entry_year,entry_age,yos,term_age,tier_at_term_age,salary,fas,db_benefit,pvfb_db_wealth_at_term_age,pvfb_db_wealth_at_current_age,pvfs_at_current_age,indv_norm_cost,pvfnc_db,separation_rate,remaining_prob
1990,20,18,38,tier_1_vested,48008.47810697315,43107.69271944993,11173.513952881423,67826.29292393327,232926.11038699473,437096.9844292396,0.12340054845021611,53938.007604503735,0.0125,0.35511417439031284
1990,20,19,39,tier_1_vested,49784.791796931146,44702.67735006958,12230.652522979037,79262.26727654185,250674.81665009275,423669.877750912,0.12340054845021611,52281.095276298554,0.0125,0.35067524721043397
1990,20,20,40,tier_1_vested,51626.829093417604,46356.67641202214,13350.722806662377,92371.90737920113,269686.4612895278,407363.00532991585,0.12340054845021611,50268.81827603993,0.0125,0.34629180662030357
1990,20,21,41,tier_1_vested,53537.021769874045,48071.87343926696,14536.93452803433,107382.92115758297,290038.65081666474,387877.97224668635,0.12340054845021611,47864.354506998796,0.0125,0.34196315903754976
1990,20,22,42,tier_1_vested,55517.89157535938,49850.53275651983,15792.64877726548,122430.01713771399,311838.8508426937,364889.8983466734,0.12340054845021611,45027.613579923105,0.0115,0.3376886195495804
1990,20,23,43,tier_1_vested,57572.05356364767,51695.00246851106,17121.384817570863,139529.82246987996,334979.7277599902,337703.2169555298,0.12340054845021611,41672.7621857147,0.01,0.33380520042476025
1990,20,24,44,tier_1_vested,59702.21954550262,53607.71755984597,18526.827188682768,158948.10743904812,359428.17014698917,305815.43326050765,0.12340054845021611,37737.792188887106,0.01,0.33046714842051267
1990,20,25,45,tier_1_norm,61911.201668686226,55591.203109560265,20012.833119441697,397504.25649942725,383368.4999816597,269295.80580147373,0.12340054845021611,33231.25013124475,0.17,0.3271624769363075
1990,20,26,46,tier_1_norm,64201.916130427606,57648.07762461399,21988.129767580263,426353.2759388373,405511.0030973837,271599.3049656461,0.12340054845021611,33515.503191458236,0.17,0.2715448558571352
1990,20,27,47,tier_1_norm,66577.38702725343,59781.056496724705,23969.21460236177,454206.4706239702,428271.25337208854,271800.6533348395,0.12340054845021611,33540.34969064625,0.17,0.22538223036142224
1990,20,28,48,tier_1_norm,69040.7503472618,61992.95558710351,26245.337677356143,486474.0204846098,450921.49863329495,269197.48202532576,0.12340054845021611,33219.11692334239,0.195,0.18706725119998044
1990,20,29,49,tier_1_norm,71595.25811011047,64286.69494382633,28188.429998968968,511446.1937414211,473790.34939397353,271047.15897361573,0.12340054845021611,33447.3680732171,0.195,0.15058913721598424
1990,20,30,50,tier_1_norm,74244.28266018456,66665.30265674791,30239.38128510085,537376.7055546608,497820.9257393924,270325.54101209645,0.12340054845021611,33358.32002099409,0.195,0.12122425545886731
1990,20,31,51,tier_1_norm,76991.32111861139,69131.91885504757,32403.513005737892,564252.8475498771,523162.2639648518,266078.3473288477,0.12340054845021611,32834.2139911069,0.19999999999999998,0.09758552564438817
1990,20,32,52,tier_1_norm,79840,71689.79985268433,34686.39276072278,592058.398980394,549753.0698180223,258642.84435158616,0.12340054845021611,31916.668845709613,0.32499999999999996,0.07806842051551055
1990,20,33,53,tier_1_norm,82794.08,74342.32244723364,37093.845208271705,620772.75195497,570126.4905340216,290565.7998861371,0.12340054845021611,35855.97906682506,0.3025,0.05269618384796962
1990,20,34,54,tier_1_norm,85857.46095999998,77092.98837778128,39631.9634652498,650377.2811076147,590087.2227451578,325791.58204804035,0.12340054845021611,40202.85990519176,0.31875,0.03675558823395881
1990,20,35,55,tier_1_norm,89034.18701551997,79945.42894775918,42307.120999154155,680844.068231235,605657.2769473426,384238.0287490042,0.12340054845021611,47415.18348305702,0.40625,0.02503974448438444
1990,20,36,56,tier_1_norm,92328.45193509421,82903.40981882627,45125.98403258352,712153.5171563091,601135.0705820024,540543.6457425979,0.12340054845021611,66703.3823459159,0.12000000000000001,0.014867348287603261
1990,20,37,57,tier_1_norm,95744.60465669268,85970.83598212284,48095.5244818388,744281.9220515166,627383.2837100165,550490.4750821111,0.12340054845021611,67930.82654175254,0.12000000000000001,0.01308326649309087
1990,20,38,58,tier_1_norm,99287.15502899031,89151.75691346137,51223.03345219837,777216.6726903853,654718.1397678879,558669.0139271814,0.12340054845021611,68940.06272075561,0.12000000000000001,0.011513274513919966
1990,20,39,59,tier_1_norm,102960.77976506295,92450.37191925943,54516.1353133489,810933.3139732723,683263.928926754,564559.8668537639,0.12340054845021611,69666.99720273545,0.12000000000000001,0.01013168157224957
1990,20,40,60,tier_1_norm,106770.32861637027,95871.03568027202,57982.80237942852,845407.0413678098,713174.7354553516,567527.9524635264,0.12340054845021611,70033.26059482734,0.12000000000000001,0.008915879783579621
1990,20,41,61,tier_1_norm,110720.83077517597,99418.26400044208,61631.37021915406,880593.0446157166,744643.4970192888,566797.7234797865,0.12340054845021611,69943.1499377396,0.12000000000000001,0.007845974209550067
1990,20,42,62,tier_1_norm,114817.50151385745,103096.73976845844,65470.55362256185,916430.8645980164,777912.3949634308,561423.1138383595,0.12340054845021611,69279.92016028168,0.12000000000000001,0.006904457304404059
1990,20,43,63,tier_1_norm,119065.74906987019,106911.31913989139,69509.46325199178,952823.6477145709,813288.2814775364,550251.0919905364,0.12340054845021611,67901.2865369625,0.12000000000000001,0.006075922427875572
1990,20,44,64,tier_1_norm,123471.18178545537,110867.03794806737,73757.62300609026,989642.8074221103,851160.749370316,531877.4614591275,0.12340054845021611,65633.97045236501,0.12000000000000001,0.005346811736530503
1990,20,45,65,tier_1_norm,128039.6155115172,114969.11835214584,78224.98812680003,1026743.4856586251,892021.9332944229,504593.26089935645,0.12340054845021611,62267.085139263574,0.12000000000000001,0.004705194328146843
1990,20,46,66,tier_1_norm,132777.08128544333,119222.97573117523,82921.96408054698,1063977.6459798187,936488.733304058,466319.7657592,0.12340054845021611,57544.11484786159,0.12000000000000001,0.004140571008769222
1990,20,47,67,tier_1_norm,137689.83329300472,123634.2258332287,87859.42624612564,1101186.7188641175,985330.7638315178,414529.66906775354,0.12340054845021611,51153.18851184737,0.12000000000000001,0.0036437024877169154
1990,20,48,68,tier_1_norm,142784.35712484588,128208.69218905816,93048.74044313085,1138225.7650242534,1039500.9468242262,346151.5040935094,0.12340054845021611,42715.28545200629,0.12000000000000001,0.0032064581891908853
1990,20,49,69,tier_1_norm,148067.37833846518,132952.4138000533,98501.78433618348,1174967.4330724906,1100172.066241762,257453.7474351462,0.12340054845021611,31769.93363406046,0.12000000000000001,0.0028216832064879792
1990,20,50,70,tier_1_norm,153545.87133698838,137871.65311065526,104230.96975165537,1211296.4094901297,1168781.8472058459,143904.28428958612,0.12340054845021611,17757.867605670745,1,0.002483081221709422
1990,20,51,71,tier_1_norm,159227.06857645692,142972.9042757495,110249.26594511594,1247090.2309686374,1201704.0355443473,NA,0.12340054845021611,NA,1,0
1990,20,52,72,tier_1_norm,165118.47011378582,148262.90173395223,116570.2238593026,1282218.2059258185,1233868.8529581558,NA,0.12340054845021611,NA,1,0
1990,20,53,73,tier_1_norm,171227.8535079959,153748.62909810845,123208.00141406019,1316538.0661063523,1265118.610116145,NA,0.12340054845021611,NA,1,0
1990,20,54,74,tier_1_norm,177563.28408779172,159437.32837473843,130177.38987140641,1349881.5569939269,1295266.255102048,NA,0.12340054845021611,NA,1,0
1990,20,55,75,tier_1_norm,184133.12559904,165336.50952460375,137493.8413206605,1382049.094193885,1324142.080325051,NA,0.12340054845021611,NA,1,0
1990,20,56,76,tier_1_norm,190946.05124620444,171453.96037701407,145173.49733042537,1412859.5997068293,1351574.3067144568,NA,0.12340054845021611,NA,1,0
1990,20,57,77,tier_1_norm,198011.05514231403,177797.75691096357,153233.21881614483,1442129.7852643253,1377417.3142091476,NA,0.12340054845021611,NA,1,0
1990,20,58,78,tier_1_norm,205337.46418257963,184376.27391666922,161690.61717396224,1469704.2742611603,1401573.528423199,NA,0.12340054845021611,NA,1,0
1990,20,59,79,tier_1_norm,212934.95035733504,191198.19605158595,170564.0867336988,1495478.9548275531,1424000.2209214044,NA,0.12340054845021611,NA,1,0
1990,20,60,80,tier_1_norm,220813.5435205564,198272.52930549462,179872.83858594473,1519408.2357231386,1444687.976999469,NA,0.12340054845021611,NA,1,0
1990,20,61,81,tier_1_norm,228983.644630817,205608.61288979792,189636.93584051842,1541482.0714584335,1463661.0074432865,NA,0.12340054845021611,NA,1,0
1990,20,62,82,tier_1_norm,237456.0394821572,213216.13156672043,199877.33037590637,1561726.2949419867,1480915.9518566134,NA,0.12340054845021611,NA,1,0
1990,20,63,83,tier_1_norm,246241.912942997,221105.12843468905,210615.9011417474,1580137.3206310065,1496438.2943707681,NA,0.12340054845021611,NA,1,0
1990,20,64,84,tier_1_norm,255352.86372188787,229286.01818677253,221875.49407897604,1596699.6600936095,1510225.9600766664,NA,0.12340054845021611,NA,1,0
1990,20,65,85,tier_1_norm,264800.9196795977,237769.6008596831,233679.96372489652,1611411.099401803,1522246.6584976325,NA,0.12340054845021611,NA,1,0
1990,20,66,86,tier_1_norm,274598.55370774283,246567.07609149136,246054.21657322106,1624237.1846169739,1532692.0467684867,NA,0.12340054845021611,NA,1,0
1990,20,67,87,tier_1_norm,284758.70019492926,255690.05790687652,259024.25626198217,1635382.4139019751,1541859.488855092,NA,0.12340054845021611,NA,1,0
1990,20,68,88,tier_1_norm,295294.77210214164,265150.59004943096,272617.2306652229,1645164.0746083832,1549652.9921974996,NA,0.12340054845021611,NA,1,0
1990,20,69,89,tier_1_norm,306220.67866992083,274961.1618812599,286861.4809674808,1653479.7426747319,1556670.4909209486,NA,0.12340054845021611,NA,1,0
1990,20,70,90,tier_1_norm,317550.84378070786,285134.72487086646,301786.59280332504,1660967.413812652,NA,NA,0.12340054845021611,NA,1,0
1990,25,0,25,tier_1_non_vested,13131.945932089304,NA,0,0,14818.20524152546,120446.46194183099,0.12302731854989513,14818.20524152546,0.1975,1
1990,25,1,26,tier_1_non_vested,13617.827931576607,NA,0,393.9583779626791,19605.256340261727,143781.21988765654,0.12302731854989513,17689.017940611237,0.1125,0.8025
1990,25,2,27,tier_1_non_vested,14121.68756504494,NA,0,802.4932159099773,23468.7639755148,157517.44640963696,0.12302731854989513,19378.94905660444,0.095,0.71221875
1990,25,3,28,tier_1_non_vested,14644.190004951603,NA,0,1226.1438428613255,27541.091156687802,170109.86492158883,0.12302731854989513,20928.16054018794,0.07500000000000001,0.6445579687499999
1990,25,4,29,tier_1_non_vested,15186.02503513481,NA,0,1665.4695430098736,31633.982755092053,180392.47120690116,0.12302731854989513,22193.202019174212,0.07,0.59621612109375
1990,25,5,30,tier_1_non_vested,15747.907961434797,14140.335293759452,0,2121.050294063918,36134.39363343951,190637.356712504,0.12302731854989513,23453.602811779216,0.0575,0.5544809926171874
1990,25,6,31,tier_1_vested,16330.580556007882,14663.527699628552,1266.928793247907,4822.018163938495,40613.402612682745,199111.03623427788,0.12302731854989513,24496.096881594214,0.0575,0.5225983355416992
1990,25,7,32,tier_1_vested,16934.812036580173,15206.078224514806,1532.7726850310924,6227.592955391179,45598.317233737405,208085.8303511582,0.12302731854989513,25600.241736331373,0.05,0.4925489312480515
1990,25,8,33,tier_1_vested,17561.40008193364,15768.703118821853,1816.5545992882776,7878.786550275024,50799.43701145691,215887.12520853226,0.12302731854989513,26560.014123851193,0.04,0.46792148468564887
1990,25,9,34,tier_1_vested,18211.17188496518,16352.14513421826,2119.2380093946867,9812.103858135592,56052.61993426989,221656.4192870523,0.12302731854989513,27269.794904257302,0.0325,0.4492046252982229
1990,25,10,35,tier_1_vested,18884.985244708892,16957.174504184335,2441.833128602544,12069.225346532738,61411.77844558517,225629.17570472322,0.12302731854989513,27758.55247357524,0.030000000000000002,0.4346054749760307
1990,25,11,36,tier_1_vested,19583.72969876312,17584.589960839156,2785.399049796922,14697.332854798686,67098.39960391278,228723.03632188737,0.12302731854989513,28139.18184927207,0.025,0.42156731072674974
1990,25,12,37,tier_1_vested,20308.32769761735,18235.2197893902,3151.045979606627,17750.342556592284,72974.59878303604,230219.23082737505,0.12302731854989513,28323.254647311307,0.025,0.411028127958581
1990,25,13,38,tier_1_vested,21059.735822429197,18909.922921597637,3539.937570923078,21289.346617187686,79314.52639596902,231113.42727711977,0.12302731854989513,28433.265238780237,0.0225,0.4007524247596165
1990,25,14,39,tier_1_vested,21838.946047859074,19609.590069696747,3953.2933580508648,25383.78751414733,85992.29099276788,230729.70954706654,0.12302731854989513,28386.057475371734,0.02,0.3917354952025251
1990,25,15,40,tier_1_vested,22646.987051629858,20335.144902275526,4392.3912988915135,30112.27893582733,93011.7641944559,228928.21840700108,0.12302731854989513,28164.424851018088,0.019,0.3839007852984746
1990,25,16,41,tier_1_vested,23484.92557254016,21087.54526365972,4858.5704287472,35563.84959311319,100476.90036005637,225911.7451464222,0.12302731854989513,27793.31623429161,0.015,0.3766066703778036
1990,25,17,42,tier_1_vested,24353.867818724142,21867.78443841513,5353.233630524023,41839.72695636384,108204.32160389305,220876.0472067943,0.12302731854989513,27173.787819751953,0.015,0.3709575703221365
1990,25,18,43,tier_1_vested,25254.960928016935,22676.892462636486,5877.8505263153775,49054.14744428166,116465.17658851744,214538.9589349495,0.12302731854989513,26394.1528422529,0.0125,0.36539320676730447
1990,25,19,44,tier_1_vested,26189.39448235356,23515.937483754034,6433.960495555104,57336.7114939135,125115.57926711309,206236.0589929866,0.12302731854989513,25372.669326205127,0.0125,0.36082579168271317
1990,25,20,45,tier_1_vested,27158.40207820064,24386.02717065293,7023.175825148044,66834.25039324566,134342.17209933582,196318.46122851962,0.12302731854989513,24152.533866786318,0.0175,0.3563154692866793
1990,25,21,46,tier_1_vested,28163.262955094062,25288.310175967086,7647.184997212447,77713.11972288006,144512.0794247744,185560.70845051378,0.12302731854989513,22829.036388885575,0.0175,0.3500799485741624
1990,25,22,47,tier_1_vested,29205.30368443254,26223.977652477868,8307.756120304988,88639.3737539586,155362.03532370477,172854.97502453334,0.12302731854989513,21265.88407527743,0.0125,0.3439535494741146
1990,25,23,48,tier_1_vested,30285.89992075654,27194.264825619546,9006.740510245194,101061.1396351777,166590.40753919323,157195.90345999456,0.12302731854989513,19339.390489711313,0.0125,0.3396541301056882
1990,25,24,49,tier_1_vested,31406.478217824526,28200.45262416747,9746.076426912277,115173.86948279536,178544.09263370553,139181.9028567672,0.12302731854989513,17123.176299140057,0.0125,0.3354084534793671
1990,25,25,50,tier_1_norm,32568.51791188404,29243.869371261662,10527.7929736542,196502.35100432273,190430.65058492127,118582.89835984414,0.12302731854989513,14588.936011086382,0.195,0.331215847810875
1990,25,26,51,tier_1_norm,33773.55307462374,30325.89253799834,11566.901931843327,210462.32203460785,201427.76568616458,116719.794581453,0.12302731854989513,14359.72334905074,0.19999999999999998,0.26662875748775433
1990,25,27,52,tier_1_norm,35023.17453838482,31447.950561904276,12609.05577779552,223849.31655518268,212691.9533451263,113458.08467973325,0.12302731854989513,13958.443925954518,0.32499999999999996,0.2133030059902035
1990,25,28,53,tier_1_norm,36319.03199630505,32611.524732694732,13806.415110833641,239318.73499532795,220983.2968085454,127461.63231835632,0.12302731854989513,15681.262842120032,0.3025,0.14397952904338737
1990,25,29,54,tier_1_norm,37662.836180168335,33818.151147804434,14828.582915289286,251106.43464983843,229146.2096245761,142914.0210571773,0.12302731854989513,17582.328793847773,0.31875,0.10042572150776269
1990,25,30,55,tier_1_norm,39056.36111883456,35069.4227402732,15907.490154987921,263269.2500367915,235716.5977544152,168552.5494133429,0.12302731854989513,20736.568189072277,0.40625,0.06841502277716334
1990,25,31,56,tier_1_norm,40501.44648023144,36366.9913816633,17045.93620041322,275797.68762364984,234891.45129575295,237118.66796665647,0.12302731854989513,29172.07389806066,0.12000000000000001,0.04062141977394073
1990,25,32,57,tier_1_norm,42000,37712.57006278484,18246.849899177818,288680.58407196216,245440.35050446924,241482.013909308,0.12302731854989513,29708.88464929064,0.12000000000000001,0.03574684940106784
1990,25,33,58,tier_1_norm,43554,39107.93515510788,19513.29532499263,301911.14792078524,256426.72299747093,245069.66913776318,0.12302731854989513,30150.264251928995,0.12000000000000001,0.031457227472939706
1990,25,34,59,tier_1_norm,45165.49799999999,40554.928755846864,20848.477774805753,315478.05027358903,267897.66750621685,247653.79201135607,0.12302731854989513,30468.181959870577,0.12000000000000001,0.02768236017618694
1990,25,35,60,tier_1_norm,46836.62142599999,42055.4611198132,22255.750024605146,329370.0336505063,279911.8263534916,248955.7932683147,0.12302731854989513,30628.36368326279,0.12000000000000001,0.024360476955044504
1990,25,36,61,tier_1_norm,48569.576418761986,43611.513181246286,23738.61885481598,343568.5192281742,292542.83683158475,248635.46589919523,0.12302731854989513,30588.954665981877,0.12000000000000001,0.021437219720439164
1990,25,37,62,tier_1_norm,50366.65074625617,45225.139168952395,25300.751856678726,358048.24370964797,305883.4291524354,246277.80192690826,0.12302731854989513,30298.89758942972,0.12000000000000001,0.018864753353986467
1990,25,38,63,tier_1_norm,52230.216823867646,46898.46931820363,26945.984531467075,372769.1570237093,320051.50007136754,241377.00444290327,0.12302731854989513,29695.965616216512,0.12000000000000001,0.01660098295150809
1990,25,39,64,tier_1_norm,54162.73484635075,48633.71268297716,28678.327694897973,387678.1487906929,335197.24172871135,233317.09876898886,0.12302731854989513,28704.377033389737,0.12000000000000001,0.01460886499732712
1990,25,40,65,tier_1_norm,56166.75603566573,50433.16005224731,30501.975199599172,402715.2051201504,351510.94580695103,221348.41993200034,0.12302731854989513,27231.90256949016,0.12000000000000001,0.012855801197647865
1990,25,41,66,tier_1_norm,58244.926008985356,52299.186974180455,32421.311989033944,417818.73769552255,369231.73937790236,204559.1000361121,0.12302731854989513,25166.357562422625,0.12000000000000001,0.011313105053930121
1990,25,42,67,tier_1_norm,60399.9882713178,54234.25689222513,34440.92249683865,432923.12067675585,388658.5129943307,181840.49287448433,0.12302731854989513,22371.34824213912,0.12000000000000001,0.009955532447458507
1990,25,43,68,tier_1_norm,62634.78783735656,56240.92439723745,36565.599406107904,447968.11791398,410161.8854719015,151845.24730199657,0.12302731854989513,18681.113610110337,0.12000000000000001,0.008760868553763486
1990,25,44,69,tier_1_norm,64952.274987338744,58321.83859993524,38800.352783764916,462900.9476113601,434198.42964222236,112936.4670839475,0.12302731854989513,13894.270711836554,0.12000000000000001,0.007709564327311867
1990,25,45,70,tier_1_norm,67355.50916187027,60479.74662813284,41150.41960578158,477674.0923492141,461328.2197117562,63126.0629445832,0.12302731854989513,7766.230254683968,1,0.006784416608034444
1990,25,46,71,tier_1_norm,69847.66300085947,62717.497253373745,43621.2736896665,492237.2104324439,474729.7999333844,NA,0.12302731854989513,NA,1,0
1990,25,47,72,tier_1_norm,72432.02653189126,65038.04465174857,46218.6360513186,506536.69652892114,487829.70644891215,NA,0.12302731854989513,NA,1,0
1990,25,48,73,tier_1_norm,75112.01151357123,67444.45230386326,48948.485704051804,520514.2967809892,500563.3659539305,NA,0.12302731854989513,NA,1,0
1990,25,49,74,tier_1_norm,77891.15593957336,69939.89703910619,51817.07091833299,534101.1114728438,512854.1182183808,NA,0.12302731854989513,NA,1,0
1990,25,50,75,tier_1_norm,80773.12870933757,72527.67322955311,54830.92096154215,547215.3441390123,524632.6623745313,NA,0.12302731854989513,NA,1,0
1990,25,51,76,tier_1_norm,83761.73447158305,75211.19713904658,57996.85833786159,559783.0507536249,535829.004454331,NA,0.12302731854989513,NA,1,0
1990,25,52,77,tier_1_norm,86860.91864703162,77994.01143319129,61322.011549232324,571729.5477527712,546384.2638919632,NA,0.12302731854989513,NA,1,0
1990,25,53,78,tier_1_norm,90074.77263697179,80879.78985621937,64813.82839917996,582992.0095727247,556259.8915252007,NA,0.12302731854989513,NA,1,0
1990,25,54,79,tier_1_norm,93407.53922453974,83872.34208089949,68480.08986221282,593529.304257389,565440.6398803376,NA,0.12302731854989513,NA,1,0
1990,25,55,80,tier_1_norm,96863.61817584769,86975.61873789276,72328.92454243162,603325.1627523202,573925.7249222572,NA,0.12302731854989513,NA,1,0
1990,25,56,81,tier_1_norm,100447.57204835405,90193.71663119478,76368.82374596524,612378.7484920485,581729.1385062058,NA,0.12302731854989513,NA,1,0
1990,25,57,82,tier_1_norm,104164.13221414314,93530.88414654898,80608.65719286176,620704.9907861215,588854.2571935531,NA,0.12302731854989513,NA,1,0
1990,25,58,83,tier_1_norm,108018.20510606644,96991.52685997129,85057.68939512041,628307.4924255211,595300.9262046306,NA,0.12302731854989513,NA,1,0
1990,25,59,84,tier_1_norm,112014.87869499088,100580.21335379021,89725.59672864917,635186.0882603409,601075.6896499187,NA,0.12302731854989513,NA,1,0
1990,25,60,85,tier_1_norm,116159.42920670552,104301.68124788043,94622.48522807713,641347.7608564632,606174.4064537969,NA,0.12302731854989513,NA,1,0
1990,25,61,86,tier_1_norm,120457.32808735363,108160.84345405201,99758.90913454125,646788.0916862013,610667.8761135233,NA,0.12302731854989513,NA,1,0
1990,25,62,87,tier_1_norm,124914.24922658571,112162.79466185192,105145.89022780645,651582.6238131293,614663.26525155,NA,0.12302731854989513,NA,1,0
1990,25,63,88,tier_1_norm,129536.07644796938,116312.81806434043,110794.93797536813,655845.7040234038,618146.171883124,NA,0.12302731854989513,NA,1,0
1990,25,64,89,tier_1_norm,134328.9112765442,120616.39233272102,116718.07053252748,659561.9653992933,621347.2162326911,NA,0.12302731854989513,NA,1,0
1990,25,65,90,tier_1_norm,139299.08099377636,125079.19884903169,122927.83662882833,662977.4797202813,624362.8709229988,NA,0.12302731854989513,NA,1,0
1990,25,66,91,tier_1_norm,144453.14699054608,129707.12920644585,129437.33837769645,666195.1832748397,627300.9747883973,NA,0.12302731854989513,NA,1,0
1990,25,67,92,tier_1_norm,149797.91342919625,134506.29298708434,136260.25504763593,669330.1400992199,629765.7633645933,NA,0.12302731854989513,NA,1,0
1990,25,68,93,tier_1_norm,155340.4362260765,139483.02582760644,143410.86783491183,671960.069510021,631508.6491502661,NA,0.12302731854989513,NA,1,0
1990,25,69,94,tier_1_norm,161088.03236644133,144643.89778322788,150904.08567928598,673819.7286433339,631763.024143186,NA,0.12302731854989513,NA,1,0
1990,25,70,95,tier_1_norm,167048.28956399963,149995.7220012073,158755.47216607782,674091.1467607794,NA,NA,0.12302731854989513,NA,1,0
1995,20,0,20,tier_1_non_vested,21643.62474204434,NA,0,0,23051.885331258498,197430.59746438198,0.11675943661882114,23051.885331258498,0.2075,1
1995,20,1,21,tier_1_non_vested,22444.43885749998,NA,0,649.3087422613302,30866.410201178034,238504.50820498588,0.11675943661882114,27847.652009063157,0.11750000000000001,0.7925
1995,20,2,22,tier_1_non_vested,23274.883095227477,NA,0,1322.6419079863294,37143.39859543182,262934.6984671048,0.11675943661882114,30700.107260558772,0.095,0.69938125
1995,20,3,23,tier_1_non_vested,24136.05376975089,NA,0,2020.8884008431537,43580.13469971894,284283.35930295393,0.11675943661882114,33192.76487231881,0.07500000000000001,0.63294003125
1995,20,4,24,tier_1_non_vested,25029.087759231672,NA,0,2744.9700139356805,50047.709160599916,301831.6655205416,0.11675943661882114,35241.6952198989,0.065,0.58546952890625
1995,20,5,25,tier_1_non_vested,25955.16400632324,23305.617644750873,0,3495.8426467126305,56870.24160676341,317674.1169531402,0.11675943661882114,37091.45092383015,0.0575,0.5474140095273438
1995,20,6,26,tier_1_vested,26915.5050745572,24167.92549760665,2088.108762993215,5841.1112833012285,64026.18980968354,332098.799769419,0.11675943661882114,38775.66876286405,0.0575,0.5159377039795215
1995,20,7,27,tier_1_vested,27911.378762315817,25062.138741018098,2526.2635850946244,7542.662749238415,72023.59832238851,347409.98862537154,0.11675943661882114,40563.39454764944,0.055,0.486271286000699
1995,20,8,28,tier_1_vested,28944.099776521496,25989.437874435764,2993.983243135,9541.206739968364,80766.57464475158,362724.95142958267,0.11675943661882114,42351.56097650733,0.0475,0.45952636527066054
1995,20,9,29,tier_1_vested,30015.03146825279,26951.047075789884,3492.8557010223694,11880.91359387968,89883.0359582579,375940.60199353634,0.11675943661882114,43894.61289090577,0.035,0.4376988629203042
1995,20,10,30,tier_1_vested,31125.58763257814,27948.235817594108,4024.545957733552,14611.984655909579,98853.65793212883,384573.6692837828,0.11675943661882114,44902.60496400732,0.030000000000000002,0.42237940271809354
