year,total_payroll,payroll_db_legacy,payroll_db_new,payroll_dc_legacy,payroll_dc_new,pvfb_retire_current,liability_gain_loss_legacy,liability_gain_loss_new,total_liability_gain_loss,dr_legacy,dr_new,total_aal,aal_legacy,aal_new,total_ava,ava_legacy,ava_new,total_mva,mva_legacy,mva_new,roa,total_ual_ava,ual_ava_legacy,ual_ava_new,total_ual_mva,ual_mva_legacy,ual_mva_new,fr_ava,fr_mva,total_nc_rate,nc_rate_db_legacy,nc_rate_db_new,nc_rate_legacy,nc_rate_new,ee_nc_rate_legacy,ee_nc_rate_new,er_nc_rate_legacy,er_nc_rate_new,er_stat_rate,amo_rate_legacy,amo_rate_new,admin_exp_rate,er_dc_rate_legacy,er_dc_rate_new,nc_legacy,nc_new,total_ee_nc_cont,ee_nc_cont_legacy,ee_nc_cont_new,total_er_nc_cont,er_nc_cont_legacy,er_nc_cont_new,total_er_amo_cont,er_amo_cont_legacy,er_amo_cont_new,er_dc_cont_legacy,er_dc_cont_new,total_er_cont,total_er_db_cont,total_er_dc_cont,total_ben_payment,ben_payment_legacy,ben_payment_new,total_refund,refund_legacy,refund_new,disbursement_to_IP,admin_exp_legacy,admin_exp_new,total_solv_cont,solv_cont_legacy,solv_cont_new,total_er_cont_rate,total_er_cont_real,cum_er_cont_real,total_ual_mva_real,all_in_cost_real,net_cf_legacy,exp_inv_earnings_ava_legacy,alloc_inv_earnings_ava_legacy,exp_ava_legacy,net_reallocation_legacy,ava_base_legacy,unadj_ava_legacy,net_cf_new,exp_inv_earnings_ava_new,alloc_inv_earnings_ava_new,exp_ava_new,net_reallocation_new,ava_base_new,unadj_ava_new,payroll_db_legacy_ratio,payroll_db_new_ratio,payroll_dc_legacy_ratio,payroll_dc_new_ratio
2032,78794454.19990301,27467245.206528503,9210754.489432743,14484191.035643537,27632263.468298227,0,-0,0,0,0,0,697952357.2735361,691818512.8986838,6133844.374852263,382822213.12770957,376687080.54927987,6135132.578429725,380656127.03527963,374522581.71195036,6133545.323329269,0.067,315130144.14582646,315131432.3494039,-1288.2035774616525,317296230.2382564,317295931.1867334,299.051522994414,0.5484933307241154,0.5453898436882789,0.13553647838542934,0.13651075332812812,0.13263110849630838,0.13651075332812812,0.13263110849630838,0.03,0.03,0.10651075332812812,0.10263110849630838,0,1.5456379288850874,-8.5550849019219e-6,0,0.1195,0.1195,3749574.3349916223,1221632.5780208136,0,824017.3561958551,276322.6346829823,0,2925556.978795767,945309.9433378313,0,42454415.99319756,-78.79878666785542,1730860.8287594025,3302055.484461638,51358120.42976552,46325204.116544485,5032916.313221041,63425778.88902371,63423833.110365614,1945.7786580903978,63994.512319830545,0,63994.512319830545,0,0,0,0,0,0,0.6517986697321236,40514413.37267456,391615694.38201416,250302591.40896544,641918285.7909796,-17219842.782176435,0,24273806.2611086,0,192379.6600935732,360830816.019166,376494700.8891863,1155613.488256225,0,348582.6420338405,0,-0.6520910345384524,5208743.8443588065,6135133.23052076,0.3485936349891274,0.11689597425302148,0.1838224679987867,0.3506879227590644
2033,81355273.96139985,25857407.08029439,10428053.019029908,13785654.804985829,31284159.05708972,0,0,-0,0,0,0,682792567.0063272,674895997.773417,7896569.232910108,392068028.78125054,384169963.41229177,7898065.368958743,389496756.46353096,381600605.8432072,7896150.620323793,0.067,290724538.2250766,290726034.36112523,-1496.136048635468,293295810.54279613,293295391.9302098,418.61258631478995,0.5742125027814157,0.5704466851056416,0.13480959417378502,0.13561921722521372,0.1328020523264068,0.13561921722521372,0.1328020523264068,0.03,0.03,0.10561921722521372,0.1028020523264068,0,1.6944988942870747,-9.239427238987316e-6,0,0.1195,0.1195,3506761.307703224,1384866.8426957543,0,775722.2124088317,312841.5905708972,0,2731039.0952943927,1072025.252124857,0,43815347.70668962,-96.34923711362885,1647385.7491958064,3738457.0073222215,53004158.46138978,47618315.70487175,5385842.756518028,64771647.384452045,64762322.13714497,9325.247307077741,66912.68950879219,0,66912.68950879219,0,0,0,0,0,0,0.6515147190892424,40832918.383134656,432448612.7651488,225946873.6350786,658395486.4002274,-17440213.122752123,0,24739816.055401288,0,183279.93036278378,367966973.98790383,383986683.481929,1308532.5566427703,0,454400.8866865519,0,-0.6528003050799677,6789398.85675111,7898066.021759048,0.3178332002491049,0.12817918877610374,0.16945004464648014,0.38453756632831115
2034,83999320.36514534,22778563.898788616,12129732.806852696,12701825.238945939,36389198.420558095,0,-0,-0,-0,0,0,666358065.3313764,656361728.72645545,9996336.604920987,403101495.6471891,393103439.0172625,9998056.629926553,400123632.11137635,390127860.22918355,9995771.882192764,0.067,263256569.68418735,263258289.70919293,-1720.0250055659562,266234433.22000012,266233868.4972719,564.7227282226086,0.604932267829202,0.6004634038794097,0.1338185578518919,0.1342566000009997,0.1329959534926122,0.1342566000009997,0.1329959534926122,0.03,0.03,0.1042566000009997,0.1029959534926122,0,1.985284895106275,-9.422816489148772e-6,0,0.1195,0.1195,3058172.5419568755,1613205.3802579937,0,683356.9169636584,363891.9842055809,0,2374815.624993217,1249313.3960524127,0,45221938.84047814,-114.2962463013804,1517868.1160540397,4348509.211256692,54712330.892588206,48845953.56527747,5866377.327310732,64798654.40349874,64776429.73242675,22224.67107199181,70397.2250677043,0,70397.2250677043,0,0,0,0,0,0,0.6513425424724094,41160982.96611657,473609595.73126537,200292526.2364695,673902121.9677348,-16496318.349991739,0,25262717.370046258,0,167076.58491620634,375921804.23729587,392936362.4323463,1520469.187871996,0,579522.0100571543,0,0.06303865797379689,8658299.962894741,9998056.566887895,0.2711755737995274,0.14440274938088435,0.15121342867693524,0.4332082481426531
2035,86729298.27701256,21499570.29929248,13280455.114514805,12107907.519660855,39841365.343544416,0,0,0,0,0,0,648913032.47212255,636542108.6079032,12370923.864219261,416437403.42966324,404064568.6230371,12372834.806626117,413055020.014411,400684837.3364733,12370182.677937713,0.067,232475629.04245928,232477539.98486614,-1910.9424068555236,235858012.45771152,235857271.27142996,741.186281548813,0.64174609322175,0.6365337099808608,0.13316384889850943,0.13316617292502989,0.13316008655970984,0.13316617292502989,0.13316008655970984,0.03,0.03,0.10316617292502989,0.10316008655970985,0,2.1710187468148114,-1.0105389691276597e-5,0,0.1195,0.1195,2863015.4962894185,1768426.5526011328,0,644987.1089787743,398413.65343544417,0,2218028.3873106446,1370012.8991656885,0,46675970.1682269,-134.20417420967948,1446894.9485994722,4761043.1585535575,56471815.35768205,50263877.25052902,6207938.10715303,64668831.436428495,64623438.09034185,45393.346086643025,72593.8971666641,0,72593.8971666641,0,0,0,0,0,0,0.6511273177526654,41488937.45852158,515098533.189787,173281100.77513283,688379633.9649198,-15084452.425825536,0,25900249.084602606,0,145332.94699754205,385561212.8043498,403919235.6760396,1650305.1051736162,0,724473.1381328092,0,-0.06660686141295763,10823209.182513362,12372834.873232977,0.24789281968618096,0.15312536107575964,0.1396057360107805,0.4593760832272789
2036,89548000.47101547,20413944.140711255,14374644.67223934,11635477.641346846,43123934.016718015,0,-0,0,0,0,0,629207483.9336457,614182163.065155,15025320.868490718,426125071.64740306,411097689.94162244,15027381.705780651,422456476.97042066,407432104.9104802,15024372.059940461,0.067,203082412.28624266,203084473.1235326,-2060.8372899331152,206751006.9632251,206750058.15467483,948.8085502572358,0.6772409459966641,0.6714104452943405,0.13259533436617071,0.13210053308877265,0.13329801925806678,0.13210053308877265,0.13329801925806678,0.03,0.03,0.10210053308877265,0.10329801925806678,0,2.1297593889166087,-1.0638379090866358e-5,0,0.1195,0.1195,2696692.9034323837,1916111.6623480266,0,612418.3242213377,431239.3401671802,0,2084274.579211046,1484872.3221808465,0,43476789.19849899,-152.92291931978448,1390439.578140948,5153310.114997802,53589532.87011031,47045783.17697156,6543749.69313875,65707132.111239396,65630843.89986968,76288.21136971898,72523.12237360848,0,72523.12237360848,0,0,0,0,0,0,0.5984447736212262,38448604.21876217,553547137.4085492,148336572.7002505,701883710.1087997,-19457361.79793831,0,26480864.814801086,0,9618.301722526558,394335887.7240679,411088071.6398999,1767147.4056853796,0,887399.6674753159,0,-0.17400616311975836,13256408.509468807,15027381.879786814,0.2279664987865224,0.16052446282027333,0.12993564993238424,0.48157338846081993
2037,92458310.48632348,16927522.317820743,16361658.392086903,10084154.60015512,49084975.1762607,0,0,-0,0,0,0,608043642.6687045,589956410.2130361,18087232.455668498,437722642.9850291,419633196.91691816,18089446.06811097,433805245.18793553,415719200.65186065,18086044.536074895,0.067,170320999.68367544,170323213.2961179,-2213.612442471087,174238397.480769,174237209.5611754,1187.919593602419,0.7198868835530682,0.7134442575272453,0.13094681753399678,0.12850462606477422,0.13347347159368853,0.12850462606477422,0.13347347159368853,0.03,0.03,0.09850462606477423,0.10347347159368853,0,2.6516464574809753,-1.0386487838532703e-5,0,0.1195,0.1195,2175264.925654675,2183847.346621847,0,507825.6695346223,490849.7517626071,0,1667439.2561200527,1692997.5948592396,0,44885804.58797952,-169.94016590763715,1205056.474718537,5865654.533563154,55316782.507074594,48246071.4987929,7070711.008281691,65581398.42836547,65465375.54697279,116022.88139267784,78181.8694688688,0,78181.8694688688,0,0,0,0,0,0,0.5982889176333923,38757661.189276755,592304798.597826,122079999.4081093,714384798.0059353,-18404306.0333386,0,26981027.77419389,0,-41214.76555955459,401895536.92495316,419674411.6824777,1989472.6555943927,0,1072592.733931372,0,-1.027195451508916,16022118.033577848,18089447.09530642,0.1830827562042103,0.17696254999713773,0.10906704380723871,0.5308876499914131
2038,95463205.57712899,15400030.735998845,17647606.219089318,9472749.964772873,52942818.65726795,0,0,0,0,0,0,585770025.3437458,564287238.3466733,21482786.99707256,451845830.93691367,430360728.5566207,21485102.38029293,447729234.19578075,426247909.11992586,21481325.075854886,0.067,133924194.40683216,133926509.79005253,-2315.383220370859,138040791.14796507,138039329.2267474,1461.9212176725268,0.7713706939370245,0.7643430268270232,0.13083367375382873,0.1276713514004769,0.13359324696926442,0.1276713514004769,0.13359324696926442,0.03,0.03,0.09767135140047689,0.10359324696926442,0,3.009370910073841,-1.0664803185753581e-5,0,0.1195,0.1195,1966142.7356738532,2357601.016043126,0,462000.9220799653,529428.1865726796,0,1504141.813593888,1828172.8294704463,0,46344404.51115797,-188.20824702626848,1131993.6207903582,6326666.82954352,57135191.39630915,49676530.945975274,7458660.450333878,65244796.5534913,65082280.53852421,162516.0149670942,81047.21001598887,0,81047.21001598887,0,0,0,0,0,0,0.5985048485528498,39093484.35671508,631398282.9545411,94451342.11417295,725849625.068714,-16771733.291692391,0,27602490.07375188,0,-103225.14235692014,411247330.271072,430463953.69897765,2113849.582813016,0,1281806.8606702802,0,-0.131301336763298,19146370.859517477,21485102.511594266,0.1613190196463335,0.18486291249491962,0.09922933037398807,0.5545887374847588
2039,98565759.75838569,13556787.298808077,19058224.95899224,8776072.62360864,57174674.87697672,0,0,0,0,0,0,562960006.2720873,537718551.4784226,25241454.793664716,469352652.5513741,444108831.2843656,25243821.267008487,465102265.60666835,439862581.6452565,25239683.961411856,0.067,93607353.72071327,93609720.19405705,-2366.473343770951,97857740.66541898,97855969.83316612,1770.8322528600693,0.8337229062849779,0.8261728371906355,0.13085956317771122,0.12683497846997813,0.13372239216447004,0.12683497846997813,0.13372239216447004,0.03,0.03,0.09683497846997813,0.10372239216447005,0,3.529954776893561,-1.071618545678797e-5,0,0.1195,0.1195,1719474.8251663954,2548511.4319250514,0,406703.6189642423,571746.7487697671,0,1312771.2062021531,1976764.683155284,0,47854846.08475753,-204.23147313774615,1048740.6785212324,6832373.647798718,59025292.06896178,51144177.74264183,7881114.326319951,64261658.27126415,64041465.7505157,220192.52074844835,82996.7478471709,0,82996.7478471709,0,0,0,0,0,0,0.5988417500524575,39440179.41120144,670838462.3657426,65387678.96497144,736226141.330714,-14467144.840591773,0,28394335.5553424,0,-179087.9870057018,423127156.1363248,444287919.2713713,2245117.9318562937,0,1513599.7358327876,0,1.2190264765003236,22607661.34622108,25243820.04798201,0.13754053468506547,0.19335543099053545,0.0890377413527926,0.5800662929716064
2040,101769146.95053323,12515716.822054537,20275002.057716597,8153421.897612298,60825006.17314979,0,0,0,0,0,0,539688602.3166337,510355285.1236991,29333317.192934524,490624268.0498378,461288610.9404434,29335657.10939444,486322537.7297619,456991335.23267424,29331202.497087657,0.067,49064334.266795814,49066674.18325573,-2339.916459914297,53366064.58687176,53363949.89102489,2114.6958468668163,0.9090876960228818,0.901116932323944,0.13079593354161,0.1258774557378387,0.13383209971374282,0.1258774557378387,0.13383209971374282,0.03,0.03,0.09587745573783871,0.10383209971374283,0,3.948607269097163,-1.0753743141258657e-5,0,0.1195,0.1195,1575446.5902954934,2713446.0970846685,0,375471.5046616361,608250.0617314979,0,1199975.0856338572,2105196.0353531707,0,49419650.42152619,-218.03216431717502,974333.9167646696,7268588.2376914,60967525.66480497,52724603.5103489,8242922.15445607,63247487.09344049,62943358.48876506,304128.60467542993,85227.41661770825,0,85227.41661770825,0,0,0,0,0,0,0.5990767093138686,39783166.76233665,710621629.1280792,34822981.9688212,745444611.0969003,-11948261.476943374,0,29396572.45453473,0,-268531.32151351403,438134700.5458939,461557142.26195693,2323872.043627213,0,1767961.5594413814,0,2.2393173581983508,26405757.288822092,29335654.87007708,0.12298144572380107,0.19922542995837075,0.08011683444271592,0.5976762898751122
2041,105076644.22642556,11702401.093109397,21396200.902689237,7789439.5225591995,64188602.708067715,0,0,0,0,0,0,515397311.7088891,481637783.76038074,33759527.94850835,489977699.9759231,456215944.0684581,33761755.90746502,485559227.32976055,451802191.07465106,33757036.255109504,0.067,25419611.732966,25421839.691922665,-2227.9589566662908,29838084.37912853,29835592.685729682,2491.693398848176,0.9506795802859683,0.9421066355969238,0.13075116462757166,0.12495237355583592,0.1339227453808662,0.12495237355583592,0.1339227453808662,0.03,0.03,0.09495237355583593,0.10392274538086621,0,2.2421882030247753,-1.0646991690198455e-5,0,0.1195,0.1195,1462242.792886428,2865437.9656087104,0,351072.0327932819,641886.0270806771,0,1111170.7600931462,2223551.9385280334,0,26238985.678034127,-227.805173212749,930838.0229458243,7670538.023614092,38174856.61804201,29573480.571482092,8601376.046559917,62764119.60672611,62366336.86161354,397782.74511257163,85292.07024495602,0,85292.07024495602,0,0,0,0,0,0,0.36330487045037807,24326422.114737544,734948051.2428167,19013924.34723089,753961975.5900476,-34665108.39069299,0,29783782.76084361,0,-191341.242135967,443956056.7450969,456407285.310594,2382135.34507797,0,2043960.1883999035,0,3.2645927096277845,30526724.781933423,33761752.64287231,0.11137014490006314,0.20362470709079175,0.07413102673676979,0.6108741212723753
2042,108491635.16378438,9324131.20262651,23123594.946922086,6673124.173469515,69370784.84076627,0,-0,-0,-0,0,0,490407330.6106306,451799054.0576786,38608276.55295199,490641039.57178617,452030702.8719642,38610336.69982198,486232516.96989894,447627139.70173013,38605377.26816884,0.067,-233708.9611556232,-231648.81428563595,-2060.1468699872494,4174813.640731603,4171914.355948448,2899.284783154726,1.0004765609047168,0.9914870488670441,0.13093753728674165,0.12326008069702944,0.13403331943952818,0.12326008069702943,0.13403331943952818,0.03,0.03,0.09326008069702943,0.10403331943952818,0,2.872125421064284,-1.0074988547878976e-5,0,0.1195,0.1195,1149293.1644654337,3099332.1881110677,0,279723.9360787953,693707.8484076626,0,869569.2283866383,2405624.339703405,0,26780074.25640229,-232.96995427603215,797438.3387296069,8289808.788471568,39142281.98173924,30055034.85453806,9087247.127201175,61781648.92434996,61276158.06140607,505490.8629438953,89515.94616951296,0,89515.94616951296,0,0,0,0,0,0,0.3607861741842871,24358301.878271207,759306353.1210879,2597992.906849585,761904346.0279375,-33346790.640538342,0,29485092.77753233,0,-323543.3334878863,439542548.7481889,452354246.2054521,2504092.4090433833,0,2344483.8141484563,0,4.569165119775588,35013802.11198671,38610332.13065686,0.0859433189346841,0.2131371226179194,0.06150819059363824,0.6394113678537582
2043,112017613.30660738,7996218.786953251,24480279.19659435,6100277.733276718,73440837.58978306,0,-0,0,0,0,0,465196770.87123805,421348108.1425861,43848662.728651926,466815928.1439925,422965455.34141314,43850472.802579366,462093273.3917487,418247947.3792911,43845326.01245762,0.067,-1619157.272754468,-1617347.1988270283,-1810.0739274397492,3103497.479489304,3100160.763294995,3336.716194309294,1.0034805857953872,0.9933286349480093,0.13128185332537082,0.12262946145306053,0.13410806367558095,0.12262946145306053,0.13410806367558095,0.03,0.03,0.09262946145306053,0.10410806367558095,0,0.16359719489340616,-9.616744604418912e-6,0,0.1195,0.1195,980572.0035049221,3283002.841292875,0,239886.56360859753,734408.3758978305,0,740685.4398963245,2548594.4653950445,0,1308158.9632995068,-235.42059287851725,728983.1891265678,8776180.091979075,14102366.72910364,4597203.4479979975,9505163.281105643,60385712.12966664,59764710.35501987,621001.7746467759,93034.64268209912,0,93034.64268209912,0,0,0,0,0,0,0.12589419032258392,8570238.633712165,767876591.7548001,1886046.116178269,769762637.8709784,-57475979.38821544,0,28393476.657205094,0,17255.200459253592,423292713.1778565,422948200.1409539,2568731.0033711214,0,2671397.5075665484,0,7.591819716441887,39894702.20150754,43850465.21075965,0.07138358469633269,0.21853955350386292,0.05445820128821556,0.6556186605115888
2044,115658185.73907211,6839478.104912451,25804051.21626466,5602502.769101036,77412153.64879397,0,0,0,0,0,0,440111703.8196887,390629867.37240744,49481836.44728126,441458226.4708659,391974922.46263677,49483304.00822915,436330057.184222,386852022.06672585,49478035.11749611,0.067,-1346522.6511772275,-1345055.0902293324,-1467.56094789505,3781646.635466732,3777845.3056815863,3801.329785145819,1.003059502029805,0.991407529946043,0.13162567792429075,0.12200187847900358,0.13417650860744418,0.12200187847900358,0.13417650860744418,0.03,0.03,0.09200187847900358,0.10417650860744418,0,-0.06652248247496446,-9.043645441034678e-6,0,0.1195,0.1195,834429.1766153345,3462297.5001260657,0,205184.3431473735,774121.5364879398,0,629244.8334679609,2688175.963638126,0,-454979.06237194163,-233.36269014219724,669499.0809075737,9250752.3610308785,12782459.813982455,2862208.3720440026,9920251.441938452,58662479.68173249,57902214.71058796,760264.971144525,92714.30687122719,0,92714.30687122719,0,0,0,0,0,0,0.11051928345841441,7586044.570070159,775462636.3248702,2244305.113599934,777706941.4384701,-57522764.59634457,0,26441283.891429882,0,90947.82613832918,394204073.04324085,391883974.63649845,2609084.8594201715,0,3023735.3636677978,0,10.982561815166408,45155015.23228945,49483293.02566734,0.05913527054922418,0.2231061385873653,0.048440175101314736,0.6693184157620958
2045,119417076.77559195,6069509.5712966425,27063749.898753025,5092567.609283218,81191249.69625907,0,-0,0,0,0,0,415209443.3771353,359712607.44361573,55496835.93351957,416311222.75988525,360813368.1325488,55497854.62733643,410763322.03153586,355270775.5909913,55492546.440544516,0.067,-1101779.38274993,-1100760.6889330745,-1018.6938168555498,4446121.3455994725,4441831.852624416,4289.492975056171,1.0026535508773322,0.9892918588039892,0.13181858729587925,0.12106099067499461,0.13423116263739232,0.1210609906749946,0.13423116263739232,0.03,0.03,0.0910609906749946,0.10423116263739232,0,-0.0655344388650118,-8.351577551254233e-6,0,0.1195,0.1195,734780.8416125333,3632798.614237227,0,182085.28713889926,811912.4969625907,0,552695.554473634,2820886.1172746364,0,-397761.90394074377,-226.02500610718477,608561.8293093445,9702354.338702958,13286509.910813723,2975593.7428014195,10310916.168012302,56927085.51450424,56002778.85710056,924306.6574036779,94911.08990946032,0,94911.08990946032,0,0,0,0,0,0,0.11126138965687189,7700375.66911869,783163011.9939889,2576809.4752812795,785739821.4692701,-55665759.91942877,0,24424125.624400835,0,80079.96493992639,364142042.50292236,360733288.16760886,2613354.8419179814,0,3401181.36225396,0,14.414935337800188,50789981.42918814,55497840.21240109,0.05082614425994063,0.22663215872894882,0.04264522082426409,0.6798964761868465
2046,123298131.77079868,5476425.301294424,28263107.024988286,4769278.36955111,84789321.07496487,0,0,0,0,0,0,390344130.03233945,328447753.9115396,61896376.120799825,391224200.95028144,329327366.7009212,61896834.249360286,385240050.11409366,323348470.2341447,61891579.879948944,0.067,-880070.9179420248,-879612.7893815637,-458.1285604611039,5104079.918245807,5099283.677394927,4796.240850880742,1.00225460267039,0.986924153521092,0.13198251919152243,0.12013212156123991,0.13427872170582844,0.1201321215612399,0.13427872170582844,0.03,0.03,0.0901321215612399,0.10427872170582844,0,-0.0636122902069262,-7.5134462146758875e-6,0,0.1195,0.1195,657894.5900161515,3795133.882750447,0,164292.7590388327,847893.2107496485,0,493601.8309773188,2947240.6720007984,0,-348367.9555624941,-212.35333449187772,569928.7651613576,10132323.8684583,13794514.82770079,3092262.194081131,10702252.633619659,55359848.35822214,54257030.354410306,1102818.0038118332,96610.16650181192,0,96610.16650181192,0,0,0,0,0,0,0.11187934991053786,7807418.707985928,790970430.7019747,2888806.8582698805,793859237.5602447,-53947503.71995665,0,22391164.71818737,0,70337.57014160525,333839616.2725705,329257029.13077956,2595493.3591023097,0,3803468.3432838386,0,17.919637710652324,56795601.30688758,61896816.329722576,0.04441612555391073,0.22922575240253543,0.038680864835947515,0.6876772572076063
2047,127305321.05334964,4262536.627832184,29751074.347749636,4038487.034518933,89253223.0432489,0,0,-0,0,0,0,365874911.4125633,297152375.7928032,68722535.6197601,366553961.8673668,297831636.1869929,68722325.6803739,360115512.6171924,291398283.95655596,68717228.66063643,0.067,-679050.4548034668,-679260.3941896558,209.93938618898392,5759398.795370936,5754091.836247265,5306.959123671055,1.0018559634279973,0.9842585577318348,0.1322667094742159,0.11772662658374507,0.13434991612308891,0.11772662658374507,0.13434991612308891,0.03,0.03,0.08772662658374507,0.10434991612308891,0,-0.071123089721071,-6.162070001522377e-6,0,0.1195,0.1195,501814.0578843354,3997054.343191946,0,127876.09883496551,892532.2304324891,0,373937.9590493699,3104522.1127594565,0,-303164.7750206598,-183.32820275132994,482599.20062501245,10665760.153668243,14323471.32287867,3175111.968585415,11148359.354293255,53405547.97115721,52102589.0400967,1302958.931060507,100470.98771807054,0,100470.98771807054,0,0,0,0,0,0,0.11251274655578737,7916794.408860271,798887225.1108351,3183304.8814612017,802070529.9922962,-51903939.75723302,0,20347566.154837742,0,60643.08846701346,303375396.82230467,297770993.0985259,2593441.0962106166,0,4232034.946891561,0,15.3879114352495,63193554.79746559,68722310.29246247,0.033482784478787726,0.23369859249859556,0.03172284552683018,0.7010957774957867
2048,131442743.9875835,3763241.1330483747,30992293.634142775,3710328.3179640244,92976880.90242833,0,0,0,0,0,0,342011115.6677871,266053955.6157822,75957160.0520049,342508770.1582509,266552602.59359682,75956167.56465408,335596973.3169311,259645622.1553852,75951351.1615459,0.067,-497654.4904637933,-498646.9778146148,992.487350821495,6414142.350856006,6408333.460397005,5808.890459001064,1.0014550827960436,0.9812458073523952,0.132521105307391,0.11711408548264703,0.13439190362346962,0.11711408548264703,0.13439190362346962,0.03,0.03,0.08711408548264703,0.10439190362346962,0,-0.06912762672143813,-4.571950598387475e-6,0,0.1195,0.1195,440728.5437476408,4165113.339149987,0,112897.23399145124,929768.8090242832,0,327831.3097561896,3235344.5301257037,0,-260143.92830812992,-141.6952354260194,443384.2339967009,11110737.267840184,14857011.718175221,3302890.2163383374,11554121.501836885,51335902.44852507,49820938.24416687,1514964.2043581982,103852.67940269569,0,103852.67940269569,0,0,0,0,0,0,0.11303029187810217,8019228.5889484035,806906453.6997834,3462100.9048976353,810368554.6046811,-49640353.62872736,0,18310813.339695044,0,50506.695636273435,273011459.3726292,266502095.89796054,2546154.760153667,0,4687669.471162159,0,17.65296436022984,69995403.06045075,75956149.91168973,0.028630269110966385,0.23578550396871206,0.028227715014185292,0.7073565119061362
2049,135714633.16717997,3351856.7607311737,32231553.193983387,3436563.630515264,96694659.58195016,0,-0,-0,-0,0,0,318711545.3198025,235112843.0261138,83598702.29368874,319046670.4717431,235449858.32380006,83596812.14794303,311641080.1662106,228048664.8238506,83592415.34235999,0.067,-335125.1519405395,-337015.297686249,1890.1457457095385,7070465.153591961,7064178.202263206,6286.951328754425,1.0010514998808855,0.9778154721489701,0.1327420961648205,0.11644979808883693,0.13443638154800291,0.11644979808883693,0.13443638154800291,0.03,0.03,0.08644979808883693,0.10443638154800292,0,-0.06541456654242568,-2.669121372970951e-6,0,0.1195,0.1195,390323.04300984816,4333093.383071102,0,100555.7028219352,966946.5958195016,0,289767.340187913,3366146.787251601,0,-219260.25711552874,-86.02992751411118,410669.353846574,11555011.820043044,15402249.01428609,3436567.840396471,11965681.173889618,49358042.69414096,47601127.90734203,1756914.786798934,105201.86231874644,0,105201.86231874644,0,0,0,0,0,0,0.11348996534008857,8118677.893976554,815025131.59376,3726912.159994011,818752043.753754,-47430065.12144771,0,16286932.615486855,0,40388.23616408663,242837570.03287297,235409470.08763596,2470890.7040259074,0,5169733.121473032,0,20.757790020326336,77191612.91666703,83596791.39015302,0.024697828690309256,0.2374950470836772,0.02532198297498204,0.7124851412510316
2050,140125358.7451133,2783690.16725801,33582998.524440296,3009674.480094128,100748995.5733209,0,0,0,0,0,0,295983674.05601054,204317859.47800797,91665814.57800259,296175129.5226676,204512210.2751746,91662919.24749298,288253564.9038972,196594476.82198495,91659088.08191226,0.067,-191455.4666570127,-194350.79716661572,2895.3305096030235,7730109.152113348,7723382.6560230255,6726.496090322733,1.000646844685835,0.9738833259071901,0.13312341951125967,0.11661225892573211,0.13449202736021343,0.11661225892573213,0.13449202736021343,0.03,0.03,0.08661225892573213,0.10449202736021343,0,-0.0646527244255007,-5.280810909155984e-7,0,0.1195,0.1195,324612.3985533056,4516645.556387031,0,83510.70501774029,1007489.9557332088,0,241101.6935355653,3509155.6006538225,0,-179973.15326970804,-17.734546497003365,359656.10037124826,12039504.971011847,15969427.477756279,3570266.406373183,12399161.071383096,47407932.044414036,45387037.6541895,2020894.3902245404,108430.6678487416,0,108430.6678487416,0,0,0,0,0,0,0.11396529236941698,8220354.761258356,823245486.3550184,3979118.2033377313,827224604.5583562,-45242398.4089059,0,14274235.834723933,0,30514.525556495657,212828659.1193471,204481695.74961808,2387302.7637672517,0,5678777.090293507,0,27.24548917399958,84790463.52982666,91662892.0020038,0.019865713045712986,0.2396639610787898,0.021478442639127845,0.7189918832363694
2051,144679432.90432948,2372192.7485343884,34892999.16569583,2735243.4930117484,104678997.49708751,0,0,-0,0,0,0,273695256.3462451,173533241.82646507,100162014.51978005,273762393.0502144,173604384.1564701,100158008.89374432,265300579.69310245,165145674.2786591,100154905.41444334,0.067,-67136.70396928489,-71142.3300050199,4005.626035735011,8394676.653142676,8387567.547805965,7109.105336710811,1.0002452972874487,0.969328380896296,0.13341880546544507,0.1166349104758697,0.1345598548145528,0.1166349104758697,0.1345598548145528,0.03,0.03,0.0866349104758697,0.1045598548145528,0,-0.05987588779774639,1.8884681578571213e-6,0,0.1195,0.1195,276680.4888568157,4695196.901780343,0,71165.78245603165,1046789.9749708748,0,205514.70640078402,3648406.926809468,0,-142037.14684587266,65.89431785655168,326861.5974149039,12509140.200901957,16547952.178999096,3711950.380682236,12836001.79831686,45635728.158838734,43331635.97227619,2304092.1865625437,111638.53624106677,0,111638.53624106677,0,0,0,0,0,0,0.11437667294384249,8318509.45597273,831563995.810991,4219929.83564596,835783925.646637,-43196992.63026524,0,12267954.081370778,0,21212.43018995383,182913713.96004197,173583171.72628012,2279532.0732945893,0,6215523.426877449,0,34.14607929071591,92802685.28414027,100157974.74766503,0.016396198830161447,0.2411745641052459,0.01890554474885488,0.7235236923157378
