year,payroll_db_legacy_est,payroll_db_new_est,payroll_dc_legacy_est,payroll_dc_new_est,total_payroll_est,nc_rate_db_legacy_est,nc_rate_db_new_est,pvfb_active_db_legacy_est,pvfb_active_db_new_est,pvfnc_db_legacy_est,pvfnc_db_new_est,total_n_active,payroll_db_est,payroll_dc_est,total_nc_rate_est,aal_active_db_legacy_est,aal_active_db_new_est,aal_term_db_legacy_est,aal_term_db_new_est,refund_db_legacy_est,refund_db_new_est,retire_ben_db_legacy_est,retire_ben_db_new_est,aal_retire_db_legacy_est,aal_retire_db_new_est,retire_ben_current_est,aal_retire_current_est,retire_ben_term_est,aal_term_current_est,aal_legacy_est,aal_new_est,total_aal_est,tot_ben_refund_legacy_est,tot_ben_refund_new_est,tot_ben_refund_est,liability_gain_loss_legacy_est,liability_gain_loss_new_est,total_liability_gain_loss_est,aal_legacy_roll,aal_new_roll,total_aal_roll
2042,3327230868.185032,4089789705.582633,351629497.4939887,1363263235.194211,9131913306.455866,0.17653920652433305,0.17696184765032832,26352723451.93695,17706562499.559185,4402132824.794183,9705692173.7317,72777.39021458956,7417020573.767665,1714892732.6881998,0.17677225338042035,21950590627.14277,8000870325.827484,1912257541.162765,354354054.3985501,0,14182394.86497445,2944154937.6279426,20175925.520101998,32567638386.488716,209491927.25431365,1383370955.8357308,8430577430.758913,254258453.4775543,4770654598.564575,69631718584.11774,8564716307.480348,78196434891.59808,4581784346.941228,34358320.38507645,4616142667.326304,-0,0,0,69631718584.11775,8564716307.480345,78196434891.5981
2043,3346273258.4820347,4333894863.36917,357021432.2934492,1444631621.1230567,9481821175.267712,0.17595283448650492,0.17700797431084123,27024884957.81282,19333904219.54864,4109689026.6627393,10213228472.134073,72777.39021458956,7680168121.851205,1801653053.4165058,0.1765482465910677,22915195931.15008,9120675747.414568,2127963451.5679975,438170233.56912297,0,14433718.48973347,3012763632.263184,25458348.03284644,32742792836.376858,263550995.3764511,1302150409.922652,7693275708.697108,262521853.2155748,4827766603.4528265,70306994531.24487,9822396976.360142,80129391507.60501,4577435895.401411,39892066.52257991,4617327961.923991,0,-0,0,70306994531.24487,9822396976.360144,80129391507.60501
2044,3373734802.009025,4584886391.466679,362705114.0402088,1528295463.822226,9849621771.338139,0.17543779739739548,0.177051241231645,27799226958.22291,21050227384.30546,3796251926.652836,10709095861.573921,72777.39021458956,7958621193.475704,1891000577.8624349,0.17636728712924887,24002975031.570076,10341131522.73154,2377437300.4180813,530951650.879721,0,13892323.156450177,3073718238.479667,31897112.07719032,32792266712.10277,329758915.5725053,1220075487.5304368,6988649693.649378,271053813.445081,4880173152.439085,71041501890.17938,11201842089.183767,82243343979.36314,4564847539.455185,45789435.2336405,4610636974.688826,-0,0,0,71041501890.1794,11201842089.18377,82243343979.36316
2045,3411531052.1645374,4840621945.642261,369431780.55022067,1613540648.5474203,10235125426.90444,0.17499087264865096,0.17708325225545335,28632337601.13352,22847180592.322052,3458720203.0711737,11193812490.637705,72777.39021458956,8252152997.806798,1982972429.097641,0.17621823945171358,25173617398.062344,11653368101.684347,1817125761.4500408,639057726.7439942,0,13810107.304591035,3195255957.8518577,40464422.33003301,33543130025.34818,417424977.6113685,1137783080.8199134,6319106142.303971,279863062.3820461,4927281691.270457,71780261018.435,12709850806.03971,84490111824.4747,4612902101.053817,54274529.63462405,4667176630.688441,0,0,0,71780261018.435,12709850806.03971,84490111824.4747
2046,2906640602.042328,5310577308.09387,343686346.86858374,1770192436.0312898,10331096693.036072,0.1735296705700226,0.17722374984239084,24558749191.76424,25153616955.918266,3093467660.7907,12079174278.846601,72777.39021458956,8217217910.136198,2113878782.8998735,0.17591705931554188,21465281530.97354,13074442677.071665,1975768510.8421237,759727008.4815943,0,13687607.188991085,3649680050.8408527,50466187.79570266,38095899391.475945,520280406.5798699,1055905043.0085291,5686581210.829808,288958611.9094626,4968450952.676115,72191981596.79753,14354450092.13313,86546431688.93066,4994543705.758844,64153794.98469374,5058697500.743538,0,0,0,72191981596.79753,14354450092.133127,86546431688.93066
2047,2776511364.6755557,5658104618.081756,339662807.490649,1886034872.6939185,10660313662.94188,0.17344334474169673,0.1772755004661314,23824322446.340626,27381417325.944077,2796341607.9258194,12750042727.331663,72777.39021458956,8434615982.757311,2225697680.1845675,0.176014029411391,21027980838.414806,14631374598.612413,2150482129.916026,900101179.7455002,0,14892614.07767495,3802012961.994589,62929884.55638135,39183837501.13458,648060395.6823838,975051766.9862134,5092530384.9691925,298349766.7965201,5002987399.708895,72457818254.14351,16179536174.040298,88637354428.1838,5075414495.777323,77822498.6340563,5153236994.411379,0,0,0,72457818254.1435,16179536174.040295,88637354428.18379
2048,2667341284.515826,6007092202.745985,337032469.1639845,2002364067.581995,11013830024.007792,0.1733575111950008,0.1773271839088054,23243087505.26848,29717133490.158077,2502129077.854188,13384671301.562914,72777.39021458956,8674433487.26181,2339396536.7459793,0.17610653106374113,20740958427.41429,16332462188.595163,2322183338.457299,1059675154.7231208,0,15490322.499812936,3937275175.6756024,76105757.77268784,40021725077.17506,782875001.9703834,895811240.5078257,4537918680.254302,308046134.217407,5030141421.271983,72652926944.57294,18175012345.288666,90827939289.8616,5141132550.400835,91596080.27250077,5232728630.673336,-0,-0,-0,72652926944.57292,18175012345.288666,90827939289.86159
2049,2571931718.6175623,6362182641.93845,334827429.3371536,2120727547.3128166,11389669337.205982,0.1732543520706964,0.17737487813898967,22770075743.07276,32176983297.123817,2207368079.4790783,13998115840.61857,72777.39021458956,8934114360.556011,2455554976.64997,0.17618867083687334,20562707663.59368,18178867456.50525,2529170229.286444,1221541262.014128,0,15749145.057693962,4056345976.4567385,92240908.43635674,40625732698.78525,949560144.2030705,818738587.4410814,4023220644.390259,318057633.5794727,5049103262.917733,72789934498.97337,20349968862.72245,93139903361.69583,5193142197.477292,107990053.4940507,5301132250.971343,0,0,0,72789934498.97334,20349968862.722443,93139903361.69579
2050,2494775534.444658,6719968646.754749,334100809.71938497,2239989548.91825,11788834539.837042,0.17317740249909086,0.17741543659677173,22403430184.240856,34738884512.55656,1909663377.3250182,14588930336.870512,72777.39021458956,9214744181.199408,2574090358.637635,0.17626804242357177,20493766806.915836,20149954175.686043,1235834536.4068203,1403105797.161896,0,16398801.235742616,4278543030.8799777,112585033.37151967,42424144490.58347,1159864339.8814716,744352868.9424073,3548423558.6219983,328394506.6708056,5058998674.862415,72761168067.39055,22712924312.72941,95474092380.11996,5351290406.493191,128983834.60726228,5480274241.100453,0,-0,0,72761168067.39052,22712924312.729412,95474092380.11993
2051,1910181215.2330484,7322519597.934307,260840656.79395965,2440839865.978102,11934381335.939417,0.17189083727840024,0.17757160236182215,17329951885.59075,37902433006.949165,1605572076.7323873,15635409628.594997,72777.39021458956,9232700813.167355,2701680522.772062,0.17639629180317948,15724379808.858364,22267023378.354168,1324550029.9683557,1588989789.4937625,0,17090263.957930747,4755764854.409185,137164902.53270245,47079390858.415344,1416648078.7243292,673092219.2291105,3113075717.8205614,339067328.13760674,5058884257.94059,72300280673.00322,25272661246.57226,97572941919.57549,5767924401.775903,154255166.4906332,5922179568.266536,0,0,0,72300280673.00319,25272661246.572258,97572941919.57544
2052,1734051210.317942,7766667537.851781,236153374.1409284,2588889179.283927,12325761301.594578,0.17182136874834844,0.1776332532423473,15943335856.7486,40941162992.408356,1384802757.4335763,16397226788.789234,72777.39021458956,9500718748.169724,2825042553.424855,0.1765724803041958,14558533099.315023,24543936203.61912,1420083106.27829,1804756741.375736,0,19196993.11545638,4894580844.117964,167298081.316999,47880063782.68588,1731013068.9963253,605315646.1959505,2716336144.718588,350087016.30207896,5047742486.92053,71622758619.91832,28079706013.991184,99702464633.9095,5849983506.6159935,186495074.43245536,6036478581.048449,0,0,0,71622758619.91829,28079706013.99118,99702464633.90947
