year,total_payroll,payroll_db_legacy,payroll_db_new,payroll_dc_legacy,payroll_dc_new,pvfb_retire_current,liability_gain_loss_legacy,liability_gain_loss_new,total_liability_gain_loss,dr_legacy,dr_new,total_aal,aal_legacy,aal_new,total_ava,ava_legacy,ava_new,total_mva,mva_legacy,mva_new,roa,total_ual_ava,ual_ava_legacy,ual_ava_new,total_ual_mva,ual_mva_legacy,ual_mva_new,fr_ava,fr_mva,total_nc_rate,nc_rate_db_legacy,nc_rate_db_new,nc_rate_legacy,nc_rate_new,ee_nc_rate_legacy,ee_nc_rate_new,er_nc_rate_legacy,er_nc_rate_new,er_stat_rate,amo_rate_legacy,amo_rate_new,admin_exp_rate,er_dc_rate_legacy,er_dc_rate_new,nc_legacy,nc_new,total_ee_nc_cont,ee_nc_cont_legacy,ee_nc_cont_new,total_er_nc_cont,er_nc_cont_legacy,er_nc_cont_new,total_er_amo_cont,er_amo_cont_legacy,er_amo_cont_new,er_dc_cont_legacy,er_dc_cont_new,total_er_cont,total_er_db_cont,total_er_dc_cont,total_ben_payment,ben_payment_legacy,ben_payment_new,total_refund,refund_legacy,refund_new,disbursement_to_IP,admin_exp_legacy,admin_exp_new,total_solv_cont,solv_cont_legacy,solv_cont_new,total_er_cont_rate,total_er_cont_real,cum_er_cont_real,total_ual_mva_real,all_in_cost_real,net_cf_legacy,exp_inv_earnings_ava_legacy,alloc_inv_earnings_ava_legacy,exp_ava_legacy,net_reallocation_legacy,ava_base_legacy,unadj_ava_legacy,net_cf_new,exp_inv_earnings_ava_new,alloc_inv_earnings_ava_new,exp_ava_new,net_reallocation_new,ava_base_new,unadj_ava_new,payroll_db_legacy_ratio,payroll_db_new_ratio,payroll_dc_legacy_ratio,payroll_dc_new_ratio
2032,7409511.6090488145,2765345.4878832055,892451.5871873859,1074359.772416065,2677354.761562158,0,0,0,0,0,0,73500576.89338268,73187340.31097917,313236.5824035155,65083664.28544936,64770361.55599223,313302.7294571359,64980525.1289345,64667303.96424486,313221.1646896455,0.067,8416912.607933322,8416978.754986942,-66.14705362037057,8520051.764448185,8520036.346734315,15.417713870003354,0.885485081019941,0.8840818382037047,0.12066149276302902,0.13590213428980738,0.07343692631752985,0.13590213428980738,0.07343692631752985,0.03,0.03,0.10590213428980738,0.04343692631752985,0,0.6528676916759959,-4.496510198782489e-6,0,0.0843,0.0843,375816.3538520163,65538.90145024263,0,82960.36463649616,26773.547615621577,0,292855.98921552015,38765.35383462105,0,1805404.725360939,-4.0129176637077,90568.52881467428,225701.0063996899,2453291.5907077803,2137022.0554934163,316269.5352143642,7551729.632184499,7551729.632184499,0,5474.03930957089,0,5474.03930957089,0,0,0,0,0,0,0.33110031000042095,1935305.825016835,19097381.244385988,6721135.747432472,25818516.991818458,-5370508.552971544,0,4250560.599534917,0,20351.805263472055,63184703.42767961,64750009.750728756,60060.84922300803,0,17768.2236751405,0,-0.033300285203228246,265504.1144707765,313302.7627574211,0.37321562253928403,0.1204467492968748,0.14499738027321674,0.3613402478906244
2033,7650320.7363429,2649578.3841590355,991489.8108479703,1034783.1087919824,2974469.4325439115,0,0,0,0,0,0,71147366.05832121,70743901.44802861,403464.61029260175,64120534.80053331,63716993.32701798,403541.4735153301,63979584.60767885,63576141.56065485,403443.0470240055,0.067,7026831.257787903,7026908.121010631,-76.86322272836696,7167781.450642357,7167759.88737376,21.563268596248236,0.9012355390355866,0.8992544369841218,0.11830914438792835,0.13508993933443283,0.07346548480333073,0.13508993933443283,0.07346548480333073,0.03,0.03,0.10508993933443284,0.043465484803330734,0,0.702663109188458,-4.991931571148407e-6,0,0.0843,0.0843,357931.3831778687,72840.27963150882,0,79487.35152477106,29744.694325439108,0,278444.0316530976,43095.58530606972,0,1861760.9854517183,-4.949449289243945,87232.21607116412,250747.77316345173,2521275.642196212,2183295.6529615964,337979.9892346158,7470513.250467347,7470513.250467347,0,5808.2713442290815,0,5808.2713442290815,0,0,0,0,0,0,0.32956469788500176,1942320.1029439366,21039701.347329926,5521857.972246197,26561559.319576122,-5250820.88183776,0,4178240.8967206953,0,19211.7561428174,62144951.11507335,63697781.57087516,67027.05883799051,0,23211.718574159455,0,-0.033353955739449284,346816.25887613115,403541.50686928583,0.34633559499959204,0.1296010775257946,0.13526009489722937,0.38880323257738386
2034,7898956.160274045,2520113.251715024,1096761.3013790445,991797.703042842,3290283.904137134,0,0,-0,0,0,0,68735897.98753187,68227956.59395716,507941.3935747087,63248710.667263545,62740682.362842545,508028.30442100187,63071351.75562985,62563439.43748103,507912.31814881915,0.067,5487187.320268318,5487274.231114611,-86.91084629314719,5664546.2319020145,5664517.156476125,29.075425889575854,0.9201699915048225,0.917589696246792,0.11572481191526006,0.1340882668927098,0.07352968141808226,0.1340882668927098,0.07352968141808226,0.03,0.03,0.10408826689270981,0.043529681418082264,0,0.7619494093626793,-5.355618203077904e-6,0,0.0843,0.0843,337917.6182958189,80644.50908208246,0,75603.39755145072,32902.839041371335,0,262314.2207443682,47741.67004071112,0,1920198.8036713237,-5.873834790097022,83608.54636651158,277370.9331187604,2591228.300106885,2230248.820621613,360979.47948527196,7362204.987654128,7362204.987654128,0,5670.75863678761,0,5670.75863678761,0,0,0,0,0,0,0.32804692766100696,1949423.5062185482,22989124.853548475,4261530.941166394,27250655.794714868,-5104088.565686986,0,4110410.2056311625,0,17367.39588039003,61164949.044174485,62723314.96696215,74967.87661050475,0,29518.951091999184,0,0.0032031678249537007,441025.41182058246,508028.30121783406,0.31904383320790475,0.13884889080597124,0.1255606035682103,0.4165466724179137
2035,8155672.235482951,2418649.0757283294,1194620.3191176944,958541.883283844,3583860.9573530834,0,0,0,0,0,0,66269658.20851418,65642893.86393663,626764.34457754,62483787.483616985,61856927.44869829,626860.034918695,62271660.89669493,61644934.59902495,626726.2976699733,0.067,3785870.724897188,3785966.415238343,-95.69034115504473,3997997.311819248,3997959.2649116814,38.046907566604204,0.9428717330488542,0.9396707721165583,0.11349145828265783,0.13320043381176364,0.073588323634629485,0.13320043381176364,0.073588323634629485,0.03,0.03,0.10320043381176364,0.043588323634629486,0,0.818969361555289,-5.691634935421347e-6,0,0.0843,0.0843,322165.1061254346,87910.10666373724,0,72559.47227184988,35838.60957353083,0,249605.63385358476,52071.497090206416,0,1980799.4893755198,-6.799342742854468,80805.08076082804,302119.4787048649,2665394.380442261,2282469.8209765684,382924.55946569296,7250198.545337644,7250175.053568272,23.4917693728598,5801.02551979396,0,5801.02551979396,0,0,0,0,0,0,0.32681479876617747,1958222.5230770926,24947347.376625568,2937264.534153885,27884611.910779454,-4947210.4580673175,0,4048468.2004532753,0,14987.343469792773,60267077.13380889,61841940.1052285,82078.79003182756,0,36752.94384045629,0,-0.0033745907982349463,549067.6994369157,626860.0382932858,0.2965603577355025,0.14647723506104743,0.11753070202030777,0.43943170518314234
2036,8420731.583136147,2337101.3149189726,1287827.1548880925,932321.6486648042,3863481.4646642776,0,-0,0,0,0,0,63685702.837937094,62925167.20357246,760535.634364633,60311432.07424957,59550793.52384156,760638.5504080115,60078503.755615674,59318016.65962391,760487.0959917601,0.067,3374270.763687521,3374373.6797308996,-102.91604337852914,3607199.082321419,3607150.543948546,48.538372872862965,0.9470168246038813,0.9433593581984835,0.11149943664892617,0.1323662894279594,0.07363104034823093,0.1323662894279594,0.07363104034823093,0.03,0.03,0.10236628942795939,0.043631040348230926,0,0.2728408834772359,-5.970459128353174e-6,0,0.0843,0.0843,309353.4290730292,94824.05320311258,0,70113.03944756917,38634.81464664277,0,239240.38962546,56189.238556469805,0,637656.7875383021,-7.688919392642709,78594.714982443,325691.4874711986,1337364.9292544809,933078.7268008393,404286.20245364157,7198205.235811575,7198121.398698748,83.83711282696697,5890.355208236164,0,5890.355208236164,0,0,0,0,0,0,0.15881814021156626,959512.2798623595,25906859.656487927,2588038.4177002967,28494898.074188225,-6251111.182087417,0,3943991.8276944594,0,985.429536220815,58731371.85765458,59549808.09430534,88842.17196265681,0,44936.35233431773,0,-0.008807658006769373,671281.1209000234,760638.5592156695,0.27754136227301074,0.15293530522540003,0.11071741682538919,0.45880591567620005
2037,8694405.359588072,1979825.5165022921,1474913.4897211683,814925.8842011067,4424740.469163505,0,-0,-0,-0,0,0,61042494.26913178,60125518.49243791,916975.7766938708,58121833.90014094,57204746.76290115,917087.1372397889,57873227.48723882,56956312.30742656,916915.1798122597,0.067,2920660.3689908385,2920771.729536757,-111.36054591811262,3169266.781892961,3169206.1850113496,60.59688161103986,0.9521536528944269,0.9480809750676323,0.10585150223262395,0.1297952458996613,0.07371101738184639,0.1297952458996613,0.07371101738184639,0.03,0.03,0.0997952458996613,0.04371101738184639,0,0.33232210155390324,-5.780315083904448e-6,0,0.0843,0.0843,256971.93975283892,108717.37387755676,0,59394.765495068765,44247.40469163505,0,197577.17425777018,64469.969185921706,0,657939.7763540837,-8.525464692089418,68698.2520381533,373005.6215504835,1361682.2679217204,919978.3943330835,441703.8735886368,7048978.16613068,7048770.100214417,208.06591626251316,6390.572209552426,0,6390.572209552426,0,0,0,0,0,0,0.1566159169724098,954061.6354685202,26860921.291956447,2220544.33725113,29081465.629207578,-6133858.384107495,0,3792012.033749818,0,-4200.410582737211,56483864.33178781,57208947.173483886,102110.21028704973,0,54338.42862087298,0,-0.05207614538445355,811693.6555515364,917087.1893159343,0.22771258465870442,0.1696393748302354,0.09372991602035412,0.5089181244907062
2038,8976973.533774683,1839199.582712599,1592075.5347835065,769471.8119280589,4776226.604350518,0,0,0,0,0,0,58372967.98156619,57280619.04070428,1092348.940861911,55951055.83582852,54858588.77068142,1092467.0651471005,55693057.464555465,54600782.98984337,1092274.4747120983,0.067,2421912.145737672,2422030.2700228617,-118.12428518943489,2679910.517010724,2679836.0508609116,74.46614981279708,0.9585096967058023,0.9540898705397843,0.10324250975364523,0.1287983887496026,0.07371981377703134,0.1287983887496026,0.07371981377703134,0.03,0.03,0.09879838874960259,0.04371981377703134,0,0.36935561672559314,-5.964734621336583e-6,0,0.0843,0.0843,236885.9428423242,117367.51194320768,0,55175.98748137797,47762.266043505195,0,181709.95536094622,69605.24589970248,0,679318.6961542655,-9.496308062106136,64866.47374553536,402635.9027467487,1398126.777599136,930624.4011068521,467502.37649228406,6891301.109028638,6890899.3417167915,401.76731184668614,6665.126234306687,0,6665.126234306687,0,0,0,0,0,0,0.15574589502117478,956637.1613188838,27817558.45327533,1833669.1855542252,29651227.638829555,-5974694.702720202,0,3639015.0620437292,0,-10478.351543255434,54217399.41154105,54869067.12222467,110291.12208899218,0,65088.81249468192,0,-0.006676362623093845,972232.698284285,1092467.071823463,0.204879693116266,0.17735103359651574,0.0857161724976711,0.5320531007895472
2039,9268725.17362236,1686227.280440403,1715548.0014658114,720305.8873187123,5146644.004397435,0,-0,-0,-0,0,0,55698993.51010621,54410376.991885036,1288616.5182211779,53824062.93332081,52535323.1142631,1288739.819057709,53564534.017560914,52276007.71336295,1288526.3041979666,0.067,1874930.5767854026,1875053.8776219338,-123.30083653121255,2134459.4925453,2134369.278522089,90.21402321127243,0.9663381605549981,0.9616786703307661,0.10039391307394105,0.1275151076816836,0.07373625138995817,0.1275151076816836,0.07373625138995817,0.03,0.03,0.09751510768168359,0.04373625138995817,0,0.4162451083999186,-6.071169340378197e-6,0,0.0843,0.0843,215019.45324115045,126498.07870762338,0,50586.81841321209,51466.44004397434,0,164432.63482793837,75031.63866364905,0,701883.8571338154,-10.415382428446325,60721.78630096745,433862.0895707038,1435921.5911146456,941337.7152429743,494583.87587167125,6709856.884227221,6709040.055833031,816.828394189463,6527.97697132606,0,6527.97697132606,0,0,0,0,0,0,0.15492115304066842,959470.1387976647,28777028.592072994,1426227.001699093,30203255.593772087,-5792136.7454580655,0,3486992.548418283,0,-18121.45937852966,51962520.397952385,52553444.573641635,119142.85795967942,0,77129.83371768378,0,0.06223324553232735,1152038.4941269401,1288739.7568244636,0.1819265593545913,0.18508996321824794,0.077713587772417,0.5552698896547439
2040,9569958.741765087,1564830.6645216292,1831774.8714573786,678028.5914139432,5495324.614372136,0,0,0,0,0,0,53027291.88262243,51521294.427324586,1505997.4552978452,51750971.41738671,50244847.74495314,1506123.6724335686,51499481.6046732,49993592.07109861,1505889.5335745905,0.067,1276320.4652357216,1276446.682371445,-126.21713572344743,1527810.2779492296,1527702.3562259749,107.92172325472347,0.9759308759711718,0.9711882273503409,0.09793103851127699,0.12624487024281003,0.07374337614403542,0.12624487024281003,0.07374337614403541,0.03,0.03,0.09624487024281003,0.04374337614403541,0,0.46378893104042346,-6.16409597658646e-6,0,0.0843,0.0843,197551.84419450327,135081.2633570736,0,46944.919935648875,54953.24614372136,0,150606.92425885441,80128.01721335223,0,725751.1411577619,-11.291236115162608,57157.810256195415,463255.86499157106,1476888.4666416198,956474.7913938534,520413.6752477665,6525217.178841145,6523641.240697053,1575.938144091758,6642.6964516612215,0,6642.6964516612215,0,0,0,0,0,0,0.15432547897998794,963714.6910112048,29740743.2830842,996942.7232956173,30737686.006379817,-5600338.255344788,0,3336971.61143051,0,-27108.725395687812,49735153.986590706,50271956.47034883,126851.33752520547,0,90532.40088219616,0,0.11496845790981036,1352165.487820312,1506123.5574651107,0.1635148809672936,0.19140885774806646,0.07084968804044053,0.5742265732441993
2041,9880982.400872452,1466300.0330862636,1942149.468119091,646084.4953098246,5826448.404357272,0,0,-0,0,0,0,50325782.571093254,48580756.44267224,1745026.128421017,49839640.57565555,48094488.021811984,1745152.5538435641,49589336.70320804,47844438.20694116,1744898.4962668787,0.067,486141.9954377061,486268.4208602533,-126.42542254715227,736445.8678852185,736318.2357310802,127.63215413829312,0.9903401006283221,0.9853664298842274,0.09575122244903927,0.12497665119271485,0.07368636707242723,0.12497665119271484,0.07368636707242723,0.03,0.03,0.09497665119271484,0.043686367072427235,0,0.5900736590634371,-6.22068815119617e-6,0,0.0843,0.0843,183253.2677788882,143109.93861734265,0,43989.000992587906,58264.484043572724,0,139264.2667863003,84845.45457376992,0,865225.0258080504,-12.081506184180371,54464.92295461821,491169.60048731806,1634957.189103873,1089322.6656619366,545634.5234419362,6374418.589386533,6371763.730555127,2654.8588314060817,6735.230630912784,0,6735.230630912784,0,0,0,0,0,0,0.16546504413969126,1041854.829203692,30782598.11228789,469290.3820459439,31251888.494333833,-5323285.436968189,0,3192225.491782723,0,-19299.777955689595,47583205.026469044,48113787.79976767,133707.7676488396,0,105320.94501473302,0,0.16874642280668975,1572977.5562579883,1745152.3850971414,0.14839617900309132,0.1965542887666318,0.06538666593038137,0.5896628662998954
2042,10202114.328900807,1229365.4468179913,2100968.841862652,568873.5146322073,6302906.5255879555,0,-0,0,0,0,0,47670287.401161395,45660028.36471764,2010259.0364437515,47954513.07678594,45944128.88667318,2010384.1901127563,47719240.90296355,45709131.22811723,2010109.674846324,0.067,-284225.67562454706,-284100.52195554227,-125.15366900479421,-48953.50180215994,-49102.86339958757,149.36159742763266,1.0059623235167996,1.0010269185371212,0.09099805509301263,0.12067302583801144,0.07363397860490391,0.12067302583801144,0.07363397860490391,0.03,0.03,0.09067302583801144,0.04363397860490391,0,0.657348256871637,-6.0722635633979305e-6,0,0.0843,0.0843,148351.24832822595,154702.69475128426,0,36880.96340453974,63029.065255879555,0,111470.28492368621,91673.6294954047,0,808121.2335240277,-12.757636546276931,47956.037283495076,531335.0201070646,1590543.447697132,1011252.3903065723,579291.0573905597,6131052.288735493,6126953.681711756,4098.607023737815,7020.019071954864,0,7020.019071954864,0,0,0,0,0,0,0.15590331537369664,989797.6175121182,31772395.72980001,-30463.83896196441,31741931.890838046,-5170481.199859502,0,3052820.224780117,0,-32698.160059419253,45509247.421882235,45976827.046732605,143571.31101904533,0,121660.08734246794,0,0.23790767915876238,1816938.2093530868,2010383.9522050773,0.12050104587981474,0.20593464983145449,0.05576035479436729,0.6178039494943635
2043,10533683.044590082,1186324.933505163,2197813.4626436806,556104.2605101962,6593440.387931042,0,0,0,0,0,0,45093288.32502325,42794760.8361764,2298527.4888468427,45348521.98929133,43049874.53684116,2298647.452450174,45095532.235516176,42797177.95963853,2298354.2758776485,0.067,-255233.66426808992,-255113.70066475868,-119.96360333124176,-2243.9104929314926,-2417.123462125659,173.21296919416636,1.0056601253478878,1.0000497615183164,0.08973069996373761,0.11982550223300711,0.07348627571765211,0.11982550223300711,0.07348627571765211,0.03,0.03,0.08982550223300712,0.04348627571765211,0,-0.040782366682434075,-6.098079643093806e-6,0,0.0843,0.0843,142151.98096879493,161509.1260918012,0,35589.74800515489,65934.40387931041,0,106562.23296364004,95574.72221249079,0,-48381.13844272178,-13.40244153586494,46879.58916100954,555827.0247025868,756449.0281554696,153742.41429187317,602706.6138635963,5883314.107631804,5877618.107691332,5695.9999404728505,7132.098041396667,0,7132.098041396667,0,0,0,0,0,0,0.07181239695112801,459706.43155612284,32232102.161356132,-1363.6610624673435,32230738.500293665,-5783847.265165258,0,2887840.36877479,0,1752.5465584484123,43052205.254090555,43048121.990282714,148667.6256683958,0,139595.2387091928,0,0.39795982870895635,2084718.0029469542,2298647.054490345,0.11262204572544444,0.20864624968685003,0.0527929555271555,0.62593874906055
2044,10876027.743539259,1138252.3397563798,2298978.2677321834,541862.3328541467,6896934.80319655,0,0,-0,0,0,0,42609761.332038015,39997819.363838315,2611941.9681996983,42815037.73379014,40202984.541430034,2612053.192360106,42535780.79806549,39924037.96078382,2611742.837281676,0.067,-205276.4017521264,-205165.17759171873,-111.22416040766984,73980.53397252038,73781.40305449814,199.13091802224517,1.0048175909776282,0.9982637655865747,0.08840514041933431,0.11882518220036656,0.07334380459952983,0.11882518220036656,0.07334380459952983,0.03,0.03,0.08882518220036656,0.04334380459952983,0,-0.06494531879533215,-6.027037347437761e-6,0,0.0843,0.0843,135253.04166154537,168615.81284711484,0,34147.5701926914,68969.3480319655,0,101105.47146885398,99646.46481514933,0,-73924.16107501081,-13.856027880569638,45678.99465960457,581411.6039094692,753904.5177501858,126813.91918111194,627090.5985690738,5626246.878593214,5618725.135136593,7521.743456620443,6767.074326911454,0,6767.074326911454,0,0,0,0,0,0,0.06931800244790948,447421.9638832035,32679524.125239335,43905.44826272195,32723429.573502056,-5557396.254550058,0,2701193.8254894447,0,9312.433649490104,40271176.409566134,40193672.107780546,154313.1390357024,0,159092.02115010936,0,0.5797241206668415,2375804.0219680252,2612052.6126359855,0.10465699119170982,0.21138032395125664,0.049821713003263705,0.6341409718537699
2045,11229498.645204285,1103018.4806353934,2398710.4687262084,531638.2896640581,7196131.406178626,0,0,0,0,0,0,40213579.58836362,37262042.204698086,2951537.383665533,40376588.27292182,37424952.13174763,2951636.1411741916,40070468.18242289,37119157.87875167,2951310.3036712217,0.067,-163008.68455820624,-162909.92704954743,-98.757508658804,143111.40594072407,142884.32594641298,227.07999431109056,1.0040535731020914,0.9964412169370235,0.0872890575132598,0.11795824706337596,0.07318619545427518,0.11795824706337596,0.07318619545427518,0.03,0.03,0.08795824706337596,0.043186195454275184,0,-0.05631141473656848,-5.895356202421984e-6,0,0.0843,0.0843,130110.12645425931,175552.49320241233,0,33090.5544190618,71961.31406178625,0,97019.5720351975,103591.17914062607,0,-62112.531125159265,-14.141252639619596,44817.1078186801,606633.8775408582,789935.064157563,138484.07879802468,651450.9853595383,5382507.966638092,5372953.2189844875,9554.747653604047,6653.923652912771,0,6653.923652912771,0,0,0,0,0,0,0.07034464218889379,457817.49978388974,33137341.625023223,82942.14174200904,33220283.766765233,-5304955.623655387,0,2518627.8610395724,0,8295.352933410897,37550506.72960234,37416656.77881422,159329.68064325588,0,180252.50152855486,0,0.7666422745903083,2691718.032681734,2951635.374531917,0.09822508693266131,0.21360797525458639,0.0473430120489931,0.6408239257637592
2046,11594457.351173423,1074755.4000584679,2499070.522926356,523419.85940953204,7497211.568779067,0,0,-0,0,0,0,37819734.44328612,34501023.836390324,3318710.6068957937,37946713.45239278,34627920.2767351,3318793.175657685,37612999.222027145,34294545.623968124,3318453.59805902,0.067,-126979.00910666445,-126896.44034477323,-82.56876189121976,206735.22125897324,206478.21242219955,257.00883677368984,1.0033574801879446,0.9945336680888388,0.08629025042793277,0.11715985605723596,0.07301440445103773,0.11715985605723596,0.07301440445103773,0.03,0.03,0.08715985605723596,0.04301440445103773,0,-0.048659523578875416,-5.700123710132116e-6,0,0.0843,0.0843,125918.18796758715,182468.1459126113,0,32242.662001754034,74972.11568779068,0,93675.5259658331,107496.03022482064,0,-52297.085730668696,-14.245011141024788,44124.294148223555,632014.9352480754,824999.454845143,148860.22544884405,676139.229396299,5227676.75055452,5215748.258048262,11928.49250625766,6524.857502175227,0,6524.857502175227,0,0,0,0,0,0,0.07115464138230225,466933.1439552876,33604274.768978514,117007.9886257184,33721282.757604234,-5142127.155811344,0,2337706.855741264,0,7388.445057544475,34853888.55384196,34620531.831677556,164000.5508930374,0,203155.52278959047,0,0.9608008654013467,3033636.4166207104,3318792.2148568197,0.09269561890705448,0.21554010224320125,0.04514397212014058,0.6466203067296037
2047,11971277.215086559,761389.5815668976,2697048.0619994113,421695.3855220151,8091144.185998234,0,-0,0,0,0,0,35494832.84623147,31772856.84663426,3721975.9995972067,35591086.68334581,31869045.089113407,3722041.5942323995,35228940.540303595,31507253.008399025,3721687.5319045703,0.067,-96253.8371143383,-96188.24247914553,-65.59463519277051,265892.3059278731,265603.8382352367,288.4676926364191,1.00271177040138,0.9925089855450298,0.08207993421115593,0.11454413356797936,0.07291513529175073,0.11454413356797936,0.07291513529175073,0.03,0.03,0.08454413356797937,0.04291513529175073,0,-0.057587521216993814,-5.11112662483658e-6,0,0.0843,0.0843,87212.70992826663,196655.62432904117,0,22841.687447006927,80911.44185998234,0,64371.02248125971,115744.18246905884,0,-43846.53868288176,-13.78495415814909,35548.92099950587,682083.4548796511,853887.2571924357,136254.88131327866,717632.375879157,4980843.864498945,4966153.434223884,14690.430275061375,6825.47775422865,0,6825.47775422865,0,0,0,0,0,0,0.07132799966542765,471956.1139303137,34076230.88290883,146962.60937573432,34223193.492284566,-4922787.262978499,0,2157427.845966216,0,6484.229390592885,32166526.645245846,31862560.859722815,175125.93134559298,0,228121.65382801727,0,0.8334011038652356,3406356.1413304815,3722040.7608312955,0.06360136582647771,0.22529325931910685,0.03522559689709483,0.6758797779573206
2048,12360343.724576872,676919.6052473992,2821899.13000525,395827.59930847486,8465697.39001575,0,-0,0,0,0,0,33268453.222733516,29110523.04705994,4157930.175673579,33338601.60660735,29180626.044734556,4157975.561872794,32947155.073621716,28789546.19251054,4157608.881111174,0.067,-70148.38387383288,-70102.99767461792,-45.38619921496138,321298.14911180176,320976.8545493968,321.2945624049753,1.002108555615862,0.9903422576649207,0.08081877606130561,0.11461729070707434,0.07271115912039829,0.11461729070707434,0.07271115912039829,0.03,0.03,0.08461729070707434,0.04271115912039829,0,-0.05374143575976066,-4.631216600816063e-6,0,0.0843,0.0843,77586.69117995916,205183.55666352523,0,20307.588157421975,84656.9739001575,0,57279.10302253718,120526.58276336774,0,-36378.63147992565,-13.068826096708719,33368.26662170443,713658.2899783277,888440.5420799147,141413.98547988257,747026.5566000321,4733503.455688006,4715839.37368437,17664.082003636315,6890.660073076199,0,6890.660073076199,0,0,0,0,0,0,0.07187830386248652,479545.1420363511,34555776.02494518,173424.06076058667,34729200.085705765,-4674631.313984336,0,1980686.035936275,0,5526.233669210529,29531729.43212124,29175099.811065346,180615.745760716,0,255317.25554822045,0,0.9663314578011594,3812349.4671127573,4157974.595541336,0.054765435357710654,0.22830264213399545,0.032023996106307726,0.6849079264019863
2049,12762054.89562562,603552.7997081504,2946178.2310745455,373789.1716192859,8838534.693223637,0,-0,-0,-0,0,0,31146758.75103593,26518386.884710807,4628371.866325123,31194856.578227885,26566462.180607483,4628394.397620404,30773178.712360777,26145161.660586808,4628017.051773969,0.067,-48097.82719195634,-48075.29589667544,-22.531295280903578,373580.0386751536,373225.2241239995,354.81455115415156,1.0015442321808319,0.9880058133284021,0.07968237154638355,0.1146813683306384,0.07251249218426187,0.11468136833063841,0.07251249218426187,0.03,0.03,0.08468136833063841,0.04251249218426187,0,-0.04931143498909602,-3.940903239294263e-6,0,0.0843,0.0843,69216.26093031843,213634.72595423544,0,18106.58399124451,88385.34693223637,0,51109.67693907392,125249.37902199908,0,-29762.054645295353,-11.610603334379919,31510.4271675058,745088.4746387525,923184.2925187016,146585.39071244327,776598.9018062584,4487978.549589535,4466825.798674357,21152.750915178436,6742.991119594608,0,6742.991119594608,0,0,0,0,0,0,0.07233821669542705,486619.57749066886,35042395.60243585,196917.7357676591,35239313.33820351,-4427371.592389334,0,1808652.3375043396,0,4555.39075792367,26966940.248539887,26561906.78984956,185727.373316128,0,284690.3131938907,0,1.1492375922253515,4250839.248530858,4628393.248382812,0.04729276003310619,0.23085453362878036,0.029289105451772313,0.6925636008863411
2050,13176821.679733451,536423.0332551595,3073879.1975297974,344881.8563591009,9221637.592589393,0,0,-0,0,0,0,29111778.36171486,23977619.73647827,5134158.62523659,29141461.77646265,24007306.512532,5134155.263930652,28688559.026969153,23554789.139799897,5133769.887169256,0.067,-29683.414747792296,-29686.7760537304,3.361305938102305,423219.334745707,422830.5966783725,388.73806733451784,1.001019635914336,0.9854622644660457,0.07860141506445284,0.11464074061302545,0.07231218797225898,0.11464074061302545,0.07231218797225898,0.03,0.03,0.08464074061302546,0.04231218797225898,0,-0.044394872533270596,-3.1969607826658313e-6,0,0.0843,0.0843,61495.93381425707,222278.93033579132,0,16092.690997654785,92216.37592589392,0,45403.24281660229,130062.55440989739,0,-23814.43218527318,-9.827071245155079,29073.540491072206,777384.0490552859,958099.1275163394,151641.53796998135,806457.5895463581,4267226.777948919,4241243.397655151,25983.380293767983,6853.144508698603,0,6853.144508698603,0,0,0,0,0,0,0.07271094280572524,493187.0435309427,35535582.64596679,217854.5898579873,35753437.23582478,-4203561.896026167,0,1640825.2111364822,0,3581.0168142029434,24464681.2325944,24003725.495717797,189432.57846207957,0,316326.7618412941,0,1.5260068749233402,4723110.686851444,5134153.737923778,0.04070959191017986,0.23327925900807803,0.02617337205750798,0.6998377770242341
2051,13605068.384324789,480573.47403794795,3199170.8585883714,327811.47593335586,9597512.575765114,0,0,0,0,0,0,27148309.808434866,21471850.705720138,5676459.1027147295,27162907.988133624,21486481.387390263,5676426.60074336,26677696.823388834,21001660.44313424,5676036.380254592,0.067,-14598.179698755965,-14630.681670125574,32.50197136960924,470612.9850460347,470190.262585897,422.7224601376802,1.0005377196518592,0.9826651092327002,0.07760487520155092,0.11469211061621774,0.07203369993348346,0.11469211061621774,0.07203369993348346,0.03,0.03,0.08469211061621774,0.042033699933483465,0,-0.0383351481985089,-2.4023871721374537e-6,0,0.0843,0.0843,55117.98604358037,230448.11366349942,0,14417.204221138438,95975.12575765114,0,40700.78182244193,134472.98790584828,0,-18422.855347517005,-7.685647032148667,27634.507421181897,809070.3101369991,993448.0462919221,156743.22873374107,836704.817558181,4067655.0871366854,4036183.86665927,31471.220477415067,6992.265739137431,0,6992.265739137431,0,0,0,0,0,0,0.07302043754785774,499397.56156564126,36034980.20753243,236572.9924683514,36271553.20000078,-3999488.7359632067,0,1476038.9256064077,0,2624.6852150648683,22007562.144550398,21483856.7021752,191976.94179991478,0,350292.45985979587,0,1.9351529972824761,5230143.7348306095,5676424.665590363,0.03532312080045443,0.23514551843593282,0.02409480545581432,0.7054365553077985
