age,2,7,12,17,22,27,32,37,42,47,52
20,,,,,,,,,,,
22,,,,,,,,,,,
27,,29697.0,,,,,,,,,
32,19479.0,29697.0,,,,,,,,,
37,62179.0,29697.0,137969.0,,,,,,,,
42,29697.0,29697.0,29697.0,29697.0,,,,,,,
47,29697.0,29697.0,96085.0,110901.0,192105.0,27222.0,,,,,
52,29697.0,28472.0,29697.0,151503.0,192105.0,110901.0,,,,,
57,29697.0,29697.0,29697.0,29697.0,,,192105.0,,,,
62,29697.0,29697.0,29697.0,29697.0,,192105.0,,192105.0,29697.0,,
67,29697.0,29697.0,29697.0,29697.0,137969.0,29697.0,,,,,
