entry_age,entry_year,dist_age,dist_year,term_year,yos,cum_mort_dr
25,2005,56,2036,2032,27,0.7666287248595194
25,2005,57,2037,2032,27,0.7171166601651409
25,2005,58,2038,2032,27,0.6707026881301796
25,2005,59,2039,2032,27,0.6253973973037589
25,2005,60,2040,2032,27,0.5830313772003298
25,2005,61,2041,2032,27,0.543408834389214
25,2005,53,2033,2033,28,1
25,2005,54,2034,2033,28,0.935781858004801
25,2005,55,2035,2033,28,0.8755809875225659
25,2005,56,2036,2033,28,0.8191482594193255
25,2005,57,2037,2033,28,0.7662442652178438
25,2005,58,2038,2033,28,0.7166506051157616
25,2005,59,2039,2033,28,0.6682415787911227
25,2005,60,2040,2033,28,0.6229731841942369
25,2005,61,2041,2033,28,0.5806362146482017
25,2005,54,2034,2034,29,1
25,2005,55,2035,2034,29,0.9356678375763869
25,2005,56,2036,2034,29,0.8753624067534795
25,2005,57,2037,2034,29,0.8188278696186401
25,2005,58,2038,2034,29,0.765830838656935
25,2005,59,2039,2034,29,0.7140997371074213
25,2005,60,2040,2034,29,0.6657247935138327
25,2005,61,2041,2034,29,0.6204824443660274
30,2005,48,2023,2023,18,1
30,2005,49,2024,2023,18,0.936193797233225
30,2005,50,2025,2023,18,0.8763854558147459
30,2005,51,2026,2023,18,0.8203233004344728
30,2005,52,2027,2023,18,0.7677682424780032
30,2005,53,2028,2023,18,0.7185037318638596
30,2005,54,2029,2023,18,0.6723182294747313
30,2005,55,2030,2023,18,0.6290178580405814
30,2005,56,2031,2023,18,0.588425050545184
30,2005,57,2032,2023,18,0.5503686104320291
30,2005,58,2033,2023,18,0.5146925168338788
30,2005,59,2034,2023,18,0.4797993997185119
30,2005,60,2035,2023,18,0.4471741707488406
30,2005,61,2036,2023,18,0.4166653529099877
30,2005,49,2024,2024,19,1
30,2005,50,2025,2024,19,0.9361154265332312
30,2005,51,2026,2024,19,0.8762323600720391
30,2005,52,2027,2024,19,0.8200954169393375
30,2005,53,2028,2024,19,0.7674732881026187
30,2005,54,2029,2024,19,0.7181400170153478
30,2005,55,2030,2024,19,0.6718885127198512
30,2005,56,2031,2024,19,0.6285291061361254
30,2005,57,2032,2024,19,0.5878789328219839
30,2005,58,2033,2024,19,0.5497713383222281
30,2005,59,2034,2024,19,0.5125000839959465
30,2005,60,2035,2024,19,0.4776512855248498
30,2005,61,2036,2024,19,0.44506314199194363
30,2005,50,2025,2025,20,1
30,2005,51,2026,2025,20,0.9360302535735785
30,2005,52,2027,2025,20,0.8760622821658253
30,2005,53,2028,2025,20,0.8198489912134508
30,2005,54,2029,2025,20,0.7671490039159765
30,2005,55,2030,2025,20,0.7177410965313258
30,2005,56,2031,2025,20,0.6714226561395239
30,2005,57,2032,2025,20,0.6279983388363857
30,2005,58,2033,2025,20,0.5872901169444746
30,2005,59,2034,2025,20,0.5474753107038486
30,2005,60,2035,2025,20,0.5102482792039468
30,2005,61,2036,2025,20,0.47543617953201656
30,2005,51,2026,2026,21,1
30,2005,52,2027,2026,21,0.9359337252414573
30,2005,53,2028,2026,21,0.8758787315724351
30,2005,54,2029,2026,21,0.8195771461308577
30,2005,55,2030,2026,21,0.7667926264040422
30,2005,56,2031,2026,21,0.7173087125935993
30,2005,57,2032,2026,21,0.6709167106926429
30,2005,58,2033,2026,21,0.62742642633859
30,2005,59,2034,2026,21,0.5848906150348196
30,2005,60,2035,2026,21,0.545119430975569
30,2005,61,2036,2026,21,0.5079282188977282
30,2005,52,2027,2027,22,1
30,2005,53,2028,2027,22,0.9358341386260776
30,2005,54,2029,2027,22,0.8756786127344847
30,2005,55,2030,2027,22,0.8192809017606678
30,2005,56,2031,2027,22,0.7664097288603892
30,2005,57,2032,2027,22,0.7168421145627123
30,2005,58,2033,2027,22,0.6703748453735046
30,2005,59,2034,2027,22,0.6249273845580534
30,2005,60,2035,2027,22,0.5824337944814801
30,2005,61,2036,2027,22,0.5426967799100199
30,2005,53,2028,2028,23,1
30,2005,54,2029,2028,23,0.9357198851712027
30,2005,55,2030,2028,23,0.8754552414207452
30,2005,56,2031,2028,23,0.8189589343102778
30,2005,57,2032,2028,23,0.7659926956876427
30,2005,58,2033,2028,23,0.7163393786400006
30,2005,59,2034,2028,23,0.6677757935562444
30,2005,60,2035,2028,23,0.6223686126011243
30,2005,61,2036,2028,23,0.5799070129101799
30,2005,54,2029,2029,24,1
30,2005,55,2030,2029,24,0.9355954226200597
30,2005,56,2031,2029,24,0.8752180511376416
30,2005,57,2032,2029,24,0.8186132493566641
30,2005,58,2033,2029,24,0.7655489532627988
30,2005,59,2034,2029,24,0.7136492492452116
30,2005,60,2035,2029,24,0.6651227813623448
30,2005,61,2036,2029,24,0.6197442440844121
30,2005,55,2030,2030,25,1
30,2005,56,2031,2030,25,0.9354663671682615
30,2005,57,2032,2030,25,0.8749650004317076
30,2005,58,2033,2030,25,0.8182478609385889
30,2005,59,2034,2030,25,0.76277548178537935
30,2005,60,2035,2030,25,0.7109085458110964
30,2005,61,2036,2030,25,0.662406237889523
30,2005,56,2031,2031,26,1
30,2005,57,2032,2031,26,0.9353249150798473
30,2005,58,2033,2031,26,0.8746951142834742
30,2005,59,2034,2031,26,0.8153959442650701
30,2005,60,2035,2031,26,0.7599509407944605
30,2005,61,2036,2031,26,0.7081026759889666
30,2005,57,2032,2032,27,1
30,2005,58,2033,2032,27,0.9351778191526126
30,2005,59,2034,2032,27,0.8717782784557396
30,2005,60,2035,2032,27,0.8124994090738881
30,2005,61,2036,2032,27,0.7570659827109565
35,2005,53,2023,2023,18,1
35,2005,54,2024,2023,18,0.9356757662532784
35,2005,55,2025,2023,18,0.8753624376793667
35,2005,56,2026,2023,18,0.8188137480397977
35,2005,57,2027,2023,18,0.7657921971027847
35,2005,58,2028,2023,18,0.7160814613287771
35,2005,59,2029,2023,18,0.6673644321354554
35,2005,60,2030,2023,18,0.6218132563153937
35,2005,61,2031,2023,18,0.5792184052986215
35,2005,54,2024,2024,19,1
35,2005,55,2025,2024,19,0.9355403540957098
35,2005,56,2026,2024,19,0.8751041520702939
35,2005,57,2027,2024,19,0.8184375664331272
35,2005,58,2028,2024,19,0.7653094022047597
35,2005,59,2029,2024,19,0.7132432581937856
35,2005,60,2030,2024,19,0.6645606082172217
35,2005,61,2031,2024,19,0.6190375193941194
35,2005,55,2025,2025,20,1
35,2005,56,2026,2025,20,0.9353996845129856
35,2005,57,2027,2025,20,0.8748287156722664
35,2005,58,2028,2025,20,0.818039968938064
35,2005,59,2029,2025,20,0.7623864166535117
35,2005,60,2030,2025,20,0.7103494844533818
35,2005,61,2031,2025,20,0.6616898102620907
35,2005,56,2026,2026,21,1
35,2005,57,2027,2026,21,0.9352458955849923
35,2005,58,2028,2026,21,0.8745352200583382
35,2005,59,2029,2026,21,0.8150381374678859
35,2005,60,2030,2026,21,0.7594074449824346
35,2005,61,2031,2026,21,0.7073872497686361
35,2005,57,2027,2027,22,1
35,2005,58,2028,2027,22,0.9350858679912412
35,2005,59,2029,2027,22,0.8714693550812997
35,2005,60,2030,2027,22,0.8119869315303743
35,2005,61,2031,2027,22,0.7563649871204925
25,2010,38,2023,2023,13,1
25,2010,39,2024,2023,13,0.9365824619671279
25,2010,40,2025,2023,13,0.8771595699775142
25,2010,41,2026,2023,13,0.8214819293649367
25,2010,42,2027,2023,13,0.7693194306804106
25,2010,43,2028,2023,13,0.720450842253825
25,2010,44,2029,2023,13,0.6746616923667185
25,2010,45,2030,2023,13,0.6317619198882213
25,2010,46,2031,2023,13,0.5915687225983758
25,2010,47,2032,2023,13,0.5539107735474137
25,2010,48,2033,2023,13,0.5186245041781223
25,2010,49,2034,2023,13,0.4855593983727007
25,2010,50,2035,2023,13,0.4545721042157997
25,2010,51,2036,2023,13,0.4255310065365284
25,2010,52,2037,2023,13,0.39831117261256316
25,2010,53,2038,2023,13,0.37279923223958217
25,2010,54,2039,2023,13,0.3488847990377574
25,2010,55,2040,2023,13,0.32646660544960193
25,2010,56,2041,2023,13,0.30545180313986936
25,2010,57,2042,2023,13,0.28575127368904973
25,2010,58,2043,2023,13,0.26728361317222227
25,2010,59,2044,2023,13,0.24929117740066806
25,2010,60,2045,2023,13,0.23246402906596225
25,2010,61,2046,2023,13,0.2167247451604805
25,2010,39,2024,2024,14,1
25,2010,40,2025,2024,14,0.9365534863157631
25,2010,41,2026,2024,14,0.8771058211356608
25,2010,42,2027,2024,14,0.8214113139216697
25,2010,43,2028,2024,14,0.7692337530436391
25,2010,44,2029,2024,14,0.7203441445505069
25,2010,45,2030,2024,14,0.6745395579598146
25,2010,46,2031,2024,14,0.6316248132128045
25,2010,47,2032,2024,14,0.5914169825303165
25,2010,48,2033,2024,14,0.5537414218592585
25,2010,49,2034,2024,14,0.5184374233880784
25,2010,50,2035,2024,14,0.4853519286075999
25,2010,51,2036,2024,14,0.4543444104673655
25,2010,52,2037,2024,14,0.4252814768450608
25,2010,53,2038,2024,14,0.3980420810534744
25,2010,54,2039,2024,14,0.3725083622695494
25,2010,55,2040,2024,14,0.34857219594302014
25,2010,56,2041,2024,14,0.3261344468252386
25,2010,57,2042,2024,14,0.30509996214201907
25,2010,58,2043,2024,14,0.2853818259748744
25,2010,59,2044,2024,14,0.26617109280166906
25,2010,60,2045,2024,14,0.2482045505931343
25,2010,61,2046,2024,14,0.23139953390253326
25,2010,40,2025,2025,15,1
25,2010,41,2026,2025,15,0.936525071927329
25,2010,42,2027,2025,15,0.8770575582959576
25,2010,43,2028,2025,15,0.8213452453950809
25,2010,44,2029,2025,15,0.7691436261523239
25,2010,45,2030,2025,15,0.7202360226251836
25,2010,46,2031,2025,15,0.674414032344811
25,2010,47,2032,2025,15,0.6314823351486811
25,2010,48,2033,2025,15,0.591254455778687
25,2010,49,2034,2025,15,0.5535587993244467
25,2010,50,2035,2025,15,0.518231938377475
25,2010,51,2036,2025,15,0.4851238259276323
25,2010,52,2037,2025,15,0.4540920332463269
25,2010,53,2038,2025,15,0.4250073133775862
25,2010,54,2039,2025,15,0.3977438210549318
25,2010,55,2040,2025,15,0.3721861068653344
25,2010,56,2041,2025,15,0.3482283196747195
25,2010,57,2042,2025,15,0.32576886061492194
25,2010,58,2043,2025,15,0.3047149256766064
25,2010,59,2044,2025,15,0.2842027675843046
25,2010,60,2045,2025,15,0.26501908777204747
25,2010,61,2046,2025,15,0.2470756206490869
25,2010,41,2026,2026,16,1
25,2010,42,2027,2026,16,0.9365019523620548
25,2010,43,2028,2026,16,0.8770136219682694
25,2010,44,2029,2026,16,0.8212739297725995
25,2010,45,2030,2026,16,0.7690515120358372
25,2010,46,2031,2026,16,0.7201238413798099
25,2010,47,2032,2026,16,0.6742823594130984
25,2010,48,2033,2026,16,0.6313279521304328
25,2010,49,2034,2026,16,0.5910773944206812
25,2010,50,2035,2026,16,0.5533561822439794
25,2010,51,2036,2026,16,0.5180040988430433
25,2010,52,2037,2026,16,0.48486906208696
25,2010,53,2038,2026,16,0.4538130650394005
25,2010,54,2039,2026,16,0.4247017330100857
25,2010,55,2040,2026,16,0.3974117917627033
25,2010,56,2041,2026,16,0.371830215883148
25,2010,57,2042,2026,16,0.34784852042936065
25,2010,58,2043,2026,16,0.3253676114078996
25,2010,59,2044,2026,16,0.3034651992812401
25,2010,60,2045,2026,16,0.2829813058038579
25,2010,61,2046,2026,16,0.2638216830016261
25,2010,42,2027,2027,17,1
25,2010,43,2028,2027,17,0.9364781565657783
25,2010,44,2029,2027,17,0.8769591218696063
25,2010,45,2030,2027,17,0.821195844916423
25,2010,46,2031,2027,17,0.7689507102078177
25,2010,47,2032,2027,17,0.7200010183773953
25,2010,48,2033,2027,17,0.6741341548067156
25,2010,49,2034,2027,17,0.6311544710930497
25,2010,50,2035,2027,17,0.5908756312235108
25,2010,51,2036,2027,17,0.5531265551946026
25,2010,52,2037,2027,17,0.517744849184797
25,2010,53,2038,2027,17,0.48458314891366583
25,2010,54,2039,2027,17,0.4534979686255844
25,2010,55,2040,2027,17,0.4243576756677838
25,2010,56,2041,2027,17,0.3970415811150356
25,2010,57,2042,2027,17,0.3714338443737501
25,2010,58,2043,2027,17,0.34742865253751376
25,2010,59,2044,2027,17,0.3240411816716848
25,2010,60,2045,2027,17,0.30216840988971727
25,2010,61,2046,2027,17,0.2817096988812595
25,2010,43,2028,2028,18,1
25,2010,44,2029,2028,18,0.9364437554908507
25,2010,45,2030,2028,18,0.876898023898267
25,2010,46,2031,2028,18,0.821109072130084
25,2010,47,2032,2028,18,0.768839094995829
25,2010,48,2033,2028,18,0.7198610561071472
25,2010,49,2034,2028,18,0.6739660361194099
25,2010,50,2035,2028,18,0.6309550597425042
25,2010,51,2036,2028,18,0.5906454425194604
25,2010,52,2037,2028,18,0.5528637753639165
25,2010,53,2038,2028,18,0.5174526981928903
25,2010,54,2039,2028,18,0.48425899253073573
25,2010,55,2040,2028,18,0.45314209700733904
25,2010,56,2041,2028,18,0.42397313629935945
25,2010,57,2042,2028,18,0.39662841228017537
25,2010,58,2043,2028,18,0.37099493469403766
25,2010,59,2044,2028,18,0.3460210784413786
25,2010,60,2045,2028,18,0.32266466416880374
25,2010,61,2046,2028,18,0.3008182272124061
25,2010,44,2029,2029,19,1
25,2010,45,2030,2029,19,0.9364129118877278
25,2010,46,2031,2029,19,0.8768375754715644
25,2010,47,2032,2029,19,0.8210200457718155
25,2010,48,2033,2029,19,0.7687178774872833
25,2010,49,2034,2029,19,0.7197079719605163
25,2010,50,2035,2029,19,0.6737778494895081
25,2010,51,2036,2029,19,0.6307324268608795
25,2010,52,2037,2029,19,0.5903865257493492
25,2010,53,2038,2029,19,0.5525721060755644
25,2010,54,2039,2029,19,0.5171255504575438
25,2010,55,2040,2029,19,0.4838967576539798
25,2010,56,2041,2029,19,0.4527481055999223
25,2010,57,2042,2029,19,0.42354750080241255
25,2010,58,2043,2029,19,0.3961742843803526
25,2010,59,2044,2029,19,0.3695054576556032
25,2010,60,2045,2029,19,0.34456384836446946
25,2010,61,2046,2029,19,0.3212346982384733
25,2010,45,2030,2030,20,1
25,2010,46,2031,2030,20,0.9363792023157127
25,2010,47,2032,2030,20,0.8767713850898423
25,2010,48,2033,2030,20,0.8209176397809533
25,2010,49,2034,2030,20,0.7685797182245672
25,2010,50,2035,2030,20,0.7195307122914719
25,2010,51,2036,2030,20,0.6735622916490731
25,2010,52,2037,2030,20,0.6304767034439762
25,2010,53,2038,2030,20,0.5900944968407437
25,2010,54,2039,2030,20,0.5522409440244296
25,2010,55,2040,2030,20,0.5167557511338515
25,2010,56,2041,2030,20,0.483491950882246
25,2010,57,2042,2030,20,0.4523084799723418
25,2010,58,2043,2030,20,0.42307648618567134
25,2010,59,2044,2030,20,0.3945967136556372
25,2010,60,2045,2030,20,0.36796144520247837
25,2010,61,2046,2030,20,0.34304812990125455
25,2010,46,2031,2031,21,1
25,2010,47,2032,2031,21,0.9363422243056474
25,2010,48,2033,2031,21,0.8766935849822196
25,2010,49,2034,2031,21,0.8207996464721036
25,2010,50,2035,2031,21,0.7684180837336374
25,2010,51,2036,2031,21,0.7193264117606626
25,2010,52,2037,2031,21,0.6733134416962442
25,2010,53,2038,2031,21,0.6301875302029459
25,2010,54,2039,2031,21,0.5897620778619496
25,2010,55,2040,2031,21,0.5518658999002634
25,2010,56,2041,2031,21,0.5163420435722474
