age,2,7,12,17,22,27,32,37,42,47,52
20,,,,,,,,,,,
22,,,,,,,,,,,
27,,43553.0,,,,,,,,,
32,,46372.0,46589.0,,,,,,,,
37,,44457.0,45751.0,45056.0,,,,,,,
42,,42061.0,41306.0,46007.0,43711.0,,,,,,
47,,,41587.0,45440.0,53647.0,57724.0,,,,,
52,,44220.0,43856.0,46451.0,43664.0,62433.0,79840.0,,,,
57,,,33376.0,61310.0,57342.0,64478.0,42000.0,,,,
62,,,,,44290.0,,,,,,
67,,,,,,,,,,,
