year,payroll_db_legacy_est,payroll_db_new_est,payroll_dc_legacy_est,payroll_dc_new_est,total_payroll_est,nc_rate_db_legacy_est,nc_rate_db_new_est,pvfb_active_db_legacy_est,pvfb_active_db_new_est,pvfnc_db_legacy_est,pvfnc_db_new_est,total_n_active,payroll_db_est,payroll_dc_est,total_nc_rate_est,aal_active_db_legacy_est,aal_active_db_new_est,aal_term_db_legacy_est,aal_term_db_new_est,refund_db_legacy_est,refund_db_new_est,retire_ben_db_legacy_est,retire_ben_db_new_est,aal_retire_db_legacy_est,aal_retire_db_new_est,retire_ben_current_est,aal_retire_current_est,retire_ben_term_est,aal_term_current_est,aal_legacy_est,aal_new_est,total_aal_est,tot_ben_refund_legacy_est,tot_ben_refund_new_est,tot_ben_refund_est,liability_gain_loss_legacy_est,liability_gain_loss_new_est,total_liability_gain_loss_est,aal_legacy_roll,aal_new_roll,total_aal_roll
2032,20503902.220625598,8269034.044663944,10931479.606249398,24807102.13399183,64511518.005530775,0.14434325013859858,0.14134486431990675,133466321.93980901,14545031.252463857,15239377.68626561,9273195.633642629,919.2852087756547,28772936.26528954,35738581.74024123,0.14348154613365452,118226944.2535434,5271835.618821228,6014681.31983012,22325.69581707115,0,63994.512319830545,15893370.754347103,1945.7786580903978,164336108.22657725,18765.562419534293,45764399.01792241,385488043.6712453,1766063.338096106,38659987.434168264,712725764.9053643,5312926.877057834,718038691.7824221,63423833.110365614,65940.29097792094,63489773.40134353,-0,0,0,712725764.9053644,5312926.877057831,718038691.7824222
2033,17573673.55118166,9358094.986050636,9799464.586319547,28074284.958151907,64805518.081703745,0.14289297927830255,0.14155123864582014,114598751.72965947,17072798.87395442,13300816.104196278,10466857.842947088,919.2852087756547,26931768.537232295,37873749.54447146,0.1424267590125203,101297935.62546319,6605941.031007331,6735333.395241407,68919.49871624388,0,66912.68950879219,18087667.42724913,9325.247307077741,184751105.40364286,86580.00638097822,44851194.313311614,366464548.2839071,1823460.3965842293,39426746.19567331,698675668.9039279,6761440.536104552,705437109.4400325,64762322.13714497,76237.93681586994,64838560.07396084,0,-0,0,698675668.9039279,6761440.536104551,705437109.4400325
2034,16414777.812901493,10139538.461666172,9244306.23252655,30418615.38499852,66217237.892092735,0.14173240785336036,0.1417259299679264,109630112.9103277,19483973.714327212,11680816.212584773,11386782.356934909,919.2852087756548,26554316.274567664,39662921.61752507,0.1417299343282344,97949296.69774292,8097191.357392304,7489441.775211511,147049.2606815272,0,70397.2250677043,19070124.324218232,22224.67107199181,190403219.28419867,202244.47445073532,43823582.5487353,347194090.4701935,1882722.8594732168,40185615.331310205,683221663.5586568,8446485.092524566,691668148.6511813,64776429.73242675,92621.89613969611,64869051.628566444,-0,-0,-0,683221663.5586569,8446485.092524566,691668148.6511815
2035,15453540.483540509,10881736.123493716,8808161.888583431,32645208.370481145,67788646.8660988,0.14059821816704843,0.1418727355194447,105933574.76913737,21909081.426056,10136924.915027507,12240132.127386076,919.2852087756548,26335276.607034225,41453370.25906458,0.14112484872880549,95796649.85410985,9668949.298669925,7153659.273193371,248899.8218828016,0,72593.8971666641,19997450.814888638,45393.346086643025,195042114.96849096,413598.74784287467,42682075.92304711,327774018.60864943,1943911.3524060964,40934140.20610189,666700582.9105456,10331447.8683956,677032030.7789412,64623438.09034185,117987.24325330713,64741425.33359516,0,0,0,666700582.9105455,10331447.868395599,677032030.778941
2036,12572330.641688015,12152054.818743756,7489656.400664033,36456164.456231266,68670206.31732708,0.13677099575963542,0.1420594742492959,87856872.13751255,24912358.37331491,8643358.627976205,13568520.716377584,919.2852087756548,24724385.46043177,43945820.8568953,0.13937028707941165,79213513.50953634,11343837.656937325,7809929.548203669,383404.8700924006,0,72523.12237360848,22194813.831488155,76288.21136971898,210912399.87734234,691422.6858458671,41428941.59702223,308305936.25840664,2007088.4713592946,41669639.128551416,647911418.3220403,12418665.212875593,660330083.5349159,65630843.89986968,148811.33374332747,65779655.23361301,-0,0,0,647911418.3220404,12418665.212875588,660330083.534916
2037,11314959.829712804,12966334.865346238,6959972.169261161,38899004.596038714,70140271.46035892,0.13588411869483796,0.14218695446449642,79692977.79181007,27708482.481630012,7502933.475167565,14517491.632489515,919.2852087756548,24281294.695059042,45858976.76529987,0.139249865052972,72190044.3166425,13190990.849140497,5581267.351738707,547553.9054332575,0,78181.8694688688,23324604.510200027,116022.88139267784,218521158.4140347,1044280.7953023153,40068452.19009429,288893981.7976256,2072318.8466784717,42389186.10348588,627575637.9835274,14782825.54987607,642358463.5334035,65465375.54697279,194204.75086154664,65659580.29783434,0,-0,0,627575637.9835274,14782825.549876066,642358463.5334035
2038,9863429.137389664,13866076.617133198,6385153.688673703,41598229.85139959,71712889.29459617,0.1349939440604006,0.1423244072355503,69306684.97739269,30671386.845907234,6468106.673475774,15492263.391985834,919.2852087756548,23729505.75452286,47983383.5400733,0.13927741987642453,62838578.303916916,15179123.4539214,6034542.233383201,745144.6215767344,0,81047.21001598887,24335759.682729427,162516.0149670942,224472708.7024362,1449087.226306944,38606851.64659926,269643026.93146724,2139669.209195522,43089592.36322391,606078448.5344275,17373355.30180508,623451803.8362327,65082280.53852421,243563.22498308308,65325843.76350729,0,0,0,606078448.5344274,17373355.30180508,623451803.8362324
2039,9061047.322175847,14678564.217628656,5902861.394382538,44035692.652885966,73678165.58707301,0.13397482637142977,0.142441171987263,64892186.435222656,33672124.388732836,5569966.619382144,16361228.223543385,919.2852087756548,23739611.539804503,49938554.0472685,0.13920969711066977,59322219.81584051,17310896.165189452,6540948.373022678,944845.3945860872,0,82996.7478471709,24780021.659506306,220192.52074844835,223688313.15164566,1951920.413871068,37052235.63251501,250656874.1033605,2209208.4584943764,43767386.59306553,583975742.0369349,20207661.973646607,604183404.0105815,64041465.7505157,303189.26859561924,64344655.01911132,0,0,0,583975742.0369347,20207661.973646604,604183404.0105814
2040,8437683.070546499,15427121.382545575,5616353.555617199,46281364.14763673,75762522.15634601,0.13299023604914642,0.14253764865532872,61601196.146456346,36587852.462847166,4729202.1411489295,17177135.471868824,919.2852087756548,23864804.453092076,51897717.703253925,0.13916204832836818,56871994.00530741,19410716.99097834,4858848.017402196,1175901.5091519936,0,85227.41661770825,25248295.710119028,304128.60467542993,223186245.09922612,2676432.6947067864,35414055.045250595,232036829.62303504,2281007.7333954438,44418793.761405475,561372710.5063763,23263051.194837123,584635761.7012134,62943358.48876506,389356.02129313815,63332714.5100582,0,0,0,561372710.506376,23263051.194837116,584635761.7012131
2041,6641922.534760383,16471789.49169761,4753512.457282484,49415368.47509283,77282592.9588333,0.1311890823747315,0.14265533565673488,48830805.80884785,39863804.48080371,3923929.221346043,18248595.254268747,919.2852087756548,23113712.02645799,54168880.93237531,0.13936040985789172,44906876.58750181,21615209.226534966,5220406.775390639,1438367.9340906816,0,85292.07024495602,26307610.239834312,397782.74511257163,228693767.8196385,3483969.2562964214,33703586.13704844,213879711.07072994,2355140.4847307955,45039712.45868885,537740474.7119497,26537546.41692207,564278021.1288718,62366336.86161354,483074.81535752764,62849411.67697107,0,0,0,537740474.7119495,26537546.416922063,564278021.1288716
