year,total_payroll,payroll_db_legacy,payroll_db_new,payroll_dc_legacy,payroll_dc_new,pvfb_retire_current,liability_gain_loss_legacy,liability_gain_loss_new,total_liability_gain_loss,dr_legacy,dr_new,total_aal,aal_legacy,aal_new,total_ava,ava_legacy,ava_new,total_mva,mva_legacy,mva_new,roa,total_ual_ava,ual_ava_legacy,ual_ava_new,total_ual_mva,ual_mva_legacy,ual_mva_new,fr_ava,fr_mva,total_nc_rate,nc_rate_db_legacy,nc_rate_db_new,nc_rate_legacy,nc_rate_new,ee_nc_rate_legacy,ee_nc_rate_new,er_nc_rate_legacy,er_nc_rate_new,er_stat_rate,amo_rate_legacy,amo_rate_new,admin_exp_rate,er_dc_rate_legacy,er_dc_rate_new,nc_legacy,nc_new,total_ee_nc_cont,ee_nc_cont_legacy,ee_nc_cont_new,total_er_nc_cont,er_nc_cont_legacy,er_nc_cont_new,total_er_amo_cont,er_amo_cont_legacy,er_amo_cont_new,er_dc_cont_legacy,er_dc_cont_new,total_er_cont,total_er_db_cont,total_er_dc_cont,total_ben_payment,ben_payment_legacy,ben_payment_new,total_refund,refund_legacy,refund_new,disbursement_to_IP,admin_exp_legacy,admin_exp_new,total_solv_cont,solv_cont_legacy,solv_cont_new,total_er_cont_rate,total_er_cont_real,cum_er_cont_real,total_ual_mva_real,all_in_cost_real,net_cf_legacy,exp_inv_earnings_ava_legacy,alloc_inv_earnings_ava_legacy,exp_ava_legacy,net_reallocation_legacy,ava_base_legacy,unadj_ava_legacy,net_cf_new,exp_inv_earnings_ava_new,alloc_inv_earnings_ava_new,exp_ava_new,net_reallocation_new,ava_base_new,unadj_ava_new,payroll_db_legacy_ratio,payroll_db_new_ratio,payroll_dc_legacy_ratio,payroll_dc_new_ratio
2032,40103951757.6923,17026265049.06664,3549204113.3601775,8880870255.184946,10647612340.080532,0,0,0,0,0,0,162847171754.11118,161471682812.06592,1375488942.0452473,145563630001.6661,144187846157.49756,1375783844.1685348,145195825136.56793,143820402802.9281,1375422333.6398306,0.067,17283541752.445072,17283836654.56836,-294902.12328743935,17651346617.543236,17651280009.137817,66608.40541672707,0.8938664911015949,0.8916079018910095,0.08446573415549728,0.08496897636530085,0.08205157735461337,0.08496897636530085,0.08205157735461337,0.03,0.03,0.05496897636530085,0.05205157735461337,0,0.11672840606331487,-5.027577437788847e-6,0,0.066,0.066,1446704312.5434914,291217795.85468453,0,510787951.4719992,106476123.40080532,0,935916361.0714921,184741672.45387924,0,1987448780.3890767,-17843.898522436997,586137436.8422065,702742414.4453151,4396968821.303447,3108088970.0159254,1288879851.2875216,11489663847.75092,11489476300.605644,187547.145274376,26475549.031404223,0,26475549.031404223,0,0,0,0,0,0,0.1096392906083144,3468596804.602001,33505454412.033203,13924457271.085,47429911683.1182,-8055323207.673077,0,9339447972.395655,0,44901758.01160122,138831158030.92685,144142944399.48596,264536855.77948353,0,77999365.56731361,0,-146.22868667679396,1165516196.940166,1375783990.3972213,0.4245532996832625,0.08850010928609818,0.22144626317234473,0.2655003278582945
2033,41407330189.8173,16516359976.307987,4049947143.570371,8691181639.227825,12149841430.711113,0,0,-0,0,0,0,163173252416.461,161391831432.70813,1781420983.7528539,146917924379.36087,145136156637.2864,1781767742.0744648,146453494988.31387,144672167795.14185,1781327193.172023,0.067,16255328037.100111,16255674795.421722,-346758.3216109276,16719757428.147116,16719663637.566284,93790.58083081245,0.9003799471030199,0.8975337122932752,0.08396850882871996,0.08441067847023309,0.08216526727742712,0.08441067847023309,0.08216526727742712,0.03,0.03,0.05441067847023309,0.052165267277427124,0,0.12392537099242258,-5.430821480582242e-6,0,0.066,0.066,1394157151.4587603,332764989.51091206,0,495490799.2892396,121498414.30711113,0,898666352.1695205,211266575.20380095,0,2046796037.508367,-21994.539942524665,573617988.1890365,801889534.4269335,4532214492.957716,3156706970.341746,1375507522.6159701,11945667921.920671,11944891562.04112,776359.8795500787,28225446.185938753,0,28225446.185938753,0,0,0,0,0,0,0.10945440027602305,3491491042.5492306,36996945454.582436,12880432597.503777,49877378052.08621,-8503938373.073994,0,9408420050.019587,0,43828802.84324896,139935876970.96057,145092327834.44315,303741188.9054807,0,102242856.26847528,0,-147.2680258184925,1527654438.6212752,1781767889.3424907,0.3988752691997905,0.09780749265902479,0.20989476016411027,0.2934224779770744
2034,42753068420.98636,15476588996.16361,4726899396.960681,8368881836.9800215,14180698190.882042,0,0,0,0,0,0,163309354222.0399,161039872215.25043,2269482006.789449,148207655311.61395,145937768953.6016,2269886358.012372,147647333614.21866,145377978933.25262,2269354680.966031,0.067,15101698910.42591,15102103261.648834,-404351.222922802,15662020607.82122,15661893281.997803,127325.82341814041,0.9075270428790426,0.9040959981598683,0.0831823479858083,0.0834601428324331,0.08227280532255028,0.0834601428324331,0.08227280532255028,0.03,0.03,0.0534601428324331,0.052272805322550284,0,0.13623791466552634,-5.581208361287587e-6,0,0.066,0.066,1291678328.1786773,388895273.8654264,0,464297669.8849083,141806981.90882042,0,827380658.293769,247088291.956606,0,2108498210.9727619,-26381.810437282205,552346201.2406814,935926080.5982149,4671213061.251596,3182940779.4126997,1488272281.8388963,12102474166.232111,12100659515.891804,1814650.3403067503,30138519.028544474,0,30138519.028544474,0,0,0,0,0,0,0.10926029952410668,3514230121.592662,40511175576.175095,11782794718.051897,52293970294.22699,-8700482976.740364,0,9461102665.503553,0,40992627.55199368,140785915148.91623,145896776326.0496,356915722.6861379,0,131202878.94001643,0,14.311752960905531,1960225603.4175339,2269886343.700619,0.36199949074454174,0.11056281037925152,0.19574926773845214,0.33168843113775454
2035,44142543144.66841,15103257394.67443,5206238123.333756,8214333256.658954,15618714370.001272,0,0,0,0,0,0,163327869382.15652,160500255830.95963,2827613551.1969047,149515378390.50598,146687307722.49045,2828070668.015537,148860755056.37164,146033309762.42392,2827445293.9477305,0.067,13812490991.650545,13812948108.469177,-457116.81863212585,14467114325.78488,14466946068.535706,168257.24917411804,0.9154308995525319,0.9114228675087008,0.08277871009465271,0.08291943414967519,0.08237047067604038,0.08291943414967519,0.08237047067604038,0.03,0.03,0.05291943414967519,0.05237047067604038,0,0.14385565113137172,-6.024857171235792e-6,0,0.066,0.066,1252353556.9833014,428840284.67054665,0,453097721.8402329,156187143.70001268,0,799255835.1430684,272653140.97053397,0,2172688926.7155952,-31366.841092528557,542145994.9394909,1030835148.420084,4817547679.34768,3244566535.9881053,1572981143.3595748,12224453291.848541,12220175734.070852,4277557.777688507,31442508.789697114,0,31442508.789697114,0,0,0,0,0,0,0.1091361606321395,3539375051.181386,44050550627.35648,10628756976.662693,54679307604.01918,-8795133250.371956,0,9508027192.69187,0,36644826.56895384,141540202328.41562,146650662895.9215,393088851.2620685,0,165095473.96538058,0,-15.224284459361142,2466430783.6434064,2828070683.2398214,0.34214742329585557,0.11794150840542526,0.18608654308244338,0.35382452521627583
2036,45577175796.87013,14827628956.937313,5657390900.370324,8119983238.451521,16972172701.110973,0,0,-0,0,0,0,162975972809.84387,159517589003.6802,3458383806.163661,150996764049.08548,147537876908.69183,3458887140.39365,150278673428.39743,146820506625.24036,3458166803.157074,0.067,11979208760.758385,11979712094.988373,-503334.2299890518,12697299381.446438,12697082378.43985,217003.0065870285,0.9264970869372541,0.9220909735187695,0.08243553344807326,0.08243335482732779,0.08244124346186238,0.08243335482732779,0.08244124346186238,0.03,0.03,0.05243335482732779,0.05244124346186238,0,0.1788388010305071,-6.412310188162029e-6,0,0.066,0.066,1222291199.0551739,466402340.5763547,0,444828868.7081194,169721727.0111097,0,777462330.3470544,296680613.565245,0,2651755384.7838974,-36276.94530885978,535918893.7378004,1120163398.2733243,5381944343.7620125,3725862051.750888,1656082292.0111246,12591709550.63985,12584027330.433834,7682220.206016703,31480476.395590827,0,31480476.395590827,0,0,0,0,0,0,0.11808420003355277,3861355696.1256146,47911906323.4821,9109865535.63819,57021771859.12029,-8709980746.594763,0,9558051833.057411,0,2498099.738732753,142332317349.19305,147535378808.9531,427203367.02943826,0,203613145.39973912,0,-40.051064597763435,3041672351.530256,3458887180.4447145,0.32533013943254363,0.12412771966355203,0.17815898191324822,0.3723831589906561
2037,47058434010.26841,13744765512.792187,6402864601.471754,7702210091.58921,19208593804.415257,0,-0,0,0,0,0,162267548193.37454,158079154596.32724,4188393597.0472937,152315860426.11285,148126915754.16852,4188944671.944331,151546305596.68457,147358185904.31915,4188119692.365404,0.067,9951687767.261684,9952238842.158722,-551074.8970375061,10721242596.689976,10720968692.008087,273904.681889534,0.9386711152164434,0.9339286091639627,0.08173849632462159,0.08138101603564944,0.08250588452555863,0.08138101603564946,0.08250588452555863,0.03,0.03,0.05138101603564946,0.05250588452555863,0,0.1991032434322801,-6.405083356413984e-6,0,0.066,0.066,1118562982.6027825,528274007.4418155,0,412342965.3837656,192085938.04415262,0,706220017.219017,336188069.3976629,0,2736627393.8130713,-41010.88149225899,508345866.04488784,1267767191.091407,5555107526.684554,3778994469.5482593,1776113057.1362948,12870055461.514698,12857787172.61762,12268288.897078274,33606050.28158179,0,33606050.28158179,0,0,0,0,0,0,0.11804701205043072,3892181823.151148,51804088146.63325,7511830393.197737,59315918539.830986,-9002596796.201767,0,9602679161.477154,0,-11043519.798670454,143036578510.59094,148137959273.9672,482358657.3816632,0,247699112.0328735,0,-237.86385576460683,3700066469.0844817,4188944909.808187,0.29207868476441445,0.1360619990047823,0.1636733192164564,0.4081859970143468
2038,48587833115.602135,13031620495.36993,7021976139.498874,7468308062.236713,21065928418.49662,0,0,-0,0,0,0,161188560586.82062,156175739510.70074,5012821076.11987,153472041851.87915,148458627097.92352,5013414753.95563,152667408818.3814,147654927639.42615,5012481178.955254,0.067,7716518734.941462,7717112412.777222,-593677.8357601166,8521151768.439214,8520811871.274597,339897.1646165848,0.9521273798410457,0.9471355055382514,0.08134755227570861,0.0806981350664323,0.08255276266753075,0.0806981350664323,0.08255276266753074,0.03,0.03,0.050698135066432296,0.05255276266753074,0,0.2168070339023846,-6.568075191169312e-6,0,0.066,0.066,1051627470.8698499,579683529.7011143,0,390948614.8610979,210659284.1849662,0,660678856.0087521,369024245.51614803,0,2825346986.5426784,-46120.86727482541,492908332.1076231,1390351275.620777,5738263574.928703,3855003967.2003036,1883259607.7284,13165489014.41118,13147696719.568182,17792294.842998948,35436455.2071863,0,35436455.2071863,0,0,0,0,0,0,0.1181008332122158,3926279265.350891,55730367411.98414,5830408636.422152,61560776048.40629,-9270722262.155655,0,9631002855.484537,0,-28569249.57389373,143491554623.0907,148487196347.4974,526408658.78365403,0,298061453.8656672,0,-30.638022354337174,4452149001.336158,5013414784.593653,0.2682074844614818,0.14452128628152452,0.1537073704124202,0.43356385884457355
2039,50166937691.8592,12002630794.295805,7752951486.979956,7152500949.643578,23258854460.939865,0,0,0,0,0,0,159938661742.39972,153992381987.9412,5946279754.458534,154678471190.27536,148731557602.36545,5946913587.909922,153860995937.49753,147915131732.50763,5945864204.9899,0.067,5260190552.124357,5260824385.575745,-633833.4513874054,6077665804.902198,6077250255.433563,415549.4686346054,0.9671112006639363,0.9620000208911902,0.08090113144232508,0.07980414419097219,0.08259941795761541,0.07980414419097219,0.08259941795761541,0.03,0.03,0.04980414419097219,0.05259941795761541,0,0.24313657455101406,-6.602912629011327e-6,0,0.066,0.066,957859678.5789855,640389280.2781732,0,360078923.8288741,232588544.60939866,0,597780754.7501113,407800735.6687746,0,2918278536.925599,-51192.0612854921,472065062.6764761,1535084394.4220312,5930958292.381707,3923808835.2832,2007149457.0985074,13226556709.467627,13201479733.456505,25076976.011121206,36779304.22690671,0,36779304.22690671,0,0,0,0,0,0,0.11822444353313893,3963014005.226623,59693381417.21076,4061042670.7691674,63754424087.97993,-9325341517.95192,0,9649559421.03127,0,-51287398.637463845,143795956338.94757,148782845001.0029,578481807.9788599,0,355016738.8021079,0,287.1733232738281,5302655657.945061,5946913300.736598,0.23925380632199766,0.15454304854326517,0.14257399950494176,0.46362914562979546
2040,51797363166.84462,11491420621.53335,8335405402.140884,6964320936.747735,25006216206.422657,0,0,0,0,0,0,158574804182.9684,151594089448.85953,6980714734.108894,156006291247.271,149024913570.00345,6981377677.267553,155205148021.22156,148224934961.7731,6980213059.448452,0.067,2568512935.69742,2569175878.856079,-662943.1586589813,3369656161.746868,3369154487.086426,501674.6604423523,0.9838025154820069,0.9787503684516057,0.08061952176881727,0.07916065477380267,0.08263075619135407,0.07916065477380267,0.08263075619135407,0.03,0.03,0.04916065477380267,0.05263075619135407,0,0.2624460107427674,-6.769175494326352e-6,0,0.066,0.066,909668380.6817584,688760851.5403991,0,344742618.6460005,250062162.0642265,0,564925762.035758,438698689.4761725,0,3015877499.8886003,-56423.82198344757,459645181.8253505,1650410269.6238954,6129500979.027794,4019445527.5785475,2110055451.449246,13254816000.591988,13219748189.032238,35067811.55974868,37951741.03356067,0,37951741.03356067,0,0,0,0,0,0,0.11833615852768495,3999686012.505138,63693067429.7159,2198803240.786559,65891870670.50246,-9294202308.46188,0,9667321849.35936,0,-79763573.25950572,144084456448.13452,149104677143.26294,615684875.1251063,0,418778681.3219238,0,532.9106003901359,6254756025.472475,6981377144.356953,0.22185339019127875,0.16092335386439824,0.13445319435112832,0.4827700615931948
2041,53480777469.76707,11118261281.289606,8878531903.765753,6848388573.4144535,26635595711.297256,0,-0,0,0,0,0,156917112319.49048,148798431874.7492,8118680444.741273,155699675460.44553,147580316190.83896,8119359269.606582,154897396371.34952,146779314500.06274,8118081871.286788,0.067,1217436859.044939,1218115683.9102478,-678824.8653087616,2019715948.1409473,2019117374.6864624,598573.4544849396,0.992241529040082,0.9871287718828987,0.08038823940128462,0.07858649718131856,0.08264449538822508,0.07858649718131856,0.08264449538822508,0.03,0.03,0.048586497181318564,0.05264449538822508,0,0.13720624220357674,-6.900623593274801e-6,0,0.066,0.066,873745208.8432289,733761788.974978,0,333547838.43868816,266355957.1129726,0,540197370.4045408,467405831.86200535,0,1525494850.243271,-61267.40672876899,451993645.84535396,1757949316.945619,4742979747.894062,2533036785.1030884,2209942962.790973,13459693001.629234,13412953096.177126,46739905.45210846,38148915.03567363,0,38148915.03567363,0,0,0,0,0,0,0.08868569179973665,3022401068.4140263,66715468498.12992,1287037255.9074214,68002505754.037346,-11013713037.090626,0,9628229119.832132,0,-59113461.905977264,143518057051.45813,147639429652.74493,648811701.0804671,0,489169106.1710141,0,785.0875471992816,7305783527.807787,8119358484.519034,0.20789266363180323,0.16601351595505184,0.1280532725479894,0.4980405478651555
