year,total_payroll,payroll_db_legacy,payroll_db_new,payroll_dc_legacy,payroll_dc_new,pvfb_retire_current,liability_gain_loss_legacy,liability_gain_loss_new,total_liability_gain_loss,dr_legacy,dr_new,total_aal,aal_legacy,aal_new,total_ava,ava_legacy,ava_new,total_mva,mva_legacy,mva_new,roa,total_ual_ava,ual_ava_legacy,ual_ava_new,total_ual_mva,ual_mva_legacy,ual_mva_new,fr_ava,fr_mva,total_nc_rate,nc_rate_db_legacy,nc_rate_db_new,nc_rate_legacy,nc_rate_new,ee_nc_rate_legacy,ee_nc_rate_new,er_nc_rate_legacy,er_nc_rate_new,er_stat_rate,amo_rate_legacy,amo_rate_new,admin_exp_rate,er_dc_rate_legacy,er_dc_rate_new,nc_legacy,nc_new,total_ee_nc_cont,ee_nc_cont_legacy,ee_nc_cont_new,total_er_nc_cont,er_nc_cont_legacy,er_nc_cont_new,total_er_amo_cont,er_amo_cont_legacy,er_amo_cont_new,er_dc_cont_legacy,er_dc_cont_new,total_er_cont,total_er_db_cont,total_er_dc_cont,total_ben_payment,ben_payment_legacy,ben_payment_new,total_refund,refund_legacy,refund_new,disbursement_to_IP,admin_exp_legacy,admin_exp_new,total_solv_cont,solv_cont_legacy,solv_cont_new,total_er_cont_rate,total_er_cont_real,cum_er_cont_real,total_ual_mva_real,all_in_cost_real,net_cf_legacy,exp_inv_earnings_ava_legacy,alloc_inv_earnings_ava_legacy,exp_ava_legacy,net_reallocation_legacy,ava_base_legacy,unadj_ava_legacy,net_cf_new,exp_inv_earnings_ava_new,alloc_inv_earnings_ava_new,exp_ava_new,net_reallocation_new,ava_base_new,unadj_ava_new,payroll_db_legacy_ratio,payroll_db_new_ratio,payroll_dc_legacy_ratio,payroll_dc_new_ratio
2032,1135022744.2699265,457237608.08896863,112486622.21889289,227838647.3053863,337459866.6566787,0,0,0,0,0,0,6627752170.143902,6579206255.800408,48545914.343493715,4702249280.049642,4653692341.493931,48556938.55571084,4682163827.406546,4633620243.822607,48543583.583938345,0.067,1925502890.0942605,1925513914.3064775,-11024.212217122316,1945588342.7373567,1945586011.9778013,2330.7595553696156,0.7094787432203499,0.7064482357228644,0.10241173643151974,0.10437289558467296,0.09443998207903681,0.10437289558467296,0.09443998207903681,0.03,0.03,0.07437289558467296,0.06443998207903681,0,0.5608516844930157,-5.806761342734734e-6,0,0.0798,0.0798,47723213.12645554,10623234.586483628,0,13717128.242669059,3374598.6665667864,0,34006084.88378648,7248635.919916842,0,256442482.7102554,-653.1829694754732,18181524.054969825,26929297.35920296,342807371.74516207,297696550.3309893,45110821.41417278,481559954.7044869,481548893.7158667,11060.98862023162,851711.0466979282,0,851711.0466979282,0,0,0,0,0,0,0.30202687432987424,270427333.5913244,2615697806.977216,1534798581.239239,4150496388.2164545,-177383197.87915576,0,298805292.3167633,0,1829533.9595252413,4441749114.157221,4651862807.534406,9759809.368195994,0,2739637.071793239,0,-5.160932291769526,40937401.9607519,48556943.71664313,0.40284444553846777,0.09910517017105851,0.20073487377729818,0.2973155105131755
2033,1171910983.4586992,441751628.64785355,127003313.67776878,222146100.09977067,381009941.0333063,0,0,0,0,0,0,6614838076.152091,6551624430.279615,63213645.872476086,4836369871.379203,4773143204.488882,63226666.89032117,4812194018.91197,4748983703.745056,63210315.16691396,0.067,1778468204.7728882,1778481225.7907333,-13021.017845086753,1802644057.2401214,1802640726.5345592,3330.7055621296167,0.7311395707198567,0.7274847794477329,0.1018544250360736,0.10395073516769232,0.09456289548478075,0.10395073516769232,0.09456289548478075,0.03,0.03,0.07395073516769232,0.06456289548478075,0,0.598933416870129,-6.431830614433359e-6,0,0.0798,0.0798,45920406.55946979,12009801.077531675,0,13252548.859435607,3810099.4103330635,0,32667857.700034183,8199701.667198611,0,264579812.3540033,-816.8638010471562,17727258.7879617,30404593.29445784,353578406.9398546,305446554.85743505,48131852.082419544,499398986.1080892,499364916.4687925,34069.639296692614,924781.4524887645,0,924781.4524887645,0,0,0,0,0,0,0.3017109762862083,272386896.6456806,2888084703.622896,1388706467.564179,4276791171.187075,-188864697.55531937,0,306536351.20052564,0,1779209.34974621,4559259992.716271,4771363995.139136,11050133.12194517,0,3619600.438464632,0,-5.225799469823909,54082005.11668342,63226672.116120644,0.37694981520191706,0.10837283332129864,0.18955885151288848,0.3251184999638959
2034,1209998090.4211068,407316592.05896395,147918309.109048,211008261.92595086,443754927.327144,0,0,-0,0,0,0,6593733788.205434,6512884144.049497,80849644.15593724,4980601780.442988,4899736916.926493,80864863.51649605,4952303553.3776655,4871458479.753998,80845073.62366787,0.067,1613132007.7624452,1613147227.123004,-15219.36055880785,1641430234.8277683,1641425664.2954988,4570.532269373536,0.7553537859462962,0.7510621011476255,0.1010381609476966,0.10333956078107338,0.09470089044519892,0.10333956078107338,0.09470089044519892,0.03,0.03,0.07333956078107338,0.06470089044519892,0,0.6702278383556575,-6.6538901023541875e-6,0,0.0798,0.0798,42091917.72221698,14007995.585775025,0,12219497.761768918,4437549.2732714405,0,29872419.96044806,9570446.312503584,0,272994919.02207255,-984.2321729376617,16838459.301690876,35411643.200706095,364686903.56524825,312436801.06285125,52250102.50239697,504628806.93387204,504549851.34065133,78955.59322073511,955910.3860820329,0,955910.3860820329,0,0,0,0,0,0,0.30139461082812863,274359932.7742858,3162444636.397182,1234874859.717723,4397319496.114904,-189463014.59636182,0,314398875.28375864,0,1657851.7502140894,4678411697.1907015,4898079065.176279,12972145.37429932,0,4666050.742023475,0,0.5098520854870312,69712739.57747084,80864863.00664397,0.33662581394422575,0.1222467293791919,0.17438726853900668,0.3667401881375757
2035,1249323028.3597927,395795588.6041979,162122987.2525716,205035490.74530852,486368961.75771475,0,0,-0,0,0,0,6568926422.868583,6468046340.272203,100880082.59637919,5140919479.354834,5040022227.830118,100897251.52471572,5108502857.770089,5007628863.756687,100873994.01340172,0.067,1428006943.5137486,1428024112.4420853,-17168.928336530924,1460423565.0984938,1460417476.5155163,6088.582977473736,0.7826118224520845,0.7776769792984313,0.10060528595967108,0.10297707575766928,0.09481496618421784,0.10297707575766928,0.09481496618421784,0.03,0.03,0.07297707575766928,0.06481496618421784,0,0.7117303958120094,-7.236242578686611e-6,0,0.0798,0.0798,40757872.31224579,15371685.554036956,0,11873867.658125937,4863689.617577149,0,28884004.654119853,10507995.936459808,0,281699750.937913,-1173.1612633409254,16361832.16147562,38812243.14826564,376264653.6769706,321090578.36722934,55174075.30974126,506810332.2359878,506605994.1366116,204338.09937618588,1020085.3672526032,0,1020085.3672526032,0,0,0,0,0,0,0.30117483239779846,276435609.2571145,3438880245.6542964,1072949781.6131402,4511830027.267437,-184148370.8864528,0,322956921.30049425,0,1476760.4895836655,4807662731.483266,5038545467.340534,14146088.926144825,0,5886299.625227956,0,-0.543153102757278,87937907.97956847,100897252.06786883,0.3168080469338893,0.12976866956932598,0.16411727478880692,0.3893060087079779
2036,1289926026.781486,390876576.11864483,173979932.74082148,203129719.69955537,521939798.22246444,0,0,0,0,0,0,6513193183.102522,6389918227.65451,123274955.44801196,5260687549.558527,5137393835.4307995,123293714.12772724,5225370223.982463,5102103164.472363,123267059.51009905,0.067,1252505633.543995,1252524392.22371,-18758.679715275764,1287822959.120059,1287815063.182146,7895.937912911177,0.8076971466479103,0.8022747179584482,0.10031186812005517,0.10272345611227224,0.09489381074667473,0.10272345611227224,0.09489381074667473,0.03,0.03,0.07272345611227224,0.06489381074667473,0,0.6698317784386205,-7.786937152536862e-6,0,0.0798,0.0798,40152192.81223885,16509618.811226713,0,11726297.283559345,5219397.982224644,0,28425895.528679505,11290220.829002067,0,261821552.1315507,-1354.7708020553673,16209751.632024517,41650795.89815266,359396861.2486074,301536313.7184302,57860547.530177176,535680155.95881516,535320197.56755066,359958.3912644821,1012623.2362229209,0,1012623.2362229209,0,0,0,0,0,0,0.2786181949869978,257854602.11242634,3696734847.7667227,923967659.487836,4620702507.254559,-233346452.62376112,0,330617991.93006366,0,100068.294378867,4923349001.518238,5137293767.13642,15135682.412937254,0,7260781.617704474,0,-1.427630211295608,108465092.73118435,123293715.55535746,0.30302247415995387,0.13487589918231316,0.15747392911079358,0.40462769754693945
2037,1331848622.6518843,332548016.0659186,203984403.0203548,183362994.50454643,611953209.0610645,0,0,0,0,0,0,6442668615.019354,6292825629.982899,149842985.03645542,5385541169.010845,5235677458.337652,149863710.6731932,5347749660.432457,5197916672.515852,149832987.9166051,0.067,1057127446.0085087,1057148171.6452465,-20725.63673776388,1094918954.5868971,1094908957.4670467,9997.119850337505,0.8359177680590152,0.8300519520693045,0.09810388864458865,0.09999519740813027,0.09502055988135426,0.09999519740813027,0.09502055988135426,0.03,0.03,0.06999519740813027,0.06502055988135426,0,0.8127609781969048,-7.461324707238477e-6,0,0.0798,0.0798,33253204.51419361,19382712.182057925,0,9976440.481977558,6119532.090610644,0,23276764.032216053,13263180.09144728,0,270282050.83517605,-1521.9938661470644,14632366.961462805,48833866.083072945,370286706.009509,306820472.9649733,63466233.04453575,542304484.3901196,541713052.5531242,591431.8369953899,1066816.5201737646,0,1066816.5201737646,0,0,0,0,0,0,0.27802461909839266,259441096.24550992,3956175944.012233,767154124.8113763,4723330068.823609,-238177797.20375454,0,336901041.2903362,0,-439621.17972961155,5018304936.828922,5236117079.517382,17722941.831022624,0,8847063.224204706,0,-8.509761404748685,132155185.04323855,149863719.18295458,0.24968904904806086,0.15315884970034752,0.13767555215054905,0.4594765491010426
2038,1375133702.8880706,316708897.33316094,219997975.5324152,178432903.42524862,659993926.5972457,0,0,-0,0,0,0,6357958402.81088,6178510282.148708,179448120.66217104,5517607753.001834,5338137336.379662,179470416.6221727,5477934167.225406,5298498494.678483,179435672.5469229,0.067,840350649.8090451,840372945.7690468,-22295.960001677275,880024235.5854735,880011787.4702253,12448.115248143673,0.8678269663674548,0.8615869781097637,0.09772079004734979,0.09954902108150265,0.09508887021492618,0.09954902108150265,0.09508887021492618,0.03,0.03,0.06954902108150265,0.06508887021492618,0,0.8811218836788199,-7.838066723397795e-6,0,0.0798,0.0798,31528060.697318297,20919358.942948334,0,9501266.919994827,6599939.265972456,0,22026793.77732347,14319419.67697588,0,279059140.19603676,-1724.358811235506,14238945.69333484,52667515.3424602,382310090.32731986,315403629.2915248,66906461.03579504,551202847.6094972,550363507.0830114,839340.5264857576,1138613.17836605,0,1138613.17836605,0,0,0,0,0,0,0.2780166681424418,261587178.9411891,4217763122.953422,602137016.5500706,4819900139.503492,-239776306.18965632,0,343366419.96993405,0,-1130235.738268943,5115789305.242824,5339267572.11793,18939680.87928529,0,10667026.16646896,0,-1.0967747399727696,159333551.11283582,179470417.71894744,0.2303113483932548,0.15998297116154822,0.12975676696055222,0.4799489134846447
2039,1419825548.2319329,286802958.4352161,240962028.62360263,169174475.30230635,722886085.8708076,0,0,0,0,0,0,6266799244.714252,6054076439.924799,212722804.78945357,5666224642.402534,5453478187.127427,212746455.2751064,5625480917.073449,5412773369.336962,212707547.7364876,0.067,600574602.3117191,600598252.7973719,-23650.485652834177,641318327.6408032,641303070.5878372,15257.052965968847,0.9041656547689356,0.8976641340183787,0.09720311923503422,0.09890490849107926,0.09517757937692904,0.09890490849107926,0.09517757937692904,0.03,0.03,0.06890490849107926,0.06517757937692904,0,1.004774283545798,-7.934459855269858e-6,0,0.0798,0.0798,28366220.35900586,22934182.606148787,0,8604088.753056483,7228860.858708079,0,19762131.605949376,15705321.747440709,0,288172237.08055955,-1911.9035427583615,13500123.129124047,57686309.652490444,394824211.3120214,323637778.5304069,71186432.7816145,550776010.3303366,549582565.7304834,1193444.5998531964,1167121.0264752894,0,1167121.0264752894,0,0,0,0,0,0,0.2780793822196568,263818054.67118856,4481581177.624611,428523248.51342064,4910104426.138032,-233044108.290918,0,350401278.46791625,0,-2016319.4292326453,5221615282.234202,5455494506.55666,20571705.076277547,0,12704323.303289015,0,10.273367098430413,189756269.1603115,212746445.0017393,0.2019987306133232,0.16971241919379854,0.11915159261148271,0.5091372575813955
2040,1465969878.5494707,274977267.252673,256853943.89150053,163576835.73079568,770561831.6745015,0,0,0,0,0,0,6172829294.736384,5923549776.166548,249279518.56983668,5836738835.628643,5587434867.163349,249303968.465294,5795994258.447432,5546733185.280481,249261073.16695023,0.067,336090459.1077413,336114909.0031986,-24449.895457327366,376835036.2889529,376816590.88606644,18445.40288645029,0.9455532555558716,0.9389526231334013,0.09688611387739454,0.09842734344670416,0.09523613689531325,0.09842734344670416,0.09523613689531325,0.03,0.03,0.06842734344670416,0.06523613689531325,0,1.0824325492561513,-8.164235846255176e-6,0,0.0798,0.0798,27065281.923915,24461777.362552054,0,8249318.017580189,7705618.316745016,0,18815963.90633481,16756159.045807038,0,297644344.3798008,-2097.0161759710045,13053431.491317494,61490834.16762522,407758635.9747094,333214370.3157667,74544265.65894271,547753270.5311476,546108985.0005311,1644285.5306165086,1224833.5005454142,0,1224833.5005454142,0,0,0,0,0,0,0.2781493957967085,266074924.91907543,4747656102.543686,245896334.59946898,4993552437.143155,-221399358.69681525,0,358472806.0041096,0,-3116767.271371633,5342778507.779019,5590551634.434721,21590561.315214165,0,14966932.844873667,0,19.030099777164654,223541735.93271348,249303949.43519422,0.18757361339835577,0.17521092871679542,0.11158267173446265,0.5256327861503862
2041,1513613899.6023285,269954897.6283184,270385732.6508514,162116071.3706043,811157197.9525543,0,-0,-0,-0,0,0,6053426678.000497,5764318892.139676,289107785.8608205,5874508716.381808,5585376341.630657,289132374.7511514,5833048673.248214,5543962900.724183,289085772.5240311,0.067,178917961.618688,178942550.5090189,-24588.890330910683,220378004.75228238,220355991.415493,22013.336789369583,0.9704435237864668,0.9635945033326023,0.0966971403843881,0.09810726413600696,0.09528926353645141,0.09810726413600696,0.09528926353645141,0.03,0.03,0.06810726413600696,0.06528926353645141,0,0.6516268650099705,-8.349869366103548e-6,0,0.0798,0.0798,26484536.446430154,25764857.335063476,0,8098646.928849553,8111571.979525543,0,18385889.517580602,17653285.355537932,0,175909863.63562864,-2257.685546092808,12936862.495374223,64730344.39661384,289613987.7151891,211946780.82320106,77667206.89198805,567001688.6649624,564850375.2259548,2151313.4390075984,1224866.2236400642,0,1224866.2236400642,0,0,0,0,0,0,0.191339408148458,184552680.47195238,4932208783.015638,140432966.704948,5072641749.720587,-362455975.143896,0,362687452.5430309,0,-2290002.9318267847,5406206879.591401,5587666344.562484,22386419.98686972,0,17441958.34186782,0,27.95711988204999,260497178.45872885,289132346.7940315,0.17835122794475106,0.1786358679197448,0.10710530037626968,0.5359076037592344
2042,1562806351.339404,214988986.72286183,301838045.8129926,140465181.36457223,905514137.4389776,0,0,0,0,0,0,5923707812.611003,5589714033.010026,333993779.60097665,5924633360.929573,5590614764.233794,334018596.6957792,5884149578.71318,5550181752.869177,333967825.8440027,0.067,-925548.3185707927,-900731.2237682343,-24817.094802558422,39558233.897823036,39532280.14084911,25953.756973922253,1.0001562447622079,0.9933220484282483,0.0952067072216852,0.0949538480043846,0.09538681025264859,0.0949538480043846,0.09538681025264859,0.03,0.03,0.0649538480043846,0.06538681025264859,0,0.880730045538582,-7.90776046731225e-6,0,0.0798,0.0798,20414031.56789928,28791368.402994175,0,6449669.601685855,9055141.374389777,0,13964361.966213426,19736227.028604396,0,189347260.0667197,-2386.862966210767,11209121.472892864,72260028.1676304,306514611.8390946,223045462.19857132,83469149.64052327,566154245.0488187,563335245.0960994,2818999.9527193224,1270687.6962958714,0,1270687.6962958714,0,0,0,0,0,0,0.19613089720066473,190744511.23623624,5122953294.251875,24617149.391135715,5147570443.643011,-353573953.4614804,0,362815294.38691413,0,-4002918.322297324,5408589364.899917,5594617682.556091,24699293.891012765,0,20186888.52652747,0,39.527087563252394,301482021.6966578,334018557.16869164,0.13756597964847364,0.19313848165148684,0.0898800937455792,0.5794154449544604
2043,1613597557.7579348,203217670.4901548,318425268.570047,136678812.9875917,955275805.7101411,0,0,0,0,0,0,5788472176.351816,5405716681.602787,382755494.74902946,5804374912.285745,5421595071.489371,382779840.7963731,5760829214.412393,5378104030.383078,382725184.0293146,0.067,-15902735.933927953,-15878389.886584282,-24346.047343671322,27642961.939424276,27612651.219709396,30310.71971487999,1.0027473114579175,0.9952244804678588,0.0950478469290655,0.09446071159396655,0.09542255423667673,0.09446071159396655,0.09542255423667673,0.03,0.03,0.06446071159396655,0.06542255423667673,0,0.06940087564124511,-7.959577793391971e-6,0,0.0798,0.0798,19196085.76296824,30384952.460453663,0,6096530.114704644,9552758.05710141,0,13099555.648263594,20832194.403352253,0,14103484.27779076,-2534.5306965650207,10906969.276409818,76231009.29566926,135170678.3707891,48032699.79871005,87137978.57207908,563386044.1909627,559884840.9592582,3501203.2317044544,1341414.0293489061,0,1341414.0293489061,0,0,0,0,0,0,0.08376975889738354,82145429.35744871,5205098723.6093235,16799079.53851282,5221897803.147837,-526585270.91849923,0,357344201.30501086,0,221376.86906481127,5327322128.774545,5421373694.620306,25539800.66870374,0,23221377.162806205,0,66.26908395346373,346788497.0301311,382779774.52728915,0.12594074000243416,0.19733871499687525,0.08470440001006478,0.5920161449906257
2044,1666039478.3850677,186476286.48148954,337043193.73520756,131390416.96274789,1011129581.2056227,0,0,0,0,0,0,5651585132.1231575,5215825047.825852,435760084.2973056,5665116551.49543,5229333223.503749,435783327.99168086,5617344667.46933,5181619661.370498,435725006.09883213,0.067,-13531419.372271776,-13508175.6778965,-23243.694375276566,34240464.653828144,34205386.45535469,35078.19847345352,1.002394269759003,0.9939414405244986,0.09485069621221578,0.09372278307479882,0.09547473804794691,0.09372278307479884,0.09547473804794691,0.03,0.03,0.06372278307479884,0.06547473804794691,0,-0.024621737528379786,-7.860554056163656e-6,0,0.0798,0.0798,17477076.546498686,32179110.632712364,0,5594288.594444686,10111295.812056227,0,11882787.952054001,22067814.820656136,0,-4591370.181014191,-2649.3462436176387,10484955.273627281,80688140.58020869,120529679.0992883,29356583.24545233,91173095.85383597,556306983.9710408,551937556.3464657,4369427.62457516,1322642.8885622118,0,1322642.8885622118,0,0,0,0,0,0,0.07234503183329162,71531108.32887377,5276629831.938197,20320790.735419925,5296950622.673617,-539051849.9809812,0,345575635.17592263,0,1214366.8194356703,5152069146.49888,5228118856.684313,26484390.773331374,0,26518999.704424832,0,96.71755144892634,396022036.18303883,435783231.2741294,0.11192789180616868,0.20230204512435182,0.07886392769642397,0.6069061353730555
2045,1720185761.4325824,177718663.23326516,354309436.28291875,125229353.06764212,1062928308.8487563,0,0,-0,0,0,0,5515307328.573726,5022422933.853628,492884394.72009766,5526748966.09673,5033843244.098028,492905721.9987021,5474583752.38977,4981739611.925526,492844140.4642439,0.067,-11441637.523004472,-11420310.244400024,-21327.27860444784,40723576.183956265,40683321.92810249,40254.25585377216,1.002074524018585,0.9926162634722139,0.09474429152933134,0.09322669063245152,0.09550550750355033,0.09322669063245152,0.09550550750355033,0.03,0.03,0.06322669063245152,0.06550550750355033,0,-0.022803530385371834,-7.721101669288124e-6,0,0.0798,0.0798,16568122.836860448,33838502.52549698,0,5331559.896997955,10629283.088487562,0,11236562.939862493,23209219.437009424,0,-4052612.9370874264,-2735.659179928578,9993302.374797842,84821679.04613075,125205415.20153314,30390433.780604556,94814981.42092858,547544994.8792413,542110264.3370881,5434730.542153196,1366453.9544033897,0,1366453.9544033897,0,0,0,0,0,0,0.07278598510038893,72564483.77576545,5349194315.713963,23601896.759299733,5372796212.473262,-529594754.4373151,0,332986672.84631133,0,1118102.1852828,4964535846.285091,5032725141.9127455,27034582.36976048,0,30087683.613805782,0,128.02345502024738,449300619.1765611,492905593.9752471,0.10331364624554261,0.20597161319824403,0.0727999009614812,0.6179148395947321
2046,1776091798.6791413,174695230.8891873,369212733.5975003,124545633.39995283,1107638200.792501,0,0,0,0,0,0,5366513218.602847,4812372313.978093,554140904.6247537,5376096974.567212,4821937567.990475,554159406.5767373,5319355334.788994,4765260254.274416,554095080.514578,0.067,-9583755.964365125,-9565254.012381554,-18501.951983571053,47157883.813852906,47112059.70367718,45824.1101757288,1.0017858440991336,0.9912125654232282,0.09469914453865681,0.09291678434328063,0.09554247901096781,0.09291678434328063,0.09554247901096781,0.03,0.03,0.06291678434328063,0.06554247901096781,0,-0.020520370592454113,-7.5326781405464114e-6,0,0.0798,0.0798,16232119.094330233,35275499.850321226,0,5240856.926675619,11076382.00792501,0,10991262.167654615,24199117.842396215,0,-3584810.878580461,-2781.1606875812763,9938741.545316236,88389528.42324157,129931057.93934059,31602787.97078279,98328269.9685578,551922961.4722697,545347075.8719939,6575885.600275807,1367152.5636778562,0,1367152.5636778562,0,0,0,0,0,0,0.07315559817120308,73538372.69194421,5422732688.405907,26690416.365928028,5449423104.771834,-532699767.6562441,0,319763514.9314034,0,1030576.6172878701,4767493360.269906,4820906991.373187,27329680.525679983,0,33923843.62286199,0,160.42949319276585,506570562.2615421,554159246.1472441,0.09835934776519215,0.20787930774303418,0.0701234212626712,0.6236379232291025
2047,1833814782.1362133,143112450.04635313,395143271.8856172,110129244.54739143,1185429815.6568515,0,-0,0,0,0,0,5217193260.173736,4596668748.379334,620524511.7944013,5225130162.980919,4604590596.080536,620539566.9003825,5163613375.541203,4543140577.409773,620472798.1314296,0.067,-7936902.80718267,-7921847.701201439,-15055.105981230736,53579884.63253331,53528170.96956158,51713.662971735,1.0015212974508287,0.9897301322836661,0.0940077556346335,0.08959093589980219,0.09560743336835377,0.08959093589980219,0.09560743336835377,0.03,0.03,0.05959093589980219,0.06560743336835377,0,-0.022049823514217054,-6.907330768676289e-6,0,0.0798,0.0798,12821578.338566465,37778634.03775744,0,4293373.501390594,11854298.156568516,0,8528204.837175872,25924335.88118893,0,-3155604.266209291,-2729.385279930944,8788313.714881836,94597299.28941675,134679820.07117417,31294207.066875584,103385613.00429858,541846211.1194944,533784747.13767904,8061463.981815428,1394433.6728360213,0,1394433.6728360213,0,0,0,0,0,0,0.07344243343609952,74439528.13468489,5497172216.540591,29614394.550340608,5526786611.090932,-524118773.06532186,0,305833709.41434425,0,938091.7410395993,4559878181.457814,4603652504.339497,28320006.997826062,0,38060014.381932,0,138.94388710750852,568319410.0756503,620539427.9564954,0.07804084220525327,0.2154761079116803,0.06005472614802555,0.6464283237350409
2048,1893413762.5556402,141496263.42294922,410486789.3624461,109970341.68290639,1231460368.0873384,0,0,0,0,0,0,5071962028.843949,4380609288.735063,691352740.1088871,5078444154.399063,4387080846.088219,691363308.3108443,5011950520.3863945,4320655653.72848,691294866.6579145,0.067,-6482125.555113316,-6471557.35315609,-10568.2019572258,60011508.45755482,59953635.00658226,57873.45097255707,1.0012780311678695,0.9881679894060182,0.09405200347819044,0.08950026744364939,0.09562100315775497,0.08950026744364939,0.09562100315775497,0.03,0.03,0.05950026744364939,0.06562100315775497,0,-0.019424503481558716,-6.355840009506024e-6,0,0.0798,0.0798,12663953.418631021,39251158.58184316,0,4244887.902688476,12314603.680873383,0,8419065.515942544,26936554.900969777,0,-2748494.6614866266,-2608.988359203507,8775633.266295929,98270537.3733696,139650687.40673202,32604516.76706649,107046170.63966553,529466387.20816207,519980623.9298991,9485763.278262988,1445641.1702335358,0,1445641.1702335358,0,0,0,0,0,0,0.07375603271111653,75377929.70495889,5572550146.24555,32391843.89280743,5604941990.138357,-510065165.1727547,0,291723816.5690382,0,831598.6114000464,4349558013.494159,4386249247.476819,28317145.14498743,0,42506435.59036124,0,160.6751130918209,634698139.4728762,691363147.6357312,0.07473076736907429,0.2167971932391526,0.05808045967431526,0.6503915797174579
2049,1954949709.8386984,139818914.577654,426334278.38507646,109793681.72073823,1279002835.1552296,0,-0,-0,-0,0,0,4921407556.474076,4154651267.8872056,766756288.5868709,4926603640.049996,4159842265.9800954,766761374.0699011,4854933090.483734,4088240986.4835434,766692104.0001907,0.067,-5196083.575919986,-5190998.092889786,-5085.483030200005,66474465.99034238,66410281.403662205,64184.586680173874,1.0010558124919129,0.9864927939359756,0.0941077390816592,0.08940679055663249,0.09564944368665693,0.08940679055663249,0.09564944368665693,0.03,0.03,0.05940679055663249,0.06564944368665693,0,-0.016892646664446266,-5.526107395277881e-6,0,0.0798,0.0798,12500760.411500001,40778636.552084886,0,4194567.43732962,12790028.351552293,0,8306192.974170381,27988608.200532597,0,-2361911.5209667045,-2355.96900864423,8761535.80131491,102064426.24538732,144756495.73142985,33930533.68472763,110825962.04670222,526604921.2669816,515386052.90409297,11218868.362888623,1404755.8085442875,0,1404755.8085442875,0,0,0,0,0,0,0.07404614809420014,76302581.57845685,5648852727.824007,35039348.93203672,5683892076.756043,-505247204.0135597,0,277294928.1565055,0,713695.7489311338,4134457244.081439,4159128570.2311645,28152656.411643334,0,47245218.95969694,0,190.38771653818594,705439636.5166659,766761183.6821846,0.0715204661654393,0.2180794095313342,0.05616189570922376,0.6542382285940027
2050,2018485575.408456,115228381.50599486,451128569.7168157,98742915.03519842,1353385709.1504471,0,-0,0,0,0,0,4765953024.260914,3918222910.788657,847730113.4722563,4770018935.563542,3922289767.957664,847729167.6058784,4692966989.821664,3845307428.460373,847659561.3612907,0.067,-4065911.302628875,-4066857.1690068245,945.8663779497147,72986034.43924987,72915482.32828426,70552.11096560955,1.0008531161096073,0.9846859517775947,0.09457571082698414,0.09018008388691821,0.09569845279459192,0.09018008388691821,0.09569845279459192,0.03,0.03,0.060180083886918215,0.06569845279459192,0,-0.017271124482816543,-4.435993656575755e-6,0,0.0798,0.0798,10391305.110364432,43172306.13333646,0,3456851.4451798457,13533857.091504471,0,6934453.665184586,29638449.04183199,0,-1990123.7209435126,-2001.2034735638877,7879684.619808833,108000179.59020567,150460641.992614,34580777.7825995,115879864.2100145,521834619.7556971,508756708.09682095,13077911.65887614,1437678.0546595303,0,1437678.0546595303,0,0,0,0,0,0,0.0745413511127852,77450481.96053118,5726303209.784538,37569981.55029354,5763873191.334832,-500355526.7074,0,262217848.74302512,0,585179.9419432376,3909664502.626395,3921704588.015721,28654715.21632723,0,52312826.35198107,0,251.96766903137774,781088731.6780647,847728915.6382093,0.057086551873266424,0.2234985353440172,0.048919306750664804,0.6704956060320516
2051,2084086356.6092308,101866918.33508435,471858707.94900733,94784606.47811708,1415576123.8470218,0,0,0,0,0,0,4596042178.51618,3661898573.647379,934143604.8688015,4599120304.979169,3664984365.64579,934135939.3333787,4516481451.689463,3582414709.309632,934066742.3798306,0.067,-3078126.4629883766,-3085791.9984111786,7665.535422801971,79560726.82671797,79483864.3377471,76862.48897087574,1.000669734163315,0.9826892957600308,0.09485036023908543,0.09077954119930728,0.09572918642941783,0.09077954119930728,0.09572918642941783,0.03,0.03,0.060779541199307285,0.06572918642941783,0,-0.01599485366116692,-3.248574068752939e-6,0,0.0798,0.0798,9247432.10984626,45170650.22159474,0,3056007.55005253,14155761.23847022,0,6191424.55979373,31014888.983124524,0,-1629346.4516837155,-1532.8679627584115,7563811.596953742,112962974.68299234,156102220.50321788,35575434.22327179,120526786.27994609,526577472.649835,511538729.81262934,15038742.837205667,1461230.8046336465,0,1461230.8046336465,0,0,0,0,0,0,0.07490199242856388,78471207.99649908,5804774417.781037,39994474.92192036,5844768892.702958,-503920644.1544668,0,246167617.1279347,0,447624.71465763915,3670329445.8804307,3664536740.9311323,28669143.711792674,0,57737309.55823901,0,318.457468669085,862063739.4617747,934135620.87591,0.0488784536264706,0.22641034353140363,0.045480172247914834,0.6792310305942109
