entry_year,entry_age,yos,term_age,tier_at_term_age,salary,fas,db_benefit,pvfb_db_wealth_at_term_age,pvfb_db_wealth_at_current_age,pvfs_at_current_age,indv_norm_cost,pvfnc_db,separation_rate,remaining_prob
2020,25,44,69,tier_2_norm,142593.77188990038,123811.4435196348,147087.99490132614,1680166.9955006377,1427997.9922569084,606809.4797897767,0.1077982273545519,65412.986263275714,0.18,0.004292658010962714
2020,25,45,70,tier_2_norm,147228.06947632213,127835.31543402294,155319.90825233786,1741907.9295654006,1475768.817580914,615697.4915192575,0.1077982273545519,66371.09817242021,0.18,0.003519979568989426
2020,25,46,71,tier_2_norm,152012.9817343026,131989.96318562867,163931.5342765508,1803188.9430829985,1524477.2178096282,621611.1633838118,0.1077982273545519,67008.58151657565,0.18,0.0028863832465713295
2020,25,47,72,tier_2_norm,156953.40364066744,136279.6369891616,172938.85933924606,1863733.1354869455,1574567.3500185648,623470.8897514932,0.1077982273545519,67209.05672237623,0.18,0.00236683426218849
2020,25,48,73,tier_2_norm,162054.3892589891,140708.72519130935,182358.5078479369,1923268.0084299648,1626676.9767712373,619865.8972246047,0.1077982273545519,66820.44491835125,0.18,0.001940804094994562
2020,25,49,74,tier_2_norm,167321.15690990625,145281.75876002692,192207.76683951562,1981502.9696925113,1681699.7556954368,608954.2964386147,0.1077982273545519,65644.19369602099,0.18,0.001591459357895541
2020,25,50,75,tier_2_norm,172759.0945094782,150003.4159197278,202504.61149163253,2038127.0405071885,1740866.7951655325,588333.0212074337,0.1077982273545519,63421.25678030934,0.18,0.0013049966734743437
2020,25,51,76,tier_2_norm,178373.76508103625,154878.52693711894,213267.73159241278,2092842.0425862262,1805845.4911903688,554868.5842912846,0.1077982273545519,59813.84980133024,0.18,0.001070097272248962
2020,25,52,77,tier_2_norm,184170.9124461699,159912.0790625753,224516.5590038557,2145337.13344496,1878873.7257073543,504476.8467777614,0.1077982273545519,54381.70982405657,0.18,8.774797632441489e-4
2020,25,53,78,tier_2_norm,190156.46710067044,165109.221632109,236271.29615554793,2195319.727763928,1962927.7004051707,431836.44276305055,0.1077982273545519,46551.20303695226,0.18,7.195334058602022e-4
2020,25,54,79,tier_2_norm,196336.55228144221,170475.27133515253,248552.94560665239,2242488.0694627506,2061946.3461329534,330015.87478963955,0.1077982273545519,35575.12630118489,0.18,5.900173928053658e-4
2020,25,55,80,tier_2_norm,202717.4902305891,176015.71765354497,261383.34071551426,2286565.752975752,2181115.7509612506,189988.27575500385,0.1077982273545519,20480.399344537207,1,4.838142621004e-4
2020,25,56,81,tier_2_norm,209305.8086630832,181736.22847728519,274785.1774576552,2327250.5062756543,2215850.938490966,NA,0.1077982273545519,NA,1,0
2020,25,57,82,tier_2_norm,216108.24744463342,187642.65590279695,288782.04743440455,2364312.9513698607,2246938.2822503834,NA,0.1077982273545519,NA,1,0
2020,25,58,83,tier_2_norm,223131.765486584,193741.04221963783,303398.47211595287,2397483.147161159,2274200.5600919663,NA,0.1077982273545519,NA,1,0
2020,25,59,84,tier_2_norm,230383.547864898,200037.62609177607,318659.9383641993,2426571.997618128,2297459.8687898447,NA,0.1077982273545519,NA,1,0
2020,25,60,85,tier_2_norm,237871.01317050713,206538.84893975878,334592.9352824092,2451389.6799987643,2316607.649244809,NA,0.1077982273545519,NA,1,0
2020,25,61,86,tier_2_norm,245601.82109854862,213251.36153030093,351224.9924404056,2471820.361744211,2332212.800938697,NA,0.1077982273545519,NA,1,0
2020,25,62,87,tier_2_norm,253583.88028425144,220182.0307800357,368584.7195257798,2488471.0586015894,2345096.1249284847,NA,0.1077982273545519,NA,1,0
2020,25,63,88,tier_2_norm,261825.3563934896,227337.94678038685,386701.847473438,2502217.5652986933,2355040.4119609757,NA,0.1077982273545519,NA,1,0
2020,25,64,89,tier_2_norm,270334.680476278,234726.43005074942,405607.271127695,2512828.119562361,2363099.8042903165,NA,0.1077982273545519,NA,1,0
2020,25,65,90,tier_2_norm,279120.55759175704,242355.03902739877,425333.0934930849,2521427.4911777675,2368778.9492841912,NA,0.1077982273545519,NA,1,0
2020,25,66,91,tier_2_norm,288191.9757134891,250231.57779578923,445912.6716320964,2527487.138886232,2372801.5400188514,NA,0.1077982273545519,NA,1,0
2020,25,67,92,tier_2_norm,297558.21492417756,258364.10407415236,467380.66427014157,2531779.2432001145,2373518.0252559306,NA,0.1077982273545519,NA,1,0
2020,25,68,93,tier_2_norm,307228.8569092133,266760.9374565623,489773.0811702484,2532543.732948078,2370956.8501665895,NA,0.1077982273545519,NA,1,0
2020,25,69,94,tier_2_norm,317213.7947587627,275430.6679239006,513127.33434222674,2529810.9591277507,2362327.5709472015,NA,0.1077982273545519,NA,1,0
2020,25,70,95,tier_2_norm,327523.2430884225,284382.1646314273,537482.2911533976,2520603.518200664,NA,NA,0.1077982273545519,NA,1,0
2020,30,0,30,tier_2_non_vested,23414.336720037056,NA,0,0,19466.6772825619,179056.4479055775,0.108718102644521,19466.6772825619,0.25,1
2020,30,1,31,tier_2_non_vested,24175.30266343826,NA,0,702.4301016011117,27460.449513457686,223518.5242602854,0.108718102644521,24300.509863481566,0.155,0.75
2020,30,2,32,tier_2_non_vested,24961.000000000004,NA,0,1427.6891815042595,34413.02699139195,253631.90854708437,0.108718102644521,27574.37986734768,0.1225,0.63375
2020,30,3,33,tier_2_non_vested,25772.232500000006,NA,0,2176.5191815042594,41540.82757843981,279959.2551791896,0.108718102644521,30436.639040854785,0.10250000000000001,0.556115625
2020,30,4,34,tier_2_non_vested,26609.83005625,NA,0,2949.6861565042595,49049.2704124274,304116.2036503572,0.108718102644521,33062.936644321584,0.0875,0.4991137734374999
2020,30,5,35,tier_2_non_vested,27474.649533078125,NA,0,3747.9810581917595,56994.65554791042,326446.2019054038,0.108718102644521,35490.61168666572,0.075,0.4554413182617187
2020,30,6,36,tier_2_non_vested,28367.57564290316,NA,0,4572.220544184103,65373.38478789902,346857.7815135002,0.108718102644521,37709.719893635556,0.07,0.4212832193920898
2020,30,7,37,tier_2_non_vested,29289.521851297515,NA,0,5423.247813471198,74595.45615241426,367451.2658408619,0.108718102644521,39948.604436546,0.0625,0.39179339403464347
2020,30,8,38,tier_2_vested,30241.431311464683,26258.056120875517,5671.740122109112,11317.403671552931,84145.08158416423,386966.37738762907,0.108718102644521,42070.250336806705,0.055,0.3673063069074783
2020,30,9,39,tier_2_vested,31224.277829087285,27111.44294480397,6588.080635587366,14035.860076361376,94191.35422868082,404922.4268371803,0.108718102644521,44022.39796395311,0.0475,0.34710446002756695
2020,30,10,40,tier_2_vested,32239.06685853262,27992.5648405101,7557.992506937726,17192.834149212264,104656.7090182833,420816.7470931067,0.108718102644521,45750.39830500181,0.042499999999999996,0.3306169981762575
2020,30,11,41,tier_2_vested,33286.836531434936,28902.323197826674,8583.989989754522,20849.810407253284,115699.83454851173,435271.43842278054,0.108718102644521,47321.88492067616,0.037500000000000006,0.3165657757537666
2020,30,12,42,tier_2_vested,34368.65871870657,29841.64870175604,9668.694179368957,25076.172715930734,127284.53712874246,447945.7540422563,0.108718102644521,48699.812467143376,0.0325,0.30469455916300037
2020,30,13,43,tier_2_vested,35485.64012706453,30811.50228456311,10814.837301881653,29950.42205165475,139368.6949867591,458490.39880556153,0.108718102644521,49846.20623887041,0.0325,0.29479198599020284
2020,30,14,44,tier_2_vested,36638.92343119412,31812.87610881141,12025.267169130713,35561.58652312196,152507.1276370754,468964.97715604084,0.108718102644521,50984.9825231359,0.0275,0.28521124644552126
2020,30,15,45,tier_2_vested,37829.688442707935,32846.79458234778,13302.95180585085,42009.783177856996,166138.6489988364,476860.3672949115,0.108718102644521,51843.35435867218,0.024,0.2773679371682694
2020,30,16,46,tier_2_vested,39059.15331709594,33914.31540627409,14650.984255510406,49408.24124972365,180414.07857762813,482561.8068247569,0.108718102644521,52463.20404669944,0.0225,0.27071110667623094
2020,30,17,47,tier_2_vested,40328.575799901555,35016.53065697799,16072.587571552898,57884.784409910935,195600.4237269629,486787.0021124496,0.108718102644521,52922.55926167996,0.0225,0.2646201067760158
2020,30,18,48,tier_2_vested,41639.25451339836,36154.56790332978,17571.120001018273,67584.04808081168,211953.97548322365,490100.4147867849,0.108718102644521,53282.787200912004,0.0175,0.25866615437355545
2020,30,19,49,tier_2_vested,42992.5302850838,37329.591360187995,19150.08036777644,78669.09316846573,228781.8653538438,489870.62398381793,0.108718102644521,53257.80478080827,0.0175,0.25413949667201824
2020,30,20,50,tier_2_vested,44389.787519349025,38542.8030793941,20813.113662872816,91324.41165055799,246831.62659406255,488243.69008208637,0.108718102644521,53080.92761388396,0.015,0.2496920554802579
2020,30,21,51,tier_2_vested,45832.45561372786,39795.444179474405,22564.01684976199,105757.93036728533,265769.5194115284,483823.58355150983,0.108718102644521,52600.38201839303,0.0125,0.24594667464805403
2020,30,22,52,tier_2_vested,47322.01042117402,41088.79611530733,24406.74489249255,122204.8436407242,285618.75105477637,476361.8309222614,0.108718102644521,51789.15443013838,0.0125,0.24287234121495338
2020,30,23,53,tier_2_vested,48859.97575986217,42424.181989054814,26345.41701520304,140929.69774281673,306828.94800370745,466790.95004848484,0.108718102644521,50748.62642090465,0.0115,0.23983643694976647
2020,30,24,54,tier_2_vested,50447.92497205769,43802.96790369909,28384.323201597013,162232.5976678643,329307.85295576695,454431.9351966324,0.108718102644521,49404.977775655796,0.0115,0.23707831792484416
2020,30,25,55,tier_2_vested,52087.48253364956,45226.56436056931,30527.930943384283,186451.9533809842,353290.1179968861,439485.02770131413,0.108718102644521,47779.97835236163,0.01,0.23435191726870847
2020,30,26,56,tier_2_vested,53780.325715993175,46696.42770228781,32780.89224700604,213968.8343182462,378606.9369287827,421053.57780166937,0.108718102644521,45776.1460902847,0.01,0.23200839809602136
2020,30,27,57,tier_2_vested,55528.18630176296,48214.061602612164,35148.05090830426,245214.8455792064,405577.22550224146,399478.6280791796,0.108718102644521,43430.55849180468,0.009000000000000001,0.22968831411506116
2020,30,28,58,tier_2_vested,57332.85235657025,49781.018604697056,37634.45006515097,280675.92404415016,434132.0043334958,374082.25010970916,0.108718102644521,40669.512464920736,0.006500000000000001,0.22762111928802561
2020,30,29,59,tier_2_vested,59196.17005815878,51398.90170934971,40245.34003842082,320899.94536418014,464149.9738087295,344049.2284957116,0.108718102644521,37404.37933836503,0.005,0.22614158201265344
2020,30,30,60,tier_2_vested,61120.04558504894,53069.36601490358,42986.186472071895,366505.52338144573,495894.96928342426,309451.61482086964,0.108718102644521,33642.992423608084,0.005,0.22501087410259019
2020,30,31,61,tier_2_early,63106.44706656303,54794.12041038794,36690.14302679576,467040.6736271297,529431.8882987718,270416.9119887629,0.108718102644521,29399.213594408728,0.05,0.22388581973207725
2020,30,32,62,tier_2_early,65157.40659622633,56574.92932372555,41548.628095344044,522716.25182462664,567124.2233932194,237293.05055310216,0.108718102644521,25798.050226863674,0.05,0.21269152874547337
2020,30,33,63,tier_2_norm,67275.02231060367,58413.61452674663,52046.530543331246,646668.9373611609,602934.8415710598,197930.8193094038,0.108718102644521,21518.6631301939,0.37125,0.20205695230819967
2020,30,34,64,tier_2_norm,69461.4605356983,60312.05699886589,55366.46832495889,678848.7372565562,622360.0512919673,228894.0944612806,0.108718102644521,24884.93165636619,0.34,0.12704330876378053
2020,30,35,65,tier_2_norm,71718.95800310849,62272.19885132903,58847.22791450593,711420.4771090103,639659.4128961602,264800.8155371033,0.108718102644521,28788.642243915667,0.3525,0.08384858378409514
2020,30,36,66,tier_2_norm,74049.82413820951,64296.04531399722,62495.75604520531,744298.7530786945,648882.2905018732,325596.15779919794,0.108718102644521,35398.196504274856,0.18,0.054291958000201604
2020,30,37,67,tier_2_norm,76456.44342270131,66385.66678670213,66319.28111991542,777392.65349365,673691.1296788313,333367.4100408959,0.108718102644521,36243.07230316424,0.18,0.044519405560165315
2020,30,38,68,tier_2_norm,78941.27783393911,68543.20095726995,70325.32418215896,810608.5517654045,698681.5805482195,340544.61352552986,0.108718102644521,37023.36424830729,0.18,0.036505912559335565
2020,30,39,69,tier_2_norm,81506.86936354212,70770.85498838122,74521.71030276542,843845.1639958769,723903.8011288932,346853.44487536745,0.108718102644521,37709.248422565906,0.18,0.029934848298655163
2020,30,40,70,tier_2_norm,84155.84261785724,73070.90777550361,78916.5803975439,876988.5634752766,749448.0663158281,351933.8491688718,0.108718102644521,38261.58033802278,0.18,0.024546575604897237
2020,30,41,71,tier_2_norm,86890.90750293761,75445.71227820747,83518.40349197567,909920.8958720521,775457.7140268527,355314.1151772305,0.108718102644521,38629.0764448853,0.18,0.020128191996015735
2020,30,42,72,tier_2_norm,89714.86199678307,77897.69792724922,88335.98944950062,942493.9026182017,802151.8029211896,356377.13828191126,0.108718102644521,38744.64629989349,0.18,0.016505117436732903
2020,30,43,73,tier_2_norm,92630.59501167852,80429.37310988481,93378.50218057627,974561.5268916554,829847.4376541601,354316.5177439223,0.108718102644521,38520.619544732996,0.18,0.013534196298120983
2020,30,44,74,tier_2_norm,95641.08934955807,83043.32773595606,98655.47335031579,1005968.0638612924,858991.4200999464,348079.4261232761,0.108718102644521,37842.5347777163,0.18,0.011098040964459207
2020,30,45,75,tier_2_norm,98749.4247534187,85742.23588737463,104176.81660316016,1036546.963533004,890201.6973301243,336292.2662487531,0.108718102644521,36561.05712059053,0.18,0.00910039359085655
2020,30,46,76,tier_2_norm,101958.78105790482,88528.85855371431,109952.84232371316,1066138.6417470588,924317.3848009415,317163.93089512305,0.108718102644521,34481.46079419575,0.18,0.007462322744502372
2020,30,47,77,tier_2_norm,105272.44144228673,91406.04645671003,115994.27295356503,1094577.0006897582,962466.8164127413,288359.9185453554,0.108718102644521,31349.943222979662,0.18,0.006119104650491945
2020,30,48,78,tier_2_norm,108693.79578916103,94376.7429665531,122312.25888465282,1121706.1157267587,1006152.429611681,246838.5263970822,0.108718102644521,26835.81624946029,0.18,0.005017665813403395
2020,30,49,79,tier_2_norm,112226.34415230875,97443.98711296608,128918.39495045412,1147365.6746357572,1057364.4158063747,188637.69741039717,0.108718102644521,20508.332549689654,0.18,0.0041144859669907845
2020,30,50,80,tier_2_norm,115873.7003372588,100610.91669413746,135824.73753708557,1171409.6787337288,1118724.4993821103,108597.65729827441,0.108718102644521,11806.531253108313,1,0.0033738784929324434
2020,30,51,81,tier_2_norm,119639.5955982197,103880.77148669693,143043.8223371817,1193679.0408407117,1137821.0238113345,NA,0.108718102644521,NA,1,0
2020,30,52,82,tier_2_norm,123527.88245516183,107256.89656001457,150588.6827702605,1214055.0324066938,1155012.5468851486,NA,0.108718102644521,NA,1,0
2020,30,53,83,tier_2_norm,127542.5386349546,110742.74569821505,158472.86909414575,1232398.3875264535,1170211.0570441925,NA,0.108718102644521,NA,1,0
2020,30,54,84,tier_2_norm,131687.67114059062,114341.88493340704,166710.46823290744,1248615.1978661532,1183330.2445902005,NA,0.108718102644521,NA,1,0
2020,30,55,85,tier_2_norm,135967.5204526598,118057.99619374276,175316.12434770798,1262613.3709777438,1194324.038697703,NA,0.108718102644521,NA,1,0
2020,30,56,86,tier_2_norm,140386.46486737125,121894.8810700394,184305.06017789955,1274343.749290449,1203487.7049465182,NA,0.108718102644521,NA,1,0
2020,30,57,87,tier_2_norm,144949.0249755608,125856.46470481568,193693.09918071132,1284121.3811779348,1211242.8270636802,NA,0.108718102644521,NA,1,0
2020,30,58,88,tier_2_norm,149659.86828726652,129946.79980772219,203496.68849889294,1292396.0964769467,1217510.5437175278,NA,0.108718102644521,NA,1,0
2020,30,59,89,tier_2_norm,154523.8140066027,134170.07080147314,213732.92278674673,1299083.750146602,1222836.2818274011,NA,0.108718102644521,NA,1,0
2020,30,60,90,tier_2_norm,159545.83796181725,138530.59810252103,224419.56892608406,1304766.312709837,1227005.969323724,NA,0.108718102644521,NA,1,0
2020,30,61,91,tier_2_norm,164731.07769557633,143032.84254085296,235575.0916647848,1309215.3692684134,1230385.304683794,NA,0.108718102644521,NA,1,0
2020,30,62,92,tier_2_norm,170084.83772068255,147681.40992343065,247218.68021182288,1312821.120097608,1232153.3698181321,NA,0.108718102644521,NA,1,0
2020,30,63,93,tier_2_norm,175612.59494660475,152481.05574594217,259370.27582384762,1314707.645595947,1232298.3399776216,NA,0.108718102644521,NA,1,0
2020,30,64,94,tier_2_norm,181320.0042823694,157436.69005768528,272050.6004196802,1314862.3287561222,1229400.7060833508,NA,0.108718102644521,NA,1,0
2020,30,65,95,tier_2_norm,187212.90442154638,162553.38248456005,285281.1862604029,1311770.5533909353,1223120.9929900847,NA,0.108718102644521,NA,1,0
2020,30,66,96,tier_2_norm,193297.32381524664,167836.36741530822,299084.4067340793,1305070.0995204204,1215524.0882875137,NA,0.108718102644521,NA,1,0
2020,30,67,97,tier_2_norm,199579.48683924213,173291.04935630574,313483.5082855571,1296964.2022027771,1206644.5285554086,NA,0.108718102644521,NA,1,0
2020,30,68,98,tier_2_norm,206065.8201615175,178923.00846038567,328502.64353326807,1287489.711968621,1197876.6147191203,NA,0.108718102644521,NA,1,0
2020,30,69,99,tier_2_norm,212762.95931676682,184738.0062353482,344166.90561645373,1278134.3479053013,1188560.1288508412,NA,0.108718102644521,NA,1,0
2020,30,70,100,tier_2_norm,219677.75549456174,190741.99143799703,360502.3638178144,1268193.6574838476,NA,NA,0.108718102644521,NA,1,0
2020,35,0,35,tier_2_non_vested,49765.666680346374,NA,0,0,44379.15492305284,388299.95342369034,0.11429090972521669,44379.15492305284,0.24,1
2020,35,1,36,tier_2_non_vested,51383.05084745763,NA,0,1492.970000410391,61834.53355631434,479671.5573983307,0.11429090972521669,54822.09866436671,0.14250000000000002,0.76
2020,35,2,37,tier_2_non_vested,53053,NA,0,3034.46152583412,76437.36039318488,536940.5258268935,0.11429090972521669,61367.421165091866,0.11,0.6517
2020,35,3,38,tier_2_non_vested,54777.2225,NA,0,4626.05152583412,91067.18861987247,584115.2146711184,0.11429090972521669,66759.05926910236,0.0925,0.580013
2020,35,4,39,tier_2_non_vested,56557.48223125,NA,0,6269.36820083412,106433.91041193034,626417.3130072545,0.11429090972521669,71593.80457122493,0.08,0.5263617975
2020,35,5,40,tier_2_non_vested,58395.600403765624,NA,0,7966.09266777162,122747.49456098689,665032.3812472724,0.11429090972521669,76007.15584947789,0.075,0.4842528537
2020,35,6,41,tier_2_non_vested,60293.457416888,NA,0,9717.960679884589,140802.95096819638,703993.4598779179,0.11429090972521669,80460.05297005008,0.07,0.44793388967250003
2020,35,7,42,tier_2_non_vested,62252.99478293686,NA,0,11526.764402391229,160677.2851342991,742868.3486804841,0.11429090972521669,84903.09937676201,0.0625,0.41657851739542495
2020,35,8,43,tier_2_vested,64276.21711338231,55809.80935783056,12054.918821291401,33055.30571910396,180668.48707291,779080.0354764159,0.11429090972521669,89041.76600335367,0.055,0.3905423600582109
2020,35,9,44,tier_2_vested,66365.19416956723,57623.62816196005,14002.541643356293,41001.71881569222,201606.54092267927,811642.5193015379,0.11429090972521669,92763.36190263952,0.0475,0.3690625302550093
2020,35,10,45,tier_2_vested,68522.06298007816,59496.396077223755,16064.026940850414,50232.20245846931,223336.63994511438,839535.3007088435,0.11429090972521669,95951.25326444708,0.042499999999999996,0.35153206006789633
2020,35,11,46,tier_2_vested,70749.0300269307,61430.028949733525,18244.718598070856,60927.47874057431,246173.13522189308,863981.3084869536,0.11429090972521669,98745.209732557,0.037500000000000006,0.33659194751501076
2020,35,12,47,tier_2_vested,73048.37350280595,63426.50489059986,20550.187584554355,73292.10915335148,270044.9674685811,884279.5076661283,0.11429090972521669,101065.10938252854,0.0325,0.3239697494831979
2020,35,13,48,tier_2_vested,75422.44564164714,65487.86629954435,22986.24107114007,87558.067148277245,294875.8068285861,899718.7195627423,0.11429090972521669,102829.67095563293,0.0325,0.31344073262499395
2020,35,14,49,tier_2_vested,77873.67512500066,67616.22195427955,25558.931898717667,103987.60542682887,321708.4121030793,914291.9153817038,0.11429090972521669,104495.25476338576,0.0275,0.30325390881468167
2020,35,15,50,tier_2_vested,80404.5695665632,69813.74916779362,28274.568412956414,122878.08802767307,349494.83629123354,923059.9471334473,0.11429090972521669,105497.36108879211,0.024,0.29491442632227793
2020,35,16,51,tier_2_vested,83017.71807747649,72082.69601574691,31139.724678802668,144565.54547186423,378526.04224530887,926742.2069926482,0.11429090972521669,105918.20991794483,0.0225,0.28783648009054325
2020,35,17,52,tier_2_vested,85715.79391499447,74425.38363625869,34161.25108904274,169430.86201637203,409283.98228171474,926666.2064283163,0.11429090972521669,105909.5237443077,0.0225,0.28136015928850605
2020,35,18,53,tier_2_vested,88501.55721723179,76844.2086044371,37346.28538175643,197903.57690861443,442202.7402702259,923823.0673596103,0.11429090972521669,105584.57879367,0.0175,0.27502955570451465
2020,35,19,54,tier_2_vested,91377.85782679182,79341.6453840813,40702.26408203371,230471.78295544753,476129.3309583823,913198.6317104043,0.11429090972521669,104370.30237800522,0.0175,0.2702165384796857
2020,35,20,55,tier_2_vested,94347.63820616256,81920.24885906394,44236.93438389453,267687.13568746886,512310.91222194716,898732.9080999589,0.11429090972521669,102717.00166673386,0.0175,0.2654877490562912
2020,35,21,56,tier_2_vested,97413.93644786284,84582.65694698351,47958.36648893965,310172.24283243145,550847.5614160305,880000.3814111892,0.11429090972521669,100576.04415002248,0.013999999999999999,0.2608417134478061
2020,35,22,57,tier_2_vested,100579.88938241836,87331.59329776048,51874.96641886972,358633.53347155184,591007.5847487858,853495.4062047427,0.11429090972521669,97546.76642143339,0.013999999999999999,0.2571899294595368
2020,35,23,58,tier_2_vested,103848.73578734697,90169.8700799377,55995.4893196413,413868.09881804034,633682.4944660262,821602.1389838152,0.11429090972521669,93901.65589664417,0.0115,0.2535892704471033
2020,35,24,59,tier_2_vested,107223.81970043575,93100.39085753566,60329.05327568311,476776.4091193387,678458.5664040241,781791.346998871,0.11429090972521669,89351.64426380351,0.0115,0.2506729938369616
2020,35,25,60,tier_2_vested,110708.5938406999,96126.15356040557,64885.15365327375,548377.0791339593,725957.4647881164,735404.7016159429,0.11429090972521669,84050.07236388764,0.01,0.24779025440783656
2020,35,26,61,tier_2_early,114306.62314052264,99250.25355111875,55738.942394308295,705051.2010681413,775299.0938568068,680775.9826096074,0.11429090972521669,77806.50637153033,0.05,0.2453123518637582
2020,35,27,62,tier_2_early,118021.58839258963,102475.88679153011,63499.18325037163,793627.6746863052,829013.4204325236,644296.158214661,0.11429090972521669,73637.19405481574,0.05,0.23304673427057027
2020,35,28,63,tier_2_early,121857.2900153488,105806.35311225483,71990.64265757818,888343.724229855,884358.0351473792,599413.0657078461,0.11429090972521669,68507.46458093081,0.05,0.22139439755704174
2020,35,29,64,tier_2_early,125817.65194084762,109245.05958840312,81261.93757483366,989226.4792621912,941209.157409625,544964.6853630767,0.11429090972521669,62284.50965826252,0.05,0.21032467767918964
2020,35,30,65,tier_2_norm,129906.72562892517,112795.52402502621,91364.37446027124,1096274.0256779152,999427.8628128149,479641.755096374,0.11429090972521669,54818.692532164176,0.3525,0.19980844379523016
2020,35,31,66,tier_2_norm,134128.69421186525,116461.37855583956,97478.1738512377,1151853.7064564498,1019862.6997611969,589762.2039519784,0.11429090972521669,67404.4588112204,0.18,0.12937596735741153
2020,35,32,67,tier_2_norm,138487.87677375085,120246.37335890434,103892.86658209335,1207876.4702350765,1061921.6292718088,603838.5090303605,0.11429090972521669,69013.25252419837,0.18,0.10608829323307745
2020,35,33,68,tier_2_norm,142988.73276889775,124154.38049306873,110621.55301932424,1264183.653395271,1104289.4156364282,616838.79556298,0.11429090972521669,70499.06709869993,0.18,0.08699240045112352
2020,35,34,69,tier_2_norm,147635.86658388693,128189.39785909347,117677.86723464781,1320603.5785548042,1147034.3443222,628266.1732887826,0.11429090972521669,71805.1124947556,0.18,0.0713337683699213
2020,35,35,70,tier_2_norm,152434.03224786324,132355.553289514,125075.99785859074,1376943.3495243231,1190287.6127773284,637468.4637990781,0.11429090972521669,72856.850648733,0.18,0.05849369006333546
2020,35,36,71,tier_2_norm,157388.1382959188,136657.1087714232,132830.70972582337,1433003.1970860495,1234263.7894608784,643591.2422265281,0.11429090972521669,73556.62856525219,0.18,0.04796482585193508
2020,35,37,72,tier_2_norm,162503.25279053615,141098.46480649445,140957.36634168794,1488532.6437280993,1279297.05790695,645516.7282436423,0.11429090972521669,73776.69411381135,0.18,0.03933115719858677
2020,35,38,73,tier_2_norm,167784.60850622857,145684.1649127055,149471.95320043585,1543284.3351674573,1325876.5615324064,641784.2637139392,0.11429090972521669,73350.10734719448,0.18,0.032251548902841154
2020,35,39,74,tier_2_norm,173237.608282681,150418.90027236845,158391.101986804,1596994.5875625783,1374696.6651144065,630486.8303372493,0.11429090972521669,72058.91340901257,0.18,0.02644627010032975
2020,35,40,75,tier_2_norm,178867.8305518681,155307.51453122043,167732.11569371805,1649381.4289203829,1426722.7859407351,609136.389862395,0.11429090972521669,69618.75214410739,0.18,0.021685941482270394
2020,35,41,76,tier_2_norm,184681.03504480384,160355.00875348508,177512.99469010797,1700174.514560973,1483270.4877777915,574488.6554040333,0.11429090972521669,65658.83105294348,0.18,0.017782472015461726
2020,35,42,77,tier_2_norm,190683.16868375996,165566.54653797334,187752.4637740618,1749092.8503283835,1546113.289511944,522315.07350158494,0.11429090972521669,59695.86491368956,0.18,0.014581627052678616
2020,35,43,78,tier_2_norm,196880.37166598215,170947.45930045744,198470.0002478311,1795873.0132964933,1617616.7530681407,447106.1155395501,0.11429090972521669,51100.16468872302,0.18,0.011956934183196466
2020,35,44,79,tier_2_norm,203278.98374512655,176503.25172772232,209685.8630525341,1840244.9888829014,1700918.2652741265,341685.1873350217,0.11429090972521669,39051.510900150715,0.18,0.009804686030221103
2020,35,45,80,tier_2_norm,209885.55071684314,182239.6074088733,221421.12300178106,1881963.946875449,1800153.9983047706,196706.23309919695,0.11429090972521669,22481.73432952775,1,0.008039842544781305
2020,35,46,81,tier_2_norm,216706.83111514058,188162.39464966167,233697.69415487978,1920764.3161911902,1833599.3799009104,NA,0.11429090972521669,NA,1,0
2020,35,47,82,tier_2_norm,223749.80312638264,194277.67247577567,246538.36637175933,1956450.5383542713,1863912.4647988183,NA,0.11429090972521669,NA,1,0
2020,35,48,83,tier_2_norm,231021.67172799006,200591.69683123837,259966.83909328494,1988794.599940339,1890954.3726245586,NA,0.11429090972521669,NA,1,0
2020,35,49,84,tier_2_norm,238529.8760591497,207110.9269782536,274007.7563922295,2017648.315590404,1914592.7757747262,NA,0.11429090972521669,NA,1,0
2020,35,50,85,tier_2_norm,246282.09703107207,213842.03210504685,288686.7433418133,2042870.4917516327,1934768.5885854268,NA,0.11429090972521669,NA,1,0
2020,35,51,86,tier_2_norm,254286.26518458192,220791.89814846087,304030.44375043066,2064398.0840206502,1951960.270323127,NA,0.11429090972521669,NA,1,0
2020,35,52,87,tier_2_norm,262550.5688030808,227967.63483828583,320066.5593129533,2082741.6084347765,1966844.4229834334,NA,0.11429090972521669,NA,1,0
2020,35,53,88,tier_2_norm,271083.46228918096,235376.58297053011,336823.89023082855,2098622.9993233234,1979351.6294436527,NA,0.11429090972521669,NA,1,0
2020,35,54,89,tier_2_norm,279893.6748135793,243026.32191707235,354332.37735509145,2111968.1886163773,1990366.1171842185,NA,0.11429090972521669,NA,1,0
2020,35,55,90,tier_2_norm,288990.21924502065,250924.6773793772,372623.1459083751,2123720.647035561,1999615.4408248125,NA,0.11429090972521669,NA,1,0
2020,35,56,91,tier_2_norm,298382.4013704838,259079.72939420695,391728.5508440409,2133589.6753600747,2007677.4072451487,NA,0.11429090972521669,NA,1,0
2020,35,57,92,tier_2_norm,308079.82941502455,267499.82059951866,411682.2239026592,2142191.7935305736,2013277.259666852,NA,0.11429090972521669,NA,1,0
