year,total_payroll,payroll_db_legacy,payroll_db_new,payroll_dc_legacy,payroll_dc_new,pvfb_retire_current,liability_gain_loss_legacy,liability_gain_loss_new,total_liability_gain_loss,dr_legacy,dr_new,total_aal,aal_legacy,aal_new,total_ava,ava_legacy,ava_new,total_mva,mva_legacy,mva_new,roa,total_ual_ava,ual_ava_legacy,ual_ava_new,total_ual_mva,ual_mva_legacy,ual_mva_new,fr_ava,fr_mva,total_nc_rate,nc_rate_db_legacy,nc_rate_db_new,nc_rate_legacy,nc_rate_new,ee_nc_rate_legacy,ee_nc_rate_new,er_nc_rate_legacy,er_nc_rate_new,er_stat_rate,amo_rate_legacy,amo_rate_new,admin_exp_rate,er_dc_rate_legacy,er_dc_rate_new,nc_legacy,nc_new,total_ee_nc_cont,ee_nc_cont_legacy,ee_nc_cont_new,total_er_nc_cont,er_nc_cont_legacy,er_nc_cont_new,total_er_amo_cont,er_amo_cont_legacy,er_amo_cont_new,er_dc_cont_legacy,er_dc_cont_new,total_er_cont,total_er_db_cont,total_er_dc_cont,total_ben_payment,ben_payment_legacy,ben_payment_new,total_refund,refund_legacy,refund_new,disbursement_to_IP,admin_exp_legacy,admin_exp_new,total_solv_cont,solv_cont_legacy,solv_cont_new,total_er_cont_rate,total_er_cont_real,cum_er_cont_real,total_ual_mva_real,all_in_cost_real,net_cf_legacy,exp_inv_earnings_ava_legacy,alloc_inv_earnings_ava_legacy,exp_ava_legacy,net_reallocation_legacy,ava_base_legacy,unadj_ava_legacy,net_cf_new,exp_inv_earnings_ava_new,alloc_inv_earnings_ava_new,exp_ava_new,net_reallocation_new,ava_base_new,unadj_ava_new,payroll_db_legacy_ratio,payroll_db_new_ratio,payroll_dc_legacy_ratio,payroll_dc_new_ratio
2032,7506427491.121319,4805718713.257654,1716936942.0074651,411459521.85371226,572312314.0024883,0,0,0,0,0,0,62015592334.99328,60549635415.21393,1465956919.7793481,55471803228.186035,54005535306.21407,1466267921.971963,55298295793.36157,53832410425.83681,1465885367.5247629,0.067,6543789106.8072405,6544100108.999855,-311002.1926147938,6717296541.631706,6717224989.377121,71552.25458526611,0.8944815511644351,0.8916837477686823,0.18682632493167659,0.19167198004504518,0.17326330180219535,0.19167198004504518,0.17326330180219535,0.03,0.03,0.16167198004504518,0.14326330180219535,0,0.16819660151724153,-1.0866325896039107e-5,0,0.1654,0.1654,921121621.3096213,297482163.5583778,0,144171561.39772964,51508108.260223955,0,776950059.9118917,245974055.29815385,0,808305555.4177483,-18656.796354801914,68055404.91460401,94660456.73601155,1993926875.4820547,1831211013.831439,162715861.65061557,3494110917.39152,3494050084.115706,60833.27581419301,11073494.559273336,0,11073494.559273336,0,0,0,0,0,0,0.26562927275864484,1572930959.937277,15797061975.691986,5299012630.469559,21096074606.161545,-1764622907.3883362,0,3458614023.8863134,0,16837534.79096989,51412395201.23096,53988697771.4231,286329178.92693543,0,82991508.73791984,0,-155.8463674635929,1240111979.616943,1466268077.8183303,0.6402138326043793,0.22872890520001374,0.05481429379560262,0.07624296840000457
2033,7750386384.582762,4742369416.05164,1947063130.8143787,411932794.1119504,649021043.6047927,0,0,0,0,0,0,63695065235.589096,61794545357.32925,1900519878.259848,57601052084.05991,55700165000.34753,1900887083.7123897,57387699770.12918,55487280243.26444,1900419526.8647351,0.067,6094013151.529179,6094380356.98172,-367205.45254158974,6307365465.459917,6307265114.064804,100351.39511299133,0.9043251917713053,0.9009756023935159,0.18539519608718497,0.1903313602130677,0.17337241500077688,0.1903313602130677,0.17337241500077688,0.03,0.03,0.1603313602130677,0.14337241500077688,0,0.17556094293311666,-1.1935537750268273e-5,0,0.1654,0.1654,902621621.5899602,337567037.1482624,0,142271082.48154917,58411893.92443136,0,760350539.108411,279155143.22383106,0,832574846.4191997,-23239.24549999055,68133684.1461166,107348080.61223271,2047539054.2642908,1872057289.5059416,175481764.7583493,3625085044.1476965,3624821913.1834283,263130.96426821745,11691251.756134216,0,11691251.756134216,0,0,0,0,0,0,0.2641854163990198,1577366710.7639673,17374428686.45595,4859017608.049274,22233446294.505226,-1889625445.1742685,0,3567473738.9034276,0,16781400.404293947,53060722583.62694,55683383599.94323,325589415.18236005,0,109029903.67186119,0,-157.11379457903567,1629062629.563143,1900887240.8261843,0.6118881279887238,0.25122142744876813,0.05314996874625195,0.08374047581625603
2034,8002273942.081701,4662716402.430968,2195543393.3448496,412166348.52426684,731847797.7816164,0,-0,-0,-0,0,0,65402598858.25175,62993927319.63093,2408671538.6208186,59812341315.862114,57403247315.379395,2409094000.482721,59558626640.300644,57150091070.55907,2408535569.741576,0.067,5590257542.389631,5590680004.2515335,-422461.86190223694,5843972217.951103,5843836249.071861,135968.8792424202,0.9145254525052513,0.9106461773695438,0.1838222088023958,0.18868770534972296,0.17348926315169227,0.18868770534972296,0.17348926315169227,0.03,0.03,0.15868770534972296,0.14348926315169228,0,0.1839586318485124,-1.2740384696188101e-5,0,0.1654,0.1654,879797258.6712148,380903205.52896404,0,139881492.07292905,65866301.80034549,0,739915766.5982858,315036903.72861856,0,857746930.0888188,-27972.067448387614,68172314.04591373,121047625.75307935,2101891568.1472678,1912671628.3482747,189219939.79899308,3727434710.248095,3726820709.249201,614000.9988941249,11622495.502722986,0,11622495.502722986,0,0,0,0,0,0,0.2626617863072661,1581287465.2147915,18955716151.670742,4396516050.280905,23352232201.951645,-1989276520.4891672,0,3676323759.4549108,0,16035076.066127485,54705526740.10294,57387212239.31327,368638736.9598986,0,139568164.6209261,0,15.189506645823585,2085206452.192339,2409093985.2932143,0.582673929457858,0.274364937920846,0.051506153314347346,0.09145497930694865
2035,8262347845.199356,4608200202.172519,2430636728.0164285,413298672.33826697,810212242.6721427,0,-0,-0,-0,0,0,67119845424.43888,64127800511.36596,2992044913.072921,62091460711.43424,59098941800.086296,2992518911.347943,61797304418.67106,58805438538.222786,2991865880.448273,0.067,5028384713.004641,5028858711.279663,-473998.2750220299,5322541005.76782,5322361973.143173,179032.62464761734,0.9250834878833949,0.9207009346921136,0.18254710239723737,0.18726857183856407,0.1735957538953045,0.18726857183856407,0.1735957538953045,0.03,0.03,0.15726857183856408,0.1435957538953045,0,0.19180618462234933,-1.3523419199764054e-5,0,0.1654,0.1654,862971070.6070298,421948215.24562806,0,138246006.06517556,72919101.84049284,0,724725064.5418543,349029113.4051352,0,883881298.7546496,-32870.51939530905,68359600.40474935,134009104.9379724,2159971311.524966,1957602606.1822438,202368705.34272176,3852678304.192813,3851207924.299175,1470379.8936380602,11949296.637236027,0,11949296.637236027,0,0,0,0,0,0,0.2614234297554982,1586896296.6473775,20542612448.31812,3910385552.6875296,24452998001.00565,-2104355554.9374952,0,3785408616.7019706,0,14641422.942418652,56351069537.910645,59084300377.143875,408495668.1953587,0,174929258.77946997,0,-16.109606934273238,2613341834.5804,2992518927.4575496,0.5577349548227997,0.29418232850468684,0.050021940504284684,0.09806077616822893
2036,8530874150.168335,4575921790.469823,2654294487.526721,415893042.9962176,884764829.1755737,0,-0,0,0,0,0,68727877757.91367,65074414144.43996,3653463613.473705,64399338853.12364,60745355348.04766,3653983505.0759773,64076748446.24744,60423514875.2751,3653233570.9723387,0.067,4328538904.790024,4329058796.392296,-519891.6022725105,4651129311.666222,4650899269.164856,230042.50136613846,0.9370191682618686,0.932325433821057,0.1814778663830414,0.1859959263959029,0.17368887033883543,0.1859959263959029,0.17368887033883543,0.03,0.03,0.1559959263959029,0.14368887033883543,0,0.21749939986929326,-1.4229736408701919e-5,0,0.1654,0.1654,851102812.5336334,461021411.0851143,0,137277653.71409467,79628834.62580162,0,713825158.8195387,381392576.4593126,0,995260243.2760084,-37769.91090857578,68788709.31157438,146340102.7456399,2305569020.701165,2090440208.6439512,215128812.05721426,4096733221.7195544,4094170295.882255,2562925.8372994685,12213649.676855482,0,12213649.676855482,0,0,0,0,0,0,0.2702617551397908,1654164647.9889479,22196777096.307068,3337021625.248777,25533798721.555843,-2247807240.0726132,0,3893201700.5591297,0,1019087.4748530833,57975038180.04999,60744336260.57281,446207065.6600507,0,215257570.37824073,0,-42.310256868548684,3215622444.177968,3653983547.3862343,0.5363954162164646,0.3111398012446761,0.04875151545730059,0.10371326708155872
2037,8808127560.048805,4322323172.650586,3058243709.1563277,408146108.5231153,1019414569.7187759,0,0,-0,0,0,0,70367577079.74089,65937981471.53969,4429595608.201199,66812037461.51925,62381869062.5007,4430168399.018549,66465650923.231575,62036344731.16535,4429306192.066223,0.067,3555539618.221636,3556112409.038986,-572790.8173503876,3901926156.5093117,3901636740.3743362,289416.13497543335,0.9494719050196586,0.9445493746063243,0.17911407710924654,0.1828534634177527,0.17382907119413343,0.1828534634177527,0.17382907119413343,0.03,0.03,0.1528534634177527,0.14382907119413343,0,0.23760953334621734,-1.3915895161218698e-5,0,0.1654,0.1654,790351762.1299686,531611663.447946,0,129669695.17951758,91747311.27468982,0,660682066.9504511,439864352.17325616,0,1027025192.0250474,-42558.198834076065,67507366.34972326,168611169.8314855,2363647589.1311293,2127529052.9499204,236118536.1812088,4179321018.1009865,4175215497.0516777,4105521.0493086916,13109150.63429311,0,13109150.63429311,0,0,0,0,0,0,0.2683484739539844,1656087868.4272532,23852864964.73432,2733881565.512666,26586746530.246986,-2357838542.8966618,0,3998958730.6429353,0,-4606473.29323605,59566436076.59933,62386475535.79394,514354433.56551003,0,261830711.9390672,0,-251.56200496235465,3911160721.858732,4430168650.580554,0.49071986562222725,0.34720701855269026,0.04633744297418574,0.11573567285089674
2038,9094391705.750391,4247905743.516753,3328409703.891895,408606357.0444447,1109469901.2972984,0,-0,-0,-0,0,0,72045294424.88962,66741196245.80819,5304098179.081431,69340487913.61292,64035770555.19743,5304717358.415486,68977093932.14569,63673354242.0284,5303739690.117299,0.067,2704806511.276701,2705425690.610756,-619179.3340549469,3068200492.743925,3067842003.779793,358488.96413230896,0.9624568608835851,0.9574128953565085,0.1781857244435449,0.18153356918343924,0.17391301460185365,0.18153356918343924,0.17391301460185365,0.03,0.03,0.15153356918343924,0.14391301460185366,0,0.24959627398465048,-1.4450391973931551e-5,0,0.1654,0.1654,771137491.1754274,578853765.4339025,0,127437172.3055026,99852291.11675684,0,643700318.8699248,479001474.31714565,0,1060261445.819778,-48096.824871075325,67583491.45515114,183506321.67457315,2434004955.311702,2182915142.1819773,251089813.1297243,4276300060.058945,4270441200.678091,5858859.3808541875,13707627.407183157,0,13707627.407183157,0,0,0,0,0,0,0.26763801627025574,1665413772.4791415,25518278737.213463,2099347968.1263223,27617626705.339787,-2439042263.6828856,0,4105152732.6161346,0,-12208976.236517632,61162347930.659256,64047979531.43395,559239181.8209941,0,315309809.9942311,0,-32.41828824779901,4709787989.929046,5304717390.833775,0.4670906951182671,0.36598486315333645,0.04492948734395095,0.12199495438444549
2039,9389959436.187279,4157649591.315021,3617463300.178934,409025444.6336787,1205821100.0596447,0,0,0,0,0,0,73795905666.45625,67508482486.40388,6287423180.052382,72023921485.23749,65735838771.524796,6288082713.712694,71653312071.69072,65366326688.50275,6286985383.18798,0.067,1771984181.21877,1772643714.8790817,-659533.6603116989,2142593594.7655334,2142155797.9011307,437796.864402771,0.9759880420842343,0.9709659556934004,0.1771484870578111,0.17988847985482298,0.1739993383346882,0.17988847985482298,0.1739993383346882,0.03,0.03,0.14988847985482298,0.1439993383346882,0,0.26340343989590326,-1.4796312279510963e-5,0,0.1654,0.1654,747913264.7506852,629436220.6811521,0,124729487.73945063,108523899.00536802,0,623183777.0112345,520912321.67578405,0,1095139204.2341728,-53525.116649117816,67652808.54241045,199442809.94986522,2506277396.296818,2239181777.804542,267095618.49227566,4342178612.509843,4334097580.550961,8081031.958882517,13439785.48024864,0,13439785.48024864,0,0,0,0,0,0,0.2669103539082457,1674672444.6309712,27192951181.844433,1431662137.0397236,28624613318.884155,-2491045111.5661025,0,4213597131.3647404,0,-22483803.471275415,62790247999.41438,65758322574.99607,607861878.1253717,0,375503173.5231195,0,303.64871549992495,5608648297.478172,6288082410.063978,0.44277609712478194,0.38524802207748166,0.04355987343857583,0.12841600735916056
2040,9695133117.863365,4100799880.082776,3887685129.6202474,410753064.95359296,1295895043.206749,0,-0,0,0,0,0,75596303285.75743,68214387304.00891,7381915981.748526,74843596992.634,67460990259.71847,7382606732.915539,74479281055.25015,67097893036.688324,7381388018.561834,0.067,752706293.1234303,753397044.2904434,-690751.1670131683,1117022230.5072784,1116494267.3205872,527963.1866912842,0.9900430806744853,0.985223851141439,0.17634579212200022,0.17849800023135895,0.1740756044749792,0.17849800023135895,0.1740756044749792,0.03,0.03,0.14849800023135895,0.1440756044749792,0,0.27601507923688745,-1.5148603466063168e-5,0,0.1654,0.1654,731984577.9437721,676751138.9470323,0,123023996.40248328,116630553.88860741,0,608960581.5412889,560120585.058425,0,1131882603.835666,-58893.000429527514,67938556.94332427,214341040.14639628,2583184474.524671,2300904877.4349504,282279597.08972055,4438734116.063142,4427359895.66434,11374220.398801845,13621327.246945731,0,13621327.246945731,0,0,0,0,0,0,0.266441362188739,1685606519.328025,28878557701.17246,728891015.1582819,29607448716.33074,-2563492713.884902,0,4324536256.306129,0,-35892054.22755712,64454092414.582344,67496882313.94602,651696698.3008553,0,442826757.3635222,0,563.5384667190986,6613931062.863122,7382606169.377072,0.4229750979413596,0.400993476041825,0.042366934002873766,0.13366449201394165
2041,10010224944.193924,4065770271.461129,4148050724.046844,413720374.0036687,1382683574.6822815,0,0,0,0,0,0,77385451783.0881,68792695624.15451,8592756158.933592,77023892172.4628,68430424584.364174,8593467588.098633,76658574493.82368,68066447794.858864,8592126698.964827,0.067,361559610.62529564,362271039.7903366,-711429.1650409698,726877289.2644119,726247829.2956467,629459.9687652588,0.995327809009389,0.9906070550405022,0.17568572595798873,0.17726354133241298,0.17413920802222688,0.17726354133241298,0.17413920802222688,0.03,0.03,0.14726354133241298,0.14413920802222688,0,0.11073274198856285,-1.5432202507697206e-5,0,0.1654,0.1654,720712836.5632458,722338267.9215422,0,121973108.14383388,124441521.72140531,0,598739728.4194119,597896746.2001369,0,450213890.4544744,-64013.55878569092,68429349.8602068,228695863.25244933,1943911564.6278937,1646786351.5152376,297125213.1126561,4600619213.33872,4585400268.599541,15218944.739179498,13719828.913107492,0,13719828.913107492,0,0,0,0,0,0,0.19419259561748317,1238731915.8262103,30117289616.99867,463192931.96520716,30580482548.963875,-3414473541.5818205,0,4411237283.217692,0,-27329416.990166787,65753753488.92756,68457754001.35434,693335480.7104695,0,517524543.54130363,0,830.9313197403077,7729274473.270774,8593466757.167313,0.40616172904479386,0.4143813697665979,0.04132977793307557,0.13812712325553264
2042,10335557254.880226,3893321969.8782663,4525644636.135641,408042436.8211047,1508548212.0452135,0,-0,0,0,0,0,79317856866.91675,69370396627.60632,9947460239.310432,79361005157.81627,69412815368.89204,9948189788.92422,79017292555.78046,69070575026.65633,9946717529.124136,0.067,-43148290.89950752,-42418741.285720825,-729549.6137866974,300564311.1362934,299821600.94999695,742710.186296463,1.00054399214255,0.9962106349943293,0.17430788964128976,0.17440082041689312,0.1742279431453927,0.1744008204168931,0.1742279431453927,0.03,0.03,0.1444008204168931,0.1442279431453927,0,0.11813229346101868,-1.5204171566372204e-5,0,0.1654,0.1654,678998545.693884,788493756.3608919,0,116799659.09634799,135769339.08406922,0,562198886.597536,652724417.2768227,0,459927053.4838907,-68808.6774962384,67490219.05021071,249513874.27227828,1991785642.0032423,1674781548.6807532,317004093.322489,4601960272.461329,4581784346.941228,20175925.520101998,14182394.86497445,0,14182394.86497445,0,0,0,0,0,0,0.19271197409919666,1239491248.0410635,31356780865.039734,187041630.0180963,31543822495.05783,-3442858747.7634535,0,4474927213.483195,0,-49677681.191885,66708995210.482445,69462493050.08392,754066627.2983192,0,600654396.277403,0,1177.2498648955236,8970500901.747793,9948188611.674355,0.37669202287471476,0.43787137205386095,0.03947948105347062,0.14595712401795363
2043,10671462865.663834,3888168827.689758,4779287484.107504,410910725.8307358,1593095828.0358346,0,0,-0,0,0,0,81421271584.5083,69988184544.78975,11433087039.718552,81571397020.5153,70137576479.77905,11433820540.736246,81198583874.04004,69766365566.52498,11432218307.515068,0.067,-150125436.00699806,-149391934.9893036,-733501.0176944733,222687710.4682541,221818978.2647705,868732.2034835815,1.001843810997857,0.9972649934576724,0.1740869215370781,0.17385741487540302,0.17427363569701093,0.17385741487540302,0.17427363569701093,0.03,0.03,0.14385741487540302,0.14427363569701093,0,0.024423076899812244,-1.544734733468424e-5,0,0.1654,0.1654,675986980.9812676,832903805.896635,0,116645064.83069272,143378624.5232251,0,559341916.1505749,689525181.37341,0,94961046.27811977,-73827.3137793178,67964634.0524037,263498049.95712703,1675217000.4978561,1343754316.4883254,331462684.0095307,4602894243.4342575,4577435895.401411,25458348.03284644,14433718.48973347,0,14433718.48973347,0,0,0,0,0,0,0.1569810082821899,1018056737.0928583,32374837602.13259,135330959.41756475,32510168561.550156,-3806487868.1420236,0,4528382797.525523,0,2866181.5035156244,67509571434.82103,70134710298.27554,792937912.0602758,0,692690860.2629777,0,1979.4887735815792,10344658744.954357,11433818561.247473,0.3643519990310053,0.4478568256546336,0.038505566762816495,0.14928560855154452
2044,11018285408.797909,3888513940.1231365,5036172867.389739,414874312.15511984,1678724289.1299126,0,-0,0,0,0,0,83716749173.92621,70658109976.73207,13058639197.194138,83849714092.62161,70790351573.42432,13059362519.197302,83432467040.10219,70374835687.31912,13057631352.783068,0.067,-132964918.69540977,-132241596.69224548,-723322.0031642914,284282133.8240185,283274289.4129486,1007844.41106987,1.0015882714033624,0.9966042382602147,0.17386631761527443,0.17327995036392654,0.17431906165145752,0.17327995036392654,0.17431906165145752,0.03,0.03,0.14327995036392654,0.14431906165145753,0,-0.011600024381138345,-1.5552638026212747e-5,0,0.1654,0.1654,673801502.5339736,877900928.5579095,0,116655418.20369409,151085186.02169216,0,557146084.3302795,726815742.5362173,0,-45106856.51182471,-78325.77364394654,68620211.23045681,277660997.42208755,1585057853.2335725,1238776644.5810282,346281208.6525444,4596744651.532375,4564847539.455185,31897112.07719032,13892323.156450177,0,13892323.156450177,0,0,0,0,0,0,0.14385703350613258,940689014.1454983,33315526616.27809,168713766.28969496,33484240382.567787,-3936152893.433036,0,4572477116.220277,0,16450870.858014408,68169500033.06254,70773900702.5663,832033167.5506251,0,793505912.5274584,0,2898.3829724658412,11849837124.511559,13059359620.81433,0.35291461383077133,0.4570740982411331,0.03765325518105112,0.15235803274704435
2045,11376379684.583841,3896686487.4380503,5295574755.143134,418926856.9549462,1765191585.0477111,0,0,0,0,0,0,86153983996.13194,71322703342.22215,14831280653.909796,86272950174.87459,71440971231.32385,14831978943.55074,85808992016.44786,70978871762.79202,14830120253.655844,0.067,-118966178.74264336,-118267889.10169983,-698289.6409435272,344991979.68408203,343831579.43013,1160400.2539520264,1.0013808552225278,0.9959956352140422,0.17368810709281615,0.1727727371582006,0.1743616713082508,0.1727727371582006,0.1743616713082508,0.03,0.03,0.1427727371582006,0.1443616713082508,0,-0.010329635740630713,-1.5544552774672433e-5,0,0.1654,0.1654,673241190.2820462,923345264.844538,0,116900594.6231415,158867242.654294,0,556340595.6589047,764478022.1902438,0,-40251352.01067284,-82317.3412535455,69290502.1403481,291962688.1668914,1641738138.8044617,1280484948.4972222,361253190.30723953,4653366523.38385,4612902101.053817,40464422.33003301,13810107.304591035,0,13810107.304591035,0,0,0,0,0,0,0.1443111239535355,951491437.8549416,34267018054.133034,199944745.7784416,34466962799.911476,-3979912262.7824435,0,4614653912.892207,0,15878007.789763639,68800395442.0331,71425093223.53409,868988417.8686602,0,903624154.1579182,0,3852.326858038914,13493856728.131632,14831975091.22388,0.342524299950929,0.46548857386670905,0.03682426822679231,0.15516285795556967
2046,11746112024.332815,3915167058.71325,5555231154.422151,423970093.0566958,1851743718.140717,0,0,0,0,0,0,88398554650.0599,71639123298.9869,16759431351.07302,88506079640.41443,71745990049.02966,16760089591.38477,87993097716.1417,71234993104.16345,16758104611.978249,0.067,-107524990.35451889,-106866750.04277039,-658240.3117485046,405456933.9182129,404130194.82344055,1326739.0947723389,1.0012163659324542,0.9954133081075445,0.17354132358551694,0.17233260160423317,0.1743931960553957,0.17233260160423317,0.1743931960553957,0.03,0.03,0.14233260160423317,0.1443931960553957,0,-0.009213666392370408,-1.5438684009862548e-5,0,0.1654,0.1654,674710924.9432479,968794515.8461843,0,117455011.7613975,166656934.6326645,0,557255913.1818504,802137581.2135197,0,-36073043.14938197,-85765.45839486751,70124653.39157748,306278410.9804746,1699637750.1596456,1323234685.7875934,376403064.3720521,5045009893.554547,4994543705.758844,50466187.79570266,13687607.188991085,0,13687607.188991085,0,0,0,0,0,0,0.14469790060223658,961960875.9815499,35228978930.114586,229480492.11552396,35458459422.23011,-4355905823.964978,0,4645583017.927247,0,15341623.743551992,69263018319.34137,71730648425.28612,904554955.4030956,0,1023550840.4031285,0,4852.0278063073165,15284256421.252287,16760084739.356962,0.3333159985706533,0.4729421227138084,0.03609450447760203,0.15764737423793615
2047,12127860665.12363,3412157805.949337,6234182445.25232,403459598.8378656,2078060815.0841067,0,0,0,0,0,0,90724440361.52882,71798593655.69319,18925846705.83563,90822835067.77826,71896351056.60405,18926484011.174202,90258358514.69681,71334017129.14845,18924341385.548355,0.067,-98394706.24943161,-97757400.91085815,-637305.3385734558,466081846.8320122,464576526.54473877,1505320.287273407,1.0010845446481382,0.9948626649558298,0.17324471865045732,0.17089359651860717,0.17453155935577574,0.1708935965186072,0.17453155935577574,0.03,0.03,0.1408935965186072,0.14453155935577575,0,-0.009467597703647305,-1.3927742336897508e-5,0,0.1654,0.1654,583115919.3477219,1088061583.4782906,0,102364734.1784801,187025473.3575696,0,480751185.16924185,901036110.1207209,0,-32304937.40808817,-86828.08677868397,66732217.64778297,343711258.81491125,1759839006.25779,1349395529.795096,410443476.4626942,5138344380.333704,5075414495.777323,62929884.55638135,14892614.07767495,0,14892614.07767495,0,0,0,0,0,0,0.14510712605056553,972689042.4238191,36201667972.53841,257610328.94150186,36459278301.47991,-4524603513.837689,0,4660311808.455467,0,14652712.956619095,69483688292.11082,71881698343.64743,1010152256.7574556,0,1156237925.27721,0,4237.754767342559,17265165719.763496,18926479773.419434,0.2813486978591169,0.5140380993310801,0.03326716969944284,0.17134603311036004
2048,12522016136.740149,3261397479.6230416,6646228204.080001,398981051.67710567,2215409401.36,0,-0,-0,-0,0,0,93171784470.64804,71873965127.5447,21297819343.103355,93262941922.92479,71964510829.4139,21298431093.510895,92644628663.47147,71348506728.14334,21296121935.32813,0.067,-91157452.27674103,-90545701.86920166,-611750.4075393677,527155807.1765785,525458399.4013519,1697407.775226593,1.0009783804484873,0.994342108931673,0.1733402156820598,0.17080858205839067,0.1745825238403164,0.17080858205839067,0.17458252384031636,0.03,0.03,0.14080858205839067,0.14458252384031636,0,-0.008832376997132053,-1.3288780047209406e-5,0,0.1654,0.1654,557074679.0232208,1160315293.8869798,0,97841924.38869125,199386846.12240002,0,459232754.6345296,960928447.7645798,0,-28805892.07752701,-88320.26474757872,65991465.947393276,366428714.984944,1823687170.989172,1391266990.0568347,432420180.9323373,5217238308.173523,5141132550.400835,76105757.77268784,15490322.499812936,0,15490322.499812936,0,0,0,0,0,0,0.14563846197565528,984354362.526614,37186022335.06502,284537900.3483622,37470560235.41338,-4612863763.455141,0,4667379249.441784,0,13644286.82320141,69589919174.87648,71950866542.5907,1068630893.3497313,0,1303311239.2278392,0,4949.75912154964,19460799457.849068,21298426143.751774,0.2604530647468148,0.5307634275106605,0.031862365238971194,0.17692114250355348
2049,12928981661.184202,3131154782.346606,7051641868.183104,395637721.2601245,2350547289.3943677,0,0,0,0,0,0,95762671010.65257,71877409615.8904,23885261394.762177,95848112334.16795,71962268901.71378,23885843432.454174,95173727709.14227,71290368055.51408,23883359653.628185,0.067,-85441323.51537704,-84859285.82337952,-582037.6919975281,588943301.5103035,587041560.3763123,1901741.1339912415,1.0008922195111483,0.9938499699800062,0.17343131214989788,0.17072405240159694,0.17463342216433214,0.17072405240159694,0.17463342216433214,0.03,0.03,0.14072405240159694,0.14463342216433214,0,-0.00815541438254002,-1.2439114775561494e-5,0,0.1654,0.1654,534563433.1388528,1231452351.3180997,0,93934643.47039817,211549256.0454931,0,440628789.6684546,1019903095.2726066,0,-25535864.745908476,-87716.1825544845,65438479.09642459,388780521.6658284,1889127304.7748513,1434908304.0125983,454219000.762253,5285383105.913649,5193142197.477292,92240908.43635674,15749145.057693962,0,15749145.057693962,0,0,0,0,0,0,0.14611570766214707,995777699.3449024,38181800034.40992,310437843.0930656,38492237877.50298,-4684114629.084348,0,4669525431.209349,0,12347270.174887631,69622453514.87172,71949921631.5389,1123374581.6414945,0,1464031826.5250263,0,5930.776758606585,21860118384.331642,23885837501.677414,0.24218108312018555,0.5454135563788265,0.03060084170804578,0.18180451879294215
2050,13349173565.172688,3014412613.142731,7456746796.250678,392431890.3623868,2485582265.4168925,0,0,-0,0,0,0,98394635283.46497,71696820714.29619,26697814569.16878,98475457354.44678,71777095990.65778,26698361363.788998,97742997592.6026,71047301301.81784,26695696290.784756,0.067,-80822070.9818039,-80275276.36158752,-546794.6202163696,651637690.8623734,649519412.4783478,2118278.3840255737,1.0008214072926738,0.9933773046773834,0.17351220414491908,0.17062246035852913,0.17468039187563628,0.17062246035852913,0.17468039187563628,0.03,0.03,0.14062246035852913,0.14468039187563628,0,-0.007433482243090207,-1.1570349208370722e-5,0,0.1654,0.1654,514326496.59019583,1302547452.4864638,0,90432378.39428194,223702403.88752034,0,423894118.1959139,1078845048.5989435,0,-22407582.63314364,-86277.16439101995,64908234.66593878,411115306.699954,1956268848.3632154,1480245306.9973228,476023541.36589277,5463875439.864711,5351290406.493191,112585033.37151967,16398801.235742616,0,16398801.235742616,0,0,0,0,0,0,0.14654606435465195,1007000655.7431945,39188800690.153114,335434254.1182029,39524234944.27132,-4859371492.536139,0,4663490782.98619,0,10707798.493950864,69532583155.44571,71766388192.16382,1173477340.7148106,0,1639032655.327877,0,7935.292138758698,24472582102.81158,26698353428.49686,0.22581267659948476,0.55859239224403745,0.029397467075132022,0.1861974640813458
2051,13783021706.0408,2916789206.4948406,7856711654.502079,390616960.20985496,2618903884.8340263,0,0,0,0,0,0,100801530719.68893,71056333365.77539,29745197353.913544,100878317736.06786,71132615934.96861,29745701801.099247,100086149032.30086,70343298705.6098,29742850326.69105,0.067,-76787016.37892532,-76282569.19322205,-504447.1857032776,715381687.3880806,713034660.1655884,2347027.222492218,1.000761764388206,0.9929030672224867,0.17359037000478458,0.17054667972113705,0.17472033421343278,0.17054667972113705,0.17472033421343278,0.03,0.03,0.14054667972113705,0.14472033421343278,0,-0.0066372366342936405,-1.0698372118064342e-5,0,0.1654,0.1654,497448714.61414504,1372727286.0931756,0,87503676.19484521,235701349.63506237,0,409945038.41929984,1137025936.4581132,0,-19359420.175859835,-84054.02490419621,64608045.218710005,433166702.55154794,2025302248.4469068,1527527500.6766489,497774747.77025795,5905089304.308605,5767924401.775903,137164902.53270245,17090263.957930747,0,17090263.957930747,0,0,0,0,0,0,0.14694181665253134,1018101558.5897981,40206902248.74291,359616058.0352497,40566518306.77816,-5289835107.337618,0,4636669237.361743,0,8685814.28671107,69132178436.98897,71123930120.6819,1218388065.5776381,0,1828942231.342843,0,10140.38976985779,27307555396.577816,29745691660.709476,0.21162189748395122,0.5700282435932501,0.028340444391715354,0.1900094145310834
